HE provider,Country of HE provider,Level of study,Mode of study,Category marker,Category,Number
The University of Brighton,England,All,Part-time,Total,Total,4725
The University College of Osteopathy,England,All,All,Domicile,Total Non-UK,50
The University College of Osteopathy,England,All,All,Total,Total,490
The University College of Osteopathy,England,All,Full-time,Total,Total,255
The University College of Osteopathy,England,All,Part-time,Total,Total,235
The University of Bristol,England,All,All,Domicile,Total Non-UK,6505
The University of Bristol,England,All,All,Total,Total,25955
The University of Bristol,England,All,Full-time,Total,Total,24340
The University of Bristol,England,All,Part-time,Total,Total,1615
Brit College,England,All,All,Domicile,Total Non-UK,0
Brit College,England,All,All,Total,Total,560
Brit College,England,All,Full-time,Total,Total,560
Trinity College Bristol,England,All,All,Domicile,Total Non-UK,0
Trinity College Bristol,England,All,All,Total,Total,165
Trinity College Bristol,England,All,Full-time,Total,Total,85
Trinity College Bristol,England,All,Part-time,Total,Total,75
Brunel University London,England,All,All,Domicile,Total Non-UK,4110
Brunel University London,England,All,All,Total,Total,14790
Brunel University London,England,All,Full-time,Total,Total,13660
Brunel University London,England,All,Part-time,Total,Total,1130
Buckinghamshire New University,England,All,All,Domicile,Total Non-UK,800
Buckinghamshire New University,England,All,All,Total,Total,11005
Buckinghamshire New University,England,All,Full-time,Total,Total,8620
Buckinghamshire New University,England,All,Part-time,Total,Total,2380
The University of Buckingham,England,All,All,Domicile,Total Non-UK,880
The University of Buckingham,England,All,All,Total,Total,3070
The University of Buckingham,England,All,Full-time,Total,Total,2740
The University of Buckingham,England,All,Part-time,Total,Total,325
UK College of Business and Computing,England,All,All,Domicile,Total Non-UK,5
UK College of Business and Computing,England,All,All,Total,Total,575
UK College of Business and Computing,England,All,Full-time,Total,Total,560
UK College of Business and Computing,England,All,Part-time,Total,Total,15
London College of Business Studies,England,All,All,Domicile,Total Non-UK,0
London College of Business Studies,England,All,All,Total,Total,90
London College of Business Studies,England,All,Full-time,Total,Total,90
Cambridge Arts and Sciences Limited,England,All,All,Domicile,Total Non-UK,195
Cambridge Arts and Sciences Limited,England,All,All,Total,Total,235
Cambridge Arts and Sciences Limited,England,All,Full-time,Total,Total,235
The University of Cambridge,England,All,All,Domicile,Total Non-UK,7350
The University of Cambridge,England,All,All,Total,Total,20890
The University of Cambridge,England,All,Full-time,Total,Total,19180
The University of Cambridge,England,All,Part-time,Total,Total,1715
The Cambridge Theological Federation,England,All,All,Domicile,Total Non-UK,5
The Cambridge Theological Federation,England,All,All,Total,Total,90
The Cambridge Theological Federation,England,All,Full-time,Total,Total,75
The Cambridge Theological Federation,England,All,Part-time,Total,Total,15
The Institute of Cancer Research,England,All,All,Domicile,Total Non-UK,35
The Institute of Cancer Research,England,All,All,Total,Total,265
The Institute of Cancer Research,England,All,Full-time,Total,Total,110
The Institute of Cancer Research,England,All,Part-time,Total,Total,155
Canterbury Christ Church University,England,All,All,Domicile,Total Non-UK,665
Canterbury Christ Church University,England,All,All,Total,Total,14100
Canterbury Christ Church University,England,All,Full-time,Total,Total,10405
Canterbury Christ Church University,England,All,Part-time,Total,Total,3700
Cardiff University,Wales,All,All,Domicile,Total Non-UK,8620
Cardiff University,Wales,All,All,Total,Total,33190
Cardiff University,Wales,All,Full-time,Total,Total,26180
Cardiff University,Wales,All,Part-time,Total,Total,7010
Cardiff Metropolitan University,Wales,All,All,Domicile,Total Non-UK,1340
Cardiff Metropolitan University,Wales,All,All,Total,Total,10675
Cardiff Metropolitan University,Wales,All,Full-time,Total,Total,9110
Cardiff Metropolitan University,Wales,All,Part-time,Total,Total,1560
The University of Central Lancashire,England,All,All,Domicile,Total Non-UK,2720
The University of Central Lancashire,England,All,All,Total,Total,23160
The University of Central Lancashire,England,All,Full-time,Total,Total,17895
The University of Central Lancashire,England,All,Part-time,Total,Total,5270
University of Chester,England,All,All,Domicile,Total Non-UK,990
University of Chester,England,All,All,Total,Total,14570
University of Chester,England,All,Full-time,Total,Total,10350
University of Chester,England,All,Part-time,Total,Total,4220
The University of Chichester,England,All,All,Domicile,Total Non-UK,170
The University of Chichester,England,All,All,Total,Total,5470
The University of Chichester,England,All,Full-time,Total,Total,4415
The University of Chichester,England,All,Part-time,Total,Total,1055
Chicken Shed Theatre Company,England,All,All,Domicile,Total Non-UK,0
Chicken Shed Theatre Company,England,All,All,Total,Total,80
Chicken Shed Theatre Company,England,All,Full-time,Total,Total,80
The College of Integrated Chinese Medicine,England,All,All,Domicile,Total Non-UK,5
The College of Integrated Chinese Medicine,England,All,All,Total,Total,170
The College of Integrated Chinese Medicine,England,All,Full-time,Total,Total,170
Christie's Education Limited,England,All,All,Domicile,Total Non-UK,45
Christie's Education Limited,England,All,All,Total,Total,75
Christie's Education Limited,England,All,Full-time,Total,Total,75
Christ the Redeemer College,England,All,All,Domicile,Total Non-UK,0
Christ the Redeemer College,England,All,All,Total,Total,45
Christ the Redeemer College,England,All,Full-time,Total,Total,45
The City College,England,All,All,Domicile,Total Non-UK,0
The City College,England,All,All,Total,Total,285
The City College,England,All,Full-time,Total,Total,280
The City College,England,All,Part-time,Total,Total,5
"City, University of London",England,All,All,Domicile,Total Non-UK,7170
"City, University of London",England,All,All,Total,Total,20210
"City, University of London",England,All,Full-time,Total,Total,16490
"City, University of London",England,All,Part-time,Total,Total,3720
Cliff College,England,All,All,Domicile,Total Non-UK,15
Cliff College,England,All,All,Total,Total,155
Cliff College,England,All,Full-time,Total,Total,40
Cliff College,England,All,Part-time,Total,Total,115
Conservatoire for Dance and Drama,England,All,All,Domicile,Total Non-UK,545
Conservatoire for Dance and Drama,England,All,All,Total,Total,1510
Conservatoire for Dance and Drama,England,All,Full-time,Total,Total,1340
Conservatoire for Dance and Drama,England,All,Part-time,Total,Total,165
Courtauld Institute of Art,England,All,All,Domicile,Total Non-UK,215
Courtauld Institute of Art,England,All,All,Total,Total,495
Courtauld Institute of Art,England,All,Full-time,Total,Total,485
Courtauld Institute of Art,England,All,Part-time,Total,Total,10
Court Theatre Training Company Ltd,England,All,All,Domicile,Total Non-UK,5
Court Theatre Training Company Ltd,England,All,All,Total,Total,40
Court Theatre Training Company Ltd,England,All,Full-time,Total,Total,40
Coventry University,England,All,All,Domicile,Total Non-UK,12000
Coventry University,England,All,All,Total,Total,34970
Coventry University,England,All,Full-time,Total,Total,30230
Coventry University,England,All,Part-time,Total,Total,4740
Cranfield University,England,All,All,Domicile,Total Non-UK,2025
Cranfield University,England,All,All,Total,Total,4490
Cranfield University,England,All,Full-time,Total,Total,2160
Cranfield University,England,All,Part-time,Total,Total,2330
University for the Creative Arts,England,All,All,Domicile,Total Non-UK,1080
University for the Creative Arts,England,All,All,Total,Total,6615
University for the Creative Arts,England,All,Full-time,Total,Total,4810
University for the Creative Arts,England,All,Part-time,Total,Total,1810
University of Cumbria,England,All,All,Domicile,Total Non-UK,360
University of Cumbria,England,All,All,Total,Total,7595
University of Cumbria,England,All,Full-time,Total,Total,5145
University of Cumbria,England,All,Part-time,Total,Total,2450
De Montfort University,England,All,All,Domicile,Total Non-UK,5290
De Montfort University,England,All,All,Total,Total,25810
De Montfort University,England,All,Full-time,Total,Total,23010
De Montfort University,England,All,Part-time,Total,Total,2805
University of Derby,England,All,All,Domicile,Total Non-UK,1765
University of Derby,England,All,All,Total,Total,19145
University of Derby,England,All,Full-time,Total,Total,13500
University of Derby,England,All,Part-time,Total,Total,5650
The University of Dundee,Scotland,All,All,Domicile,Total Non-UK,2615
The University of Dundee,Scotland,All,All,Total,Total,15915
The University of Dundee,Scotland,All,Full-time,Total,Total,12125
The University of Dundee,Scotland,All,Part-time,Total,Total,3790
University of Durham,England,All,All,Domicile,Total Non-UK,5755
University of Durham,England,All,All,Total,Total,19025
University of Durham,England,All,Full-time,Total,Total,17745
University of Durham,England,All,Part-time,Total,Total,1280
The University of East Anglia,England,All,All,Domicile,Total Non-UK,3795
The University of East Anglia,England,All,All,Total,Total,17925
The University of East Anglia,England,All,Full-time,Total,Total,16030
The University of East Anglia,England,All,Part-time,Total,Total,1895
The University of East London,England,All,All,Domicile,Total Non-UK,1875
The University of East London,England,All,All,Total,Total,13395
The University of East London,England,All,Full-time,Total,Total,11345
The University of East London,England,All,Part-time,Total,Total,2055
The Queen's Foundation for Ecumenical Theological Education,England,All,All,Domicile,Total Non-UK,5
The Queen's Foundation for Ecumenical Theological Education,England,All,All,Total,Total,340
The Queen's Foundation for Ecumenical Theological Education,England,All,Full-time,Total,Total,50
The Queen's Foundation for Ecumenical Theological Education,England,All,Part-time,Total,Total,290
Edge Hill University,England,All,All,Domicile,Total Non-UK,340
Edge Hill University,England,All,All,Total,Total,13835
Edge Hill University,England,All,Full-time,Total,Total,10800
Edge Hill University,England,All,Part-time,Total,Total,3030
Edinburgh Napier University,Scotland,All,All,Domicile,Total Non-UK,2850
Edinburgh Napier University,Scotland,All,All,Total,Total,13595
Edinburgh Napier University,Scotland,All,Full-time,Total,Total,11235
Edinburgh Napier University,Scotland,All,Part-time,Total,Total,2360
The University of Edinburgh,Scotland,All,All,Domicile,Total Non-UK,13185
The University of Edinburgh,Scotland,All,All,Total,Total,34275
The University of Edinburgh,Scotland,All,Full-time,Total,Total,30700
The University of Edinburgh,Scotland,All,Part-time,Total,Total,3575
Empire College London Limited,England,All,All,Domicile,Total Non-UK,0
Empire College London Limited,England,All,All,Total,Total,150
Empire College London Limited,England,All,Full-time,Total,Total,150
The University of Essex,England,All,All,Domicile,Total Non-UK,4720
The University of Essex,England,All,All,Total,Total,15600
The University of Essex,England,All,Full-time,Total,Total,13830
The University of Essex,England,All,Part-time,Total,Total,1770
University College of Estate Management,England,All,All,Domicile,Total Non-UK,0
University College of Estate Management,England,All,All,Total,Total,2720
University College of Estate Management,England,All,Full-time,Total,Total,210
University College of Estate Management,England,All,Part-time,Total,Total,2510
The University of Exeter,England,All,All,Domicile,Total Non-UK,6330
The University of Exeter,England,All,All,Total,Total,25010
The University of Exeter,England,All,Full-time,Total,Total,22945
The University of Exeter,England,All,Part-time,Total,Total,2060
Falmouth University,England,All,All,Domicile,Total Non-UK,690
Falmouth University,England,All,All,Total,Total,6425
Falmouth University,England,All,Full-time,Total,Total,5970
Falmouth University,England,All,Part-time,Total,Total,450
Fairfield School of Business Ltd,England,All,All,Domicile,Total Non-UK,0
Fairfield School of Business Ltd,England,All,All,Total,Total,885
Fairfield School of Business Ltd,England,All,Full-time,Total,Total,885
Met Film School Limited,England,All,All,Domicile,Total Non-UK,170
Met Film School Limited,England,All,All,Total,Total,305
Met Film School Limited,England,All,Full-time,Total,Total,305
The National Film and Television School,England,All,All,Domicile,Total Non-UK,165
The National Film and Television School,England,All,All,Total,Total,550
The National Film and Television School,England,All,Full-time,Total,Total,400
The National Film and Television School,England,All,Part-time,Total,Total,150
ForMission Ltd,England,All,All,Domicile,Total Non-UK,5
ForMission Ltd,England,All,All,Total,Total,185
ForMission Ltd,England,All,Full-time,Total,Total,145
ForMission Ltd,England,All,Part-time,Total,Total,40
Futureworks,England,All,All,Domicile,Total Non-UK,20
Futureworks,England,All,All,Total,Total,485
Futureworks,England,All,Full-time,Total,Total,485
Glasgow Caledonian University,Scotland,All,All,Domicile,Total Non-UK,2105
Glasgow Caledonian University,Scotland,All,All,Total,Total,16860
Glasgow Caledonian University,Scotland,All,Full-time,Total,Total,13575
Glasgow Caledonian University,Scotland,All,Part-time,Total,Total,3285
Glasgow School of Art,Scotland,All,All,Domicile,Total Non-UK,805
Glasgow School of Art,Scotland,All,All,Total,Total,2285
Glasgow School of Art,Scotland,All,Full-time,Total,Total,2155
Glasgow School of Art,Scotland,All,Part-time,Total,Total,135
The University of Glasgow,Scotland,All,All,Domicile,Total Non-UK,9685
The University of Glasgow,Scotland,All,All,Total,Total,30805
The University of Glasgow,Scotland,All,Full-time,Total,Total,26585
The University of Glasgow,Scotland,All,Part-time,Total,Total,4220
University of Gloucestershire,England,All,All,Domicile,Total Non-UK,510
University of Gloucestershire,England,All,All,Total,Total,8255
University of Gloucestershire,England,All,Full-time,Total,Total,6975
University of Gloucestershire,England,All,Part-time,Total,Total,1285
Glyndŵr University,Wales,All,All,Domicile,Total Non-UK,870
Glyndŵr University,Wales,All,All,Total,Total,5895
Glyndŵr University,Wales,All,Full-time,Total,Total,2835
Glyndŵr University,Wales,All,Part-time,Total,Total,3055
Goldsmiths College,England,All,All,Domicile,Total Non-UK,2830
Goldsmiths College,England,All,All,Total,Total,10410
Goldsmiths College,England,All,Full-time,Total,Total,9000
Goldsmiths College,England,All,Part-time,Total,Total,1410
Gower College Swansea,Wales,All,All,Domicile,Total Non-UK,0
Gower College Swansea,Wales,All,All,Total,Total,130
Gower College Swansea,Wales,All,Full-time,Total,Total,5
Gower College Swansea,Wales,All,Part-time,Total,Total,125
The University of Greenwich,England,All,All,Domicile,Total Non-UK,4115
The University of Greenwich,England,All,All,Total,Total,18655
The University of Greenwich,England,All,Full-time,Total,Total,14180
The University of Greenwich,England,All,Part-time,Total,Total,4475
GSM London,England,All,All,Domicile,Total Non-UK,75
GSM London,England,All,All,Total,Total,4685
GSM London,England,All,Full-time,Total,Total,4550
GSM London,England,All,Part-time,Total,Total,135
Guildhall School of Music and Drama,England,All,All,Domicile,Total Non-UK,360
Guildhall School of Music and Drama,England,All,All,Total,Total,1085
Guildhall School of Music and Drama,England,All,Full-time,Total,Total,1005
Guildhall School of Music and Drama,England,All,Part-time,Total,Total,80
Harper Adams University,England,All,All,Domicile,Total Non-UK,260
Harper Adams University,England,All,All,Total,Total,5375
Harper Adams University,England,All,Full-time,Total,Total,2505
Harper Adams University,England,All,Part-time,Total,Total,2870
Hartpury University,England,All,All,Domicile,Total Non-UK,145
Hartpury University,England,All,All,Total,Total,1815
Hartpury University,England,All,Full-time,Total,Total,1600
Hartpury University,England,All,Part-time,Total,Total,220
Heriot-Watt University,Scotland,All,All,Domicile,Total Non-UK,3160
Heriot-Watt University,Scotland,All,All,Total,Total,10935
Heriot-Watt University,Scotland,All,Full-time,Total,Total,9370
Heriot-Watt University,Scotland,All,Part-time,Total,Total,1560
University of Hertfordshire,England,All,All,Domicile,Total Non-UK,4550
University of Hertfordshire,England,All,All,Total,Total,24280
University of Hertfordshire,England,All,Full-time,Total,Total,17590
University of Hertfordshire,England,All,Part-time,Total,Total,6690
The University of Huddersfield,England,All,All,Domicile,Total Non-UK,3180
The University of Huddersfield,England,All,All,Total,Total,17295
The University of Huddersfield,England,All,Full-time,Total,Total,14435
The University of Huddersfield,England,All,Part-time,Total,Total,2855
The University of Hull,England,All,All,Domicile,Total Non-UK,2240
The University of Hull,England,All,All,Total,Total,16090
The University of Hull,England,All,Full-time,Total,Total,13810
The University of Hull,England,All,Part-time,Total,Total,2280
ICON College of Technology and Management,England,All,All,Domicile,Total Non-UK,0
ICON College of Technology and Management,England,All,All,Total,Total,1485
ICON College of Technology and Management,England,All,Full-time,Total,Total,1485
"Imperial College of Science, Technology and Medicine",England,All,All,Domicile,Total Non-UK,10075
"Imperial College of Science, Technology and Medicine",England,All,All,Total,Total,19115
"Imperial College of Science, Technology and Medicine",England,All,Full-time,Total,Total,17485
"Imperial College of Science, Technology and Medicine",England,All,Part-time,Total,Total,1630
London College of International Business Studies Ltd,England,All,All,Domicile,Total Non-UK,15
London College of International Business Studies Ltd,England,All,All,Total,Total,115
London College of International Business Studies Ltd,England,All,Full-time,Total,Total,115
Institute of Contemporary Music Performance,England,All,All,Domicile,Total Non-UK,320
Institute of Contemporary Music Performance,England,All,All,Total,Total,995
Institute of Contemporary Music Performance,England,All,Full-time,Total,Total,965
Institute of Contemporary Music Performance,England,All,Part-time,Total,Total,30
The Islamic College,England,All,All,Domicile,Total Non-UK,0
The Islamic College,England,All,All,Total,Total,30
The Islamic College,England,All,Full-time,Total,Total,25
The Islamic College,England,All,Part-time,Total,Total,5
Kaplan Open Learning,England,All,All,Domicile,Total Non-UK,0
Kaplan Open Learning,England,All,All,Total,Total,1115
Kaplan Open Learning,England,All,Part-time,Total,Total,1115
Keele University,England,All,All,Domicile,Total Non-UK,920
Keele University,England,All,All,Total,Total,10865
Keele University,England,All,Full-time,Total,Total,8565
Keele University,England,All,Part-time,Total,Total,2305
Kensington College of Business,England,All,All,Domicile,Total Non-UK,0
Kensington College of Business,England,All,All,Total,Total,495
Kensington College of Business,England,All,Full-time,Total,Total,495
The University of Kent,England,All,All,Domicile,Total Non-UK,4190
The University of Kent,England,All,All,Total,Total,19265
The University of Kent,England,All,Full-time,Total,Total,17080
The University of Kent,England,All,Part-time,Total,Total,2185
King's College London,England,All,All,Domicile,Total Non-UK,12385
King's College London,England,All,All,Total,Total,32895
King's College London,England,All,Full-time,Total,Total,26635
King's College London,England,All,Part-time,Total,Total,6255
KLC School of Design,England,All,All,Domicile,Total Non-UK,20
KLC School of Design,England,All,All,Total,Total,190
KLC School of Design,England,All,Full-time,Total,Total,65
KLC School of Design,England,All,Part-time,Total,Total,125
Kingston University,England,All,All,Domicile,Total Non-UK,3320
Kingston University,England,All,All,Total,Total,16820
Kingston University,England,All,Full-time,Total,Total,14380
Kingston University,England,All,Part-time,Total,Total,2440
Kogan Academy of Dramatic Arts,England,All,All,Domicile,Total Non-UK,0
Kogan Academy of Dramatic Arts,England,All,All,Total,Total,5
Kogan Academy of Dramatic Arts,England,All,Full-time,Total,Total,5
The University of Lancaster,England,All,All,Domicile,Total Non-UK,4695
The University of Lancaster,England,All,All,Total,Total,14465
The University of Lancaster,England,All,Full-time,Total,Total,13065
The University of Lancaster,England,All,Part-time,Total,Total,1400
LCCM AU UK Limited,England,All,All,Domicile,Total Non-UK,55
LCCM AU UK Limited,England,All,All,Total,Total,250
LCCM AU UK Limited,England,All,Full-time,Total,Total,225
LCCM AU UK Limited,England,All,Part-time,Total,Total,25
Leeds Arts University,England,All,All,Domicile,Total Non-UK,165
Leeds Arts University,England,All,All,Total,Total,1850
Leeds Arts University,England,All,Full-time,Total,Total,1810
Leeds Arts University,England,All,Part-time,Total,Total,40
Leeds Beckett University,England,All,All,Domicile,Total Non-UK,1385
Leeds Beckett University,England,All,All,Total,Total,23275
Leeds Beckett University,England,All,Full-time,Total,Total,17750
Leeds Beckett University,England,All,Part-time,Total,Total,5530
Leeds Conservatoire,England,All,All,Domicile,Total Non-UK,90
Leeds Conservatoire,England,All,All,Total,Total,1180
Leeds Conservatoire,England,All,Full-time,Total,Total,1180
Leeds Conservatoire,England,All,Part-time,Total,Total,0
The University of Leeds,England,All,All,Domicile,Total Non-UK,9235
The University of Leeds,England,All,All,Total,Total,36250
The University of Leeds,England,All,Full-time,Total,Total,34000
The University of Leeds,England,All,Part-time,Total,Total,2250
Leeds Trinity University,England,All,All,Domicile,Total Non-UK,50
Leeds Trinity University,England,All,All,Total,Total,3415
Leeds Trinity University,England,All,Full-time,Total,Total,3115
Leeds Trinity University,England,All,Part-time,Total,Total,300
The University of Leicester,England,All,All,Domicile,Total Non-UK,3985
The University of Leicester,England,All,All,Total,Total,16855
The University of Leicester,England,All,Full-time,Total,Total,15045
The University of Leicester,England,All,Part-time,Total,Total,1810
The University of Lincoln,England,All,All,Domicile,Total Non-UK,1075
The University of Lincoln,England,All,All,Total,Total,15875
The University of Lincoln,England,All,Full-time,Total,Total,13150
The University of Lincoln,England,All,Part-time,Total,Total,2725
Liverpool Hope University,England,All,All,Domicile,Total Non-UK,180
Liverpool Hope University,England,All,All,Total,Total,5100
Liverpool Hope University,England,All,Full-time,Total,Total,4545
Liverpool Hope University,England,All,Part-time,Total,Total,560
Liverpool John Moores University,England,All,All,Domicile,Total Non-UK,1775
Liverpool John Moores University,England,All,All,Total,Total,24030
Liverpool John Moores University,England,All,Full-time,Total,Total,19840
Liverpool John Moores University,England,All,Part-time,Total,Total,4190
The Liverpool Institute for Performing Arts,England,All,All,Domicile,Total Non-UK,185
The Liverpool Institute for Performing Arts,England,All,All,Total,Total,820
The Liverpool Institute for Performing Arts,England,All,Full-time,Total,Total,820
The University of Liverpool,England,All,All,Domicile,Total Non-UK,8715
The University of Liverpool,England,All,All,Total,Total,29695
The University of Liverpool,England,All,Full-time,Total,Total,26255
The University of Liverpool,England,All,Part-time,Total,Total,3440
Liverpool School of Tropical Medicine,England,All,All,Domicile,Total Non-UK,175
Liverpool School of Tropical Medicine,England,All,All,Total,Total,420
Liverpool School of Tropical Medicine,England,All,Full-time,Total,Total,160
Liverpool School of Tropical Medicine,England,All,Part-time,Total,Total,260
Grŵp Llandrillo Menai,Wales,All,All,Domicile,Total Non-UK,0
Grŵp Llandrillo Menai,Wales,All,All,Total,Total,1410
Grŵp Llandrillo Menai,Wales,All,Full-time,Total,Total,540
Grŵp Llandrillo Menai,Wales,All,Part-time,Total,Total,870
"University of the Arts, London",England,All,All,Domicile,Total Non-UK,9695
"University of the Arts, London",England,All,All,Total,Total,19095
"University of the Arts, London",England,All,Full-time,Total,Total,18395
"University of the Arts, London",England,All,Part-time,Total,Total,700
London Bridge Business Academy,England,All,All,Domicile,Total Non-UK,0
London Bridge Business Academy,England,All,All,Total,Total,185
London Bridge Business Academy,England,All,Full-time,Total,Total,185
London Business School,England,All,All,Domicile,Total Non-UK,1580
London Business School,England,All,All,Total,Total,2075
