HE provider,Country of HE provider,Level of study,Mode of study,Category marker,Category,Number
bath spa university,england,all,full-time,total,total,4650
bath spa university,england,all,part-time,total,total,1945
bath spa university,england,all,all,domicile,total uk,6360
bath spa university,england,all,all,domicile,total non-uk,235
the university of bath,england,all,all,total,total,14795
the university of bath,england,All postgraduate,all,total,total,5025
the university of bath,england,All postgraduate,full-time,total,total,1490
the university of bath,england,All postgraduate,part-time,total,total,3535
the university of bath,england,All postgraduate,all,domicile,total uk,2850
the university of bath,england,All postgraduate,all,domicile,total non-uk,2175
the university of bath,england,All undergraduate,all,total,total,9765
the university of bath,england,All undergraduate,full-time,total,total,8105
the university of bath,england,All undergraduate,part-time,total,total,1660
the university of bath,england,All undergraduate,all,domicile,total uk,8190
the university of bath,england,All undergraduate,all,domicile,total non-uk,1580
the university of bath,england,all,full-time,total,total,9595
the university of bath,england,all,part-time,total,total,5195
the university of bath,england,all,all,domicile,total uk,11040
the university of bath,england,all,all,domicile,total non-uk,3755
university of bedfordshire,england,all,all,total,total,12050
university of bedfordshire,england,All postgraduate,all,total,total,1735
university of bedfordshire,england,All postgraduate,full-time,total,total,820
university of bedfordshire,england,All postgraduate,part-time,total,total,915
university of bedfordshire,england,All postgraduate,all,domicile,total uk,740
university of bedfordshire,england,All postgraduate,all,domicile,total non-uk,995
university of bedfordshire,england,All undergraduate,all,total,total,10315
university of bedfordshire,england,All undergraduate,full-time,total,total,6575
university of bedfordshire,england,All undergraduate,part-time,total,total,3740
university of bedfordshire,england,All undergraduate,all,domicile,total uk,7940
university of bedfordshire,england,All undergraduate,all,domicile,total non-uk,2375
university of bedfordshire,england,all,full-time,total,total,7395
university of bedfordshire,england,all,part-time,total,total,4655
university of bedfordshire,england,all,all,domicile,total uk,8680
university of bedfordshire,england,all,all,domicile,total non-uk,3370
birkbeck college,england,all,all,total,total,19020
birkbeck college,england,All postgraduate,all,total,total,3540
birkbeck college,england,All postgraduate,full-time,total,total,680
birkbeck college,england,All postgraduate,part-time,total,total,2860
birkbeck college,england,All postgraduate,all,domicile,total uk,3080
birkbeck college,england,All postgraduate,all,domicile,total non-uk,460
birkbeck college,england,All undergraduate,all,total,total,15475
birkbeck college,england,All undergraduate,full-time,total,total,0
birkbeck college,england,All undergraduate,part-time,total,total,15475
birkbeck college,england,All undergraduate,all,domicile,total uk,15095
birkbeck college,england,All undergraduate,all,domicile,total non-uk,380
birkbeck college,england,all,full-time,total,total,680
birkbeck college,england,all,part-time,total,total,18335
birkbeck college,england,all,all,domicile,total uk,18175
birkbeck college,england,all,all,domicile,total non-uk,840
"birmingham college of food, tourism and creative studies",england,all,all,total,total,3635
"birmingham college of food, tourism and creative studies",england,All postgraduate,all,total,total,440
"birmingham college of food, tourism and creative studies",england,All postgraduate,full-time,total,total,220
"birmingham college of food, tourism and creative studies",england,All postgraduate,part-time,total,total,215
"birmingham college of food, tourism and creative studies",england,All postgraduate,all,domicile,total uk,85
"birmingham college of food, tourism and creative studies",england,All postgraduate,all,domicile,total non-uk,350
"birmingham college of food, tourism and creative studies",england,All undergraduate,all,total,total,3195
"birmingham college of food, tourism and creative studies",england,All undergraduate,full-time,total,total,2370
"birmingham college of food, tourism and creative studies",england,All undergraduate,part-time,total,total,825
"birmingham college of food, tourism and creative studies",england,All undergraduate,all,domicile,total uk,2560
"birmingham college of food, tourism and creative studies",england,All undergraduate,all,domicile,total non-uk,640
"birmingham college of food, tourism and creative studies",england,all,full-time,total,total,2590
"birmingham college of food, tourism and creative studies",england,all,part-time,total,total,1040
"birmingham college of food, tourism and creative studies",england,all,all,domicile,total uk,2645
"birmingham college of food, tourism and creative studies",england,all,all,domicile,total non-uk,990
the university of birmingham,england,all,all,total,total,30725
the university of birmingham,england,All postgraduate,all,total,total,11960
the university of birmingham,england,All postgraduate,full-time,total,total,5435
the university of birmingham,england,All postgraduate,part-time,total,total,6525
the university of birmingham,england,All postgraduate,all,domicile,total uk,7980
the university of birmingham,england,All postgraduate,all,domicile,total non-uk,3975
the university of birmingham,england,All undergraduate,all,total,total,18765
the university of birmingham,england,All undergraduate,full-time,total,total,16485
the university of birmingham,england,All undergraduate,part-time,total,total,2280
the university of birmingham,england,All undergraduate,all,domicile,total uk,17285
the university of birmingham,england,All undergraduate,all,domicile,total non-uk,1485
the university of birmingham,england,all,full-time,total,total,21920
the university of birmingham,england,all,part-time,total,total,8805
the university of birmingham,england,all,all,domicile,total uk,25265
the university of birmingham,england,all,all,domicile,total non-uk,5460
bishop grosseteste college,england,all,all,total,total,1520
bishop grosseteste college,england,All postgraduate,all,total,total,515
bishop grosseteste college,england,All postgraduate,full-time,total,total,240
bishop grosseteste college,england,All postgraduate,part-time,total,total,275
bishop grosseteste college,england,All postgraduate,all,domicile,total uk,515
bishop grosseteste college,england,All postgraduate,all,domicile,total non-uk,5
bishop grosseteste college,england,All undergraduate,all,total,total,1005
bishop grosseteste college,england,All undergraduate,full-time,total,total,995
bishop grosseteste college,england,All undergraduate,part-time,total,total,10
bishop grosseteste college,england,All undergraduate,all,domicile,total uk,1005
bishop grosseteste college,england,All undergraduate,all,domicile,total non-uk,0
bishop grosseteste college,england,all,full-time,total,total,1235
bishop grosseteste college,england,all,part-time,total,total,285
bishop grosseteste college,england,all,all,domicile,total uk,1520
bishop grosseteste college,england,all,all,domicile,total non-uk,5
the university of bolton,england,all,all,total,total,8020
the university of bolton,england,All postgraduate,all,total,total,1695
the university of bolton,england,All postgraduate,full-time,total,total,760
the university of bolton,england,All postgraduate,part-time,total,total,935
the university of bolton,england,All postgraduate,all,domicile,total uk,1360
the university of bolton,england,All postgraduate,all,domicile,total non-uk,335
the university of bolton,england,All undergraduate,all,total,total,6325
the university of bolton,england,All undergraduate,full-time,total,total,3680
the university of bolton,england,All undergraduate,part-time,total,total,2645
the university of bolton,england,All undergraduate,all,domicile,total uk,5830
the university of bolton,england,All undergraduate,all,domicile,total non-uk,495
the university of bolton,england,all,full-time,total,total,4440
the university of bolton,england,all,part-time,total,total,3580
the university of bolton,england,all,all,domicile,total uk,7190
the university of bolton,england,all,all,domicile,total non-uk,830
the arts institute at bournemouth,england,all,all,total,total,1725
the arts institute at bournemouth,england,All postgraduate,all,total,total,25
the arts institute at bournemouth,england,All postgraduate,full-time,total,total,0
the arts institute at bournemouth,england,All postgraduate,part-time,total,total,25
the arts institute at bournemouth,england,All postgraduate,all,domicile,total uk,25
the arts institute at bournemouth,england,All postgraduate,all,domicile,total non-uk,0
the arts institute at bournemouth,england,All undergraduate,all,total,total,1700
the arts institute at bournemouth,england,All undergraduate,full-time,total,total,1585
the arts institute at bournemouth,england,All undergraduate,part-time,total,total,115
the arts institute at bournemouth,england,All undergraduate,all,domicile,total uk,1530
the arts institute at bournemouth,england,All undergraduate,all,domicile,total non-uk,170
the arts institute at bournemouth,england,all,full-time,total,total,1585
the arts institute at bournemouth,england,all,part-time,total,total,140
the arts institute at bournemouth,england,all,all,domicile,total uk,1555
the arts institute at bournemouth,england,all,all,domicile,total non-uk,170
bournemouth university,england,all,all,total,total,17200
bournemouth university,england,All postgraduate,all,total,total,2575
bournemouth university,england,All postgraduate,full-time,total,total,1740
bournemouth university,england,All postgraduate,part-time,total,total,835
bournemouth university,england,All postgraduate,all,domicile,total uk,1170
bournemouth university,england,All postgraduate,all,domicile,total non-uk,1405
bournemouth university,england,All undergraduate,all,total,total,14625
bournemouth university,england,All undergraduate,full-time,total,total,10345
bournemouth university,england,All undergraduate,part-time,total,total,4280
bournemouth university,england,All undergraduate,all,domicile,total uk,13800
bournemouth university,england,All undergraduate,all,domicile,total non-uk,825
bournemouth university,england,all,full-time,total,total,12085
bournemouth university,england,all,part-time,total,total,5115
bournemouth university,england,all,all,domicile,total uk,14970
bournemouth university,england,all,all,domicile,total non-uk,2230
the university of bradford,england,all,all,total,total,13070
the university of bradford,england,All postgraduate,all,total,total,4135
the university of bradford,england,All postgraduate,full-time,total,total,1225
the university of bradford,england,All postgraduate,part-time,total,total,2910
the university of bradford,england,All postgraduate,all,domicile,total uk,1945
the university of bradford,england,All postgraduate,all,domicile,total non-uk,2190
the university of bradford,england,All undergraduate,all,total,total,8935
the university of bradford,england,All undergraduate,full-time,total,total,7365
the university of bradford,england,All undergraduate,part-time,total,total,1575
the university of bradford,england,All undergraduate,all,domicile,total uk,7510
the university of bradford,england,All undergraduate,all,domicile,total non-uk,1425
the university of bradford,england,all,full-time,total,total,8590
the university of bradford,england,all,part-time,total,total,4485
the university of bradford,england,all,all,domicile,total uk,9455
the university of bradford,england,all,all,domicile,total non-uk,3615
the university of brighton,england,all,all,total,total,20970
the university of brighton,england,All postgraduate,all,total,total,4450
the university of brighton,england,All postgraduate,full-time,total,total,1545
the university of brighton,england,All postgraduate,part-time,total,total,2905
the university of brighton,england,All postgraduate,all,domicile,total uk,3455
the university of brighton,england,All postgraduate,all,domicile,total non-uk,995
the university of brighton,england,All undergraduate,all,total,total,16515
the university of brighton,england,All undergraduate,full-time,total,total,12255
the university of brighton,england,All undergraduate,part-time,total,total,4260
the university of brighton,england,All undergraduate,all,domicile,total uk,14760
the university of brighton,england,All undergraduate,all,domicile,total non-uk,1755
the university of brighton,england,all,full-time,total,total,13800
the university of brighton,england,all,part-time,total,total,7165
the university of brighton,england,all,all,domicile,total uk,18215
the university of brighton,england,all,all,domicile,total non-uk,2750
the university of bristol,england,all,all,total,total,23630
the university of bristol,england,All postgraduate,all,total,total,7785
the university of bristol,england,All postgraduate,full-time,total,total,2710
the university of bristol,england,All postgraduate,part-time,total,total,5075
the university of bristol,england,All postgraduate,all,domicile,total uk,5250
the university of bristol,england,All postgraduate,all,domicile,total non-uk,2535
the university of bristol,england,All undergraduate,all,total,total,15845
the university of bristol,england,All undergraduate,full-time,total,total,11525
the university of bristol,england,All undergraduate,part-time,total,total,4325
the university of bristol,england,All undergraduate,all,domicile,total uk,14650
the university of bristol,england,All undergraduate,all,domicile,total non-uk,1200
the university of bristol,england,all,full-time,total,total,14235
the university of bristol,england,all,part-time,total,total,9400
the university of bristol,england,all,all,domicile,total uk,19900
the university of bristol,england,all,all,domicile,total non-uk,3735
brunel university,england,all,all,total,total,15150
brunel university,england,All postgraduate,all,total,total,5000
brunel university,england,All postgraduate,full-time,total,total,2075
brunel university,england,All postgraduate,part-time,total,total,2925
brunel university,england,All postgraduate,all,domicile,total uk,2595
brunel university,england,All postgraduate,all,domicile,total non-uk,2400
brunel university,england,All undergraduate,all,total,total,10150
brunel university,england,All undergraduate,full-time,total,total,9095
brunel university,england,All undergraduate,part-time,total,total,1055
brunel university,england,All undergraduate,all,domicile,total uk,9130
brunel university,england,All undergraduate,all,domicile,total non-uk,1020
brunel university,england,all,full-time,total,total,11170
brunel university,england,all,part-time,total,total,3980
brunel university,england,all,all,domicile,total uk,11725
brunel university,england,all,all,domicile,total non-uk,3420
buckinghamshire chilterns university college,england,all,all,total,total,9445
buckinghamshire chilterns university college,england,All postgraduate,all,total,total,565
buckinghamshire chilterns university college,england,All postgraduate,full-time,total,total,135
buckinghamshire chilterns university college,england,All postgraduate,part-time,total,total,430
buckinghamshire chilterns university college,england,All postgraduate,all,domicile,total uk,445
buckinghamshire chilterns university college,england,All postgraduate,all,domicile,total non-uk,115
buckinghamshire chilterns university college,england,All undergraduate,all,total,total,8880
buckinghamshire chilterns university college,england,All undergraduate,full-time,total,total,5720
buckinghamshire chilterns university college,england,All undergraduate,part-time,total,total,3160
buckinghamshire chilterns university college,england,All undergraduate,all,domicile,total uk,7750
buckinghamshire chilterns university college,england,All undergraduate,all,domicile,total non-uk,1130
buckinghamshire chilterns university college,england,all,full-time,total,total,5855
buckinghamshire chilterns university college,england,all,part-time,total,total,3590
buckinghamshire chilterns university college,england,all,all,domicile,total uk,8195
buckinghamshire chilterns university college,england,all,all,domicile,total non-uk,1245
the university of buckingham,england,all,all,total,total,750
the university of buckingham,england,All postgraduate,all,total,total,195
the university of buckingham,england,All postgraduate,full-time,total,total,165
the university of buckingham,england,All postgraduate,part-time,total,total,30
the university of buckingham,england,All postgraduate,all,domicile,total uk,65
the university of buckingham,england,All postgraduate,all,domicile,total non-uk,130
the university of buckingham,england,All undergraduate,all,total,total,555
the university of buckingham,england,All undergraduate,full-time,total,total,520
the university of buckingham,england,All undergraduate,part-time,total,total,35
the university of buckingham,england,All undergraduate,all,domicile,total uk,150
the university of buckingham,england,All undergraduate,all,domicile,total non-uk,405
the university of buckingham,england,all,full-time,total,total,685
the university of buckingham,england,all,part-time,total,total,65
the university of buckingham,england,all,all,domicile,total uk,215
the university of buckingham,england,all,all,domicile,total non-uk,535
the university of cambridge,england,all,all,total,total,25465
the university of cambridge,england,All postgraduate,all,total,total,9170
the university of cambridge,england,All postgraduate,full-time,total,total,8265
the university of cambridge,england,All postgraduate,part-time,total,total,905
the university of cambridge,england,All postgraduate,all,domicile,total uk,5385
the university of cambridge,england,All postgraduate,all,domicile,total non-uk,3785
the university of cambridge,england,All undergraduate,all,total,total,16295
the university of cambridge,england,All undergraduate,full-time,total,total,12415
the university of cambridge,england,All undergraduate,part-time,total,total,3880
the university of cambridge,england,All undergraduate,all,domicile,total uk,14650
the university of cambridge,england,All undergraduate,all,domicile,total non-uk,1645
the university of cambridge,england,all,full-time,total,total,20680
the university of cambridge,england,all,part-time,total,total,4785
the university of cambridge,england,all,all,domicile,total uk,20035
the university of cambridge,england,all,all,domicile,total non-uk,5430
the institute of cancer research,england,all,all,total,total,235
the institute of cancer research,england,All postgraduate,all,total,total,235
the institute of cancer research,england,All postgraduate,full-time,total,total,125
the institute of cancer research,england,All postgraduate,part-time,total,total,110
the institute of cancer research,england,All postgraduate,all,domicile,total uk,150
the institute of cancer research,england,All postgraduate,all,domicile,total non-uk,85
the institute of cancer research,england,All undergraduate,all,total,total,0
the institute of cancer research,england,All undergraduate,full-time,total,total,0
the institute of cancer research,england,All undergraduate,part-time,total,total,0
the institute of cancer research,england,All undergraduate,all,domicile,total uk,0
the institute of cancer research,england,All undergraduate,all,domicile,total non-uk,0
the institute of cancer research,england,all,full-time,total,total,125
the institute of cancer research,england,all,part-time,total,total,110
the institute of cancer research,england,all,all,domicile,total uk,150
the institute of cancer research,england,all,all,domicile,total non-uk,85
canterbury christ church university,england,all,all,total,total,14490
canterbury christ church university,england,All postgraduate,all,total,total,3210
canterbury christ church university,england,All postgraduate,full-time,total,total,1055
canterbury christ church university,england,All postgraduate,part-time,total,total,2150
canterbury christ church university,england,All postgraduate,all,domicile,total uk,3005
canterbury christ church university,england,All postgraduate,all,domicile,total non-uk,205
canterbury christ church university,england,All undergraduate,all,total,total,11280
canterbury christ church university,england,All undergraduate,full-time,total,total,6755
canterbury christ church university,england,All undergraduate,part-time,total,total,4525
canterbury christ church university,england,All undergraduate,all,domicile,total uk,10820
canterbury christ church university,england,All undergraduate,all,domicile,total non-uk,460
canterbury christ church university,england,all,full-time,total,total,7810
canterbury christ church university,england,all,part-time,total,total,6675
canterbury christ church university,england,all,all,domicile,total uk,13825
canterbury christ church university,england,all,all,domicile,total non-uk,665
university of central england in birmingham,england,all,all,total,total,24085
university of central england in birmingham,england,All postgraduate,all,total,total,4090
university of central england in birmingham,england,All postgraduate,full-time,total,total,1155
university of central england in birmingham,england,All postgraduate,part-time,total,total,2935
university of central england in birmingham,england,All postgraduate,all,domicile,total uk,3455
university of central england in birmingham,england,All postgraduate,all,domicile,total non-uk,635
university of central england in birmingham,england,All undergraduate,all,total,total,19995
university of central england in birmingham,england,All undergraduate,full-time,total,total,13375
university of central england in birmingham,england,All undergraduate,part-time,total,total,6620
university of central england in birmingham,england,All undergraduate,all,domicile,total uk,19045
university of central england in birmingham,england,All undergraduate,all,domicile,total non-uk,950
university of central england in birmingham,england,all,full-time,total,total,14530
university of central england in birmingham,england,all,part-time,total,total,9555
university of central england in birmingham,england,all,all,domicile,total uk,22500
university of central england in birmingham,england,all,all,domicile,total non-uk,1585
the university of central lancashire,england,all,all,total,total,28850
the university of central lancashire,england,All postgraduate,all,total,total,4175
the university of central lancashire,england,All postgraduate,full-time,total,total,1090
the university of central lancashire,england,All postgraduate,part-time,total,total,3085
the university of central lancashire,england,All postgraduate,all,domicile,total uk,3235
the university of central lancashire,england,All postgraduate,all,domicile,total non-uk,940
the university of central lancashire,england,All undergraduate,all,total,total,24675
the university of central lancashire,england,All undergraduate,full-time,total,total,16115
the university of central lancashire,england,All undergraduate,part-time,total,total,8560
the university of central lancashire,england,All undergraduate,all,domicile,total uk,23155
the university of central lancashire,england,All undergraduate,all,domicile,total non-uk,1520
the university of central lancashire,england,all,full-time,total,total,17205
the university of central lancashire,england,all,part-time,total,total,11645
the university of central lancashire,england,all,all,domicile,total uk,26390
the university of central lancashire,england,all,all,domicile,total non-uk,2460
central school of speech and drama,england,all,all,total,total,950
central school of speech and drama,england,All postgraduate,all,total,total,370
central school of speech and drama,england,All postgraduate,full-time,total,total,295
central school of speech and drama,england,All postgraduate,part-time,total,total,75
central school of speech and drama,england,All postgraduate,all,domicile,total uk,290
central school of speech and drama,england,All postgraduate,all,domicile,total non-uk,80
central school of speech and drama,england,All undergraduate,all,total,total,580
central school of speech and drama,england,All undergraduate,full-time,total,total,580
central school of speech and drama,england,All undergraduate,part-time,total,total,0
central school of speech and drama,england,All undergraduate,all,domicile,total uk,545
central school of speech and drama,england,All undergraduate,all,domicile,total non-uk,30
central school of speech and drama,england,all,full-time,total,total,875
central school of speech and drama,england,all,part-time,total,total,75
central school of speech and drama,england,all,all,domicile,total uk,835
central school of speech and drama,england,all,all,domicile,total non-uk,110
university of chester,england,all,all,total,total,14120
university of chester,england,All postgraduate,all,total,total,2845
university of chester,england,All postgraduate,full-time,total,total,515
university of chester,england,All postgraduate,part-time,total,total,2325
university of chester,england,All postgraduate,all,domicile,total uk,2650
university of chester,england,All postgraduate,all,domicile,total non-uk,190
university of chester,england,All undergraduate,all,total,total,11280
university of chester,england,All undergraduate,full-time,total,total,7095
university of chester,england,All undergraduate,part-time,total,total,4180
university of chester,england,All undergraduate,all,domicile,total uk,11125
university of chester,england,All undergraduate,all,domicile,total non-uk,150
university of chester,england,all,full-time,total,total,7610
university of chester,england,all,part-time,total,total,6505
university of chester,england,all,all,domicile,total uk,13775
university of chester,england,all,all,domicile,total non-uk,340
the university of chichester,england,all,all,total,total,5265
the university of chichester,england,All postgraduate,all,total,total,1615
the university of chichester,england,All postgraduate,full-time,total,total,300
the university of chichester,england,All postgraduate,part-time,total,total,1315
the university of chichester,england,All postgraduate,all,domicile,total uk,1495
the university of chichester,england,All postgraduate,all,domicile,total non-uk,125
the university of chichester,england,All undergraduate,all,total,total,3645
the university of chichester,england,All undergraduate,full-time,total,total,2880
the university of chichester,england,All undergraduate,part-time,total,total,770
the university of chichester,england,All undergraduate,all,domicile,total uk,3465
the university of chichester,england,All undergraduate,all,domicile,total non-uk,180
the university of chichester,england,all,full-time,total,total,3180
the university of chichester,england,all,part-time,total,total,2085
the university of chichester,england,all,all,domicile,total uk,4960
the university of chichester,england,all,all,domicile,total non-uk,305
city university,england,all,all,total,total,23680
city university,england,All postgraduate,all,total,total,9260
city university,england,All postgraduate,full-time,total,total,3595
city university,england,All postgraduate,part-time,total,total,5665
city university,england,All postgraduate,all,domicile,total uk,5650
city university,england,All postgraduate,all,domicile,total non-uk,3615
city university,england,All undergraduate,all,total,total,14420
city university,england,All undergraduate,full-time,total,total,7390
city university,england,All undergraduate,part-time,total,total,7030
city university,england,All undergraduate,all,domicile,total uk,12505
city university,england,All undergraduate,all,domicile,total non-uk,1915
city university,england,all,full-time,total,total,10985
city university,england,all,part-time,total,total,12695
city university,england,all,all,domicile,total uk,18155
city university,england,all,all,domicile,total non-uk,5530
conservatoire for dance and drama,england,all,all,total,total,1090
conservatoire for dance and drama,england,All postgraduate,all,total,total,50
conservatoire for dance and drama,england,All postgraduate,full-time,total,total,40
conservatoire for dance and drama,england,All postgraduate,part-time,total,total,10
conservatoire for dance and drama,england,All postgraduate,all,domicile,total uk,30
conservatoire for dance and drama,england,All postgraduate,all,domicile,total non-uk,20
conservatoire for dance and drama,england,All undergraduate,all,total,total,1040
conservatoire for dance and drama,england,All undergraduate,full-time,total,total,1040
conservatoire for dance and drama,england,All undergraduate,part-time,total,total,0
conservatoire for dance and drama,england,All undergraduate,all,domicile,total uk,765
conservatoire for dance and drama,england,All undergraduate,all,domicile,total non-uk,275
conservatoire for dance and drama,england,all,full-time,total,total,1080
conservatoire for dance and drama,england,all,part-time,total,total,10
conservatoire for dance and drama,england,all,all,domicile,total uk,795
conservatoire for dance and drama,england,all,all,domicile,total non-uk,295
coventry university,england,all,all,total,total,19385
coventry university,england,All postgraduate,all,total,total,2835
coventry university,england,All postgraduate,full-time,total,total,1350
coventry university,england,All postgraduate,part-time,total,total,1485
coventry university,england,All postgraduate,all,domicile,total uk,1650
coventry university,england,All postgraduate,all,domicile,total non-uk,1185
coventry university,england,All undergraduate,all,total,total,16550
coventry university,england,All undergraduate,full-time,total,total,10925
coventry university,england,All undergraduate,part-time,total,total,5625
coventry university,england,All undergraduate,all,domicile,total uk,14800
coventry university,england,All undergraduate,all,domicile,total non-uk,1750
coventry university,england,all,full-time,total,total,12275
coventry university,england,all,part-time,total,total,7110
coventry university,england,all,all,domicile,total uk,16450
coventry university,england,all,all,domicile,total non-uk,2935
courtauld institute of art,england,all,all,total,total,395
courtauld institute of art,england,All postgraduate,all,total,total,255
courtauld institute of art,england,All postgraduate,full-time,total,total,225
courtauld institute of art,england,All postgraduate,part-time,total,total,35
courtauld institute of art,england,All postgraduate,all,domicile,total uk,135
courtauld institute of art,england,All postgraduate,all,domicile,total non-uk,120
courtauld institute of art,england,All undergraduate,all,total,total,135
courtauld institute of art,england,All undergraduate,full-time,total,total,135
courtauld institute of art,england,All undergraduate,part-time,total,total,0
courtauld institute of art,england,All undergraduate,all,domicile,total uk,120
courtauld institute of art,england,All undergraduate,all,domicile,total non-uk,15
courtauld institute of art,england,all,full-time,total,total,360
courtauld institute of art,england,all,part-time,total,total,35
courtauld institute of art,england,all,all,domicile,total uk,255
courtauld institute of art,england,all,all,domicile,total non-uk,135
cranfield university,england,all,all,total,total,4160
cranfield university,england,All postgraduate,all,total,total,4075
cranfield university,england,All postgraduate,full-time,total,total,2525
cranfield university,england,All postgraduate,part-time,total,total,1550
cranfield university,england,All postgraduate,all,domicile,total uk,2280
cranfield university,england,All postgraduate,all,domicile,total non-uk,1790
cranfield university,england,All undergraduate,all,total,total,90
cranfield university,england,All undergraduate,full-time,total,total,90
cranfield university,england,All undergraduate,part-time,total,total,0
cranfield university,england,All undergraduate,all,domicile,total uk,90
cranfield university,england,All undergraduate,all,domicile,total non-uk,0
cranfield university,england,all,full-time,total,total,2615
cranfield university,england,all,part-time,total,total,1550
cranfield university,england,all,all,domicile,total uk,2370
cranfield university,england,all,all,domicile,total non-uk,1790
"the university college for the creative arts at canterbury, epsom, farnham, maidstone, rochester",england,all,all,total,total,5165
"the university college for the creative arts at canterbury, epsom, farnham, maidstone, rochester",england,All postgraduate,all,total,total,220
"the university college for the creative arts at canterbury, epsom, farnham, maidstone, rochester",england,All postgraduate,full-time,total,total,160
"the university college for the creative arts at canterbury, epsom, farnham, maidstone, rochester",england,All postgraduate,part-time,total,total,60
"the university college for the creative arts at canterbury, epsom, farnham, maidstone, rochester",england,All postgraduate,all,domicile,total uk,120
"the university college for the creative arts at canterbury, epsom, farnham, maidstone, rochester",england,All postgraduate,all,domicile,total non-uk,105
"the university college for the creative arts at canterbury, epsom, farnham, maidstone, rochester",england,All undergraduate,all,total,total,4945
"the university college for the creative arts at canterbury, epsom, farnham, maidstone, rochester",england,All undergraduate,full-time,total,total,4730
"the university college for the creative arts at canterbury, epsom, farnham, maidstone, rochester",england,All undergraduate,part-time,total,total,210
"the university college for the creative arts at canterbury, epsom, farnham, maidstone, rochester",england,All undergraduate,all,domicile,total uk,4285
"the university college for the creative arts at canterbury, epsom, farnham, maidstone, rochester",england,All undergraduate,all,domicile,total non-uk,660
"the university college for the creative arts at canterbury, epsom, farnham, maidstone, rochester",england,all,full-time,total,total,4890
"the university college for the creative arts at canterbury, epsom, farnham, maidstone, rochester",england,all,part-time,total,total,270
"the university college for the creative arts at canterbury, epsom, farnham, maidstone, rochester",england,all,all,domicile,total uk,4405
