HE provider,Country of HE provider,Level of study,Mode of study,Category marker,Category,Number
The University of Leeds,England,Postgraduate (research),Part-time,Total,Total,245
The University of Leeds,England,Postgraduate (research),All,Total,Total,2140
Leeds Trinity University,England,Postgraduate (research),Full-time,Total,Total,10
Leeds Trinity University,England,Postgraduate (research),Part-time,Total,Total,20
Leeds Trinity University,England,Postgraduate (research),All,Total,Total,35
The University of Leicester,England,Postgraduate (research),Full-time,Total,Total,760
The University of Leicester,England,Postgraduate (research),Part-time,Total,Total,205
The University of Leicester,England,Postgraduate (research),All,Total,Total,970
The University of Lincoln,England,Postgraduate (research),Full-time,Total,Total,335
The University of Lincoln,England,Postgraduate (research),Part-time,Total,Total,215
The University of Lincoln,England,Postgraduate (research),All,Total,Total,550
Liverpool Hope University,England,Postgraduate (research),Full-time,Total,Total,15
Liverpool Hope University,England,Postgraduate (research),Part-time,Total,Total,65
Liverpool Hope University,England,Postgraduate (research),All,Total,Total,80
Liverpool John Moores University,England,Postgraduate (research),Full-time,Total,Total,305
Liverpool John Moores University,England,Postgraduate (research),Part-time,Total,Total,140
Liverpool John Moores University,England,Postgraduate (research),All,Total,Total,445
The University of Liverpool,England,Postgraduate (research),Full-time,Total,Total,1975
The University of Liverpool,England,Postgraduate (research),Part-time,Total,Total,285
The University of Liverpool,England,Postgraduate (research),All,Total,Total,2260
Liverpool School of Tropical Medicine,England,Postgraduate (research),Full-time,Total,Total,35
Liverpool School of Tropical Medicine,England,Postgraduate (research),Part-time,Total,Total,15
Liverpool School of Tropical Medicine,England,Postgraduate (research),All,Total,Total,50
"University of the Arts, London",England,Postgraduate (research),Full-time,Total,Total,65
"University of the Arts, London",England,Postgraduate (research),Part-time,Total,Total,125
"University of the Arts, London",England,Postgraduate (research),All,Total,Total,190
London Business School,England,Postgraduate (research),Full-time,Total,Total,100
London Business School,England,Postgraduate (research),All,Total,Total,100
University of London (Institutes and activities),England,Postgraduate (research),Full-time,Total,Total,75
University of London (Institutes and activities),England,Postgraduate (research),Part-time,Total,Total,50
University of London (Institutes and activities),England,Postgraduate (research),All,Total,Total,125
London Metropolitan University,England,Postgraduate (research),Full-time,Total,Total,55
London Metropolitan University,England,Postgraduate (research),Part-time,Total,Total,75
London Metropolitan University,England,Postgraduate (research),All,Total,Total,125
London South Bank University,England,Postgraduate (research),Full-time,Total,Total,105
London South Bank University,England,Postgraduate (research),Part-time,Total,Total,115
London South Bank University,England,Postgraduate (research),All,Total,Total,220
London School of Economics and Political Science,England,Postgraduate (research),Full-time,Total,Total,510
London School of Economics and Political Science,England,Postgraduate (research),Part-time,Total,Total,40
London School of Economics and Political Science,England,Postgraduate (research),All,Total,Total,550
London School of Hygiene and Tropical Medicine,England,Postgraduate (research),Full-time,Total,Total,155
London School of Hygiene and Tropical Medicine,England,Postgraduate (research),Part-time,Total,Total,295
London School of Hygiene and Tropical Medicine,England,Postgraduate (research),All,Total,Total,450
London School of Theology,England,Postgraduate (research),Full-time,Total,Total,25
London School of Theology,England,Postgraduate (research),Part-time,Total,Total,40
London School of Theology,England,Postgraduate (research),All,Total,Total,60
Loughborough University,England,Postgraduate (research),Full-time,Total,Total,775
Loughborough University,England,Postgraduate (research),Part-time,Total,Total,165
Loughborough University,England,Postgraduate (research),All,Total,Total,940
Luther King House Educational Trust,England,Postgraduate (research),Full-time,Total,Total,0
Luther King House Educational Trust,England,Postgraduate (research),Part-time,Total,Total,5
Luther King House Educational Trust,England,Postgraduate (research),All,Total,Total,10
The Manchester Metropolitan University,England,Postgraduate (research),Full-time,Total,Total,260
The Manchester Metropolitan University,England,Postgraduate (research),Part-time,Total,Total,405
The Manchester Metropolitan University,England,Postgraduate (research),All,Total,Total,670
The University of Manchester,England,Postgraduate (research),Full-time,Total,Total,3480
The University of Manchester,England,Postgraduate (research),Part-time,Total,Total,380
The University of Manchester,England,Postgraduate (research),All,Total,Total,3855
Middlesex University,England,Postgraduate (research),Full-time,Total,Total,360
Middlesex University,England,Postgraduate (research),Part-time,Total,Total,450
Middlesex University,England,Postgraduate (research),All,Total,Total,810
Nazarene Theological College,England,Postgraduate (research),Full-time,Total,Total,5
Nazarene Theological College,England,Postgraduate (research),Part-time,Total,Total,10
Nazarene Theological College,England,Postgraduate (research),All,Total,Total,10
Newcastle University,England,Postgraduate (research),Full-time,Total,Total,1650
Newcastle University,England,Postgraduate (research),Part-time,Total,Total,320
Newcastle University,England,Postgraduate (research),All,Total,Total,1970
The University of Northampton,England,Postgraduate (research),Full-time,Total,Total,80
The University of Northampton,England,Postgraduate (research),Part-time,Total,Total,180
The University of Northampton,England,Postgraduate (research),All,Total,Total,260
University of Northumbria at Newcastle,England,Postgraduate (research),Full-time,Total,Total,425
University of Northumbria at Newcastle,England,Postgraduate (research),Part-time,Total,Total,220
University of Northumbria at Newcastle,England,Postgraduate (research),All,Total,Total,645
Norwich University of the Arts,England,Postgraduate (research),Full-time,Total,Total,0
Norwich University of the Arts,England,Postgraduate (research),Part-time,Total,Total,5
Norwich University of the Arts,England,Postgraduate (research),All,Total,Total,5
University of Nottingham,England,Postgraduate (research),Full-time,Total,Total,2335
University of Nottingham,England,Postgraduate (research),Part-time,Total,Total,310
University of Nottingham,England,Postgraduate (research),All,Total,Total,2640
The Nottingham Trent University,England,Postgraduate (research),Full-time,Total,Total,525
The Nottingham Trent University,England,Postgraduate (research),Part-time,Total,Total,395
The Nottingham Trent University,England,Postgraduate (research),All,Total,Total,915
The Open University,England,Postgraduate (research),Full-time,Total,Total,265
The Open University,England,Postgraduate (research),Part-time,Total,Total,285
The Open University,England,Postgraduate (research),All,Total,Total,550
Oxford Brookes University,England,Postgraduate (research),Full-time,Total,Total,125
Oxford Brookes University,England,Postgraduate (research),Part-time,Total,Total,170
Oxford Brookes University,England,Postgraduate (research),All,Total,Total,300
The University of Oxford,England,Postgraduate (research),Full-time,Total,Total,4645
The University of Oxford,England,Postgraduate (research),Part-time,Total,Total,425
The University of Oxford,England,Postgraduate (research),All,Total,Total,5065
University of Plymouth,England,Postgraduate (research),Full-time,Total,Total,335
University of Plymouth,England,Postgraduate (research),Part-time,Total,Total,155
University of Plymouth,England,Postgraduate (research),All,Total,Total,490
The University of Portsmouth,England,Postgraduate (research),Full-time,Total,Total,300
The University of Portsmouth,England,Postgraduate (research),Part-time,Total,Total,390
The University of Portsmouth,England,Postgraduate (research),All,Total,Total,690
The Prince's Foundation,England,Postgraduate (research),Full-time,Total,Total,15
The Prince's Foundation,England,Postgraduate (research),Part-time,Total,Total,5
The Prince's Foundation,England,Postgraduate (research),All,Total,Total,20
"Queen Margaret University, Edinburgh",Scotland,Postgraduate (research),Full-time,Total,Total,55
"Queen Margaret University, Edinburgh",Scotland,Postgraduate (research),Part-time,Total,Total,60
"Queen Margaret University, Edinburgh",Scotland,Postgraduate (research),All,Total,Total,115
Queen Mary University of London,England,Postgraduate (research),Full-time,Total,Total,1245
Queen Mary University of London,England,Postgraduate (research),Part-time,Total,Total,145
Queen Mary University of London,England,Postgraduate (research),All,Total,Total,1390
The University of Reading,England,Postgraduate (research),Full-time,Total,Total,700
The University of Reading,England,Postgraduate (research),Part-time,Total,Total,360
The University of Reading,England,Postgraduate (research),All,Total,Total,1060
Robert Gordon University,Scotland,Postgraduate (research),Full-time,Total,Total,135
Robert Gordon University,Scotland,Postgraduate (research),Part-time,Total,Total,60
Robert Gordon University,Scotland,Postgraduate (research),All,Total,Total,195
Roehampton University,England,Postgraduate (research),Full-time,Total,Total,195
Roehampton University,England,Postgraduate (research),Part-time,Total,Total,165
Roehampton University,England,Postgraduate (research),All,Total,Total,360
Royal Academy of Music,England,Postgraduate (research),Full-time,Total,Total,15
Royal Academy of Music,England,Postgraduate (research),All,Total,Total,15
Royal Agricultural University,England,Postgraduate (research),Full-time,Total,Total,10
Royal Agricultural University,England,Postgraduate (research),Part-time,Total,Total,10
Royal Agricultural University,England,Postgraduate (research),All,Total,Total,25
Royal College of Art,England,Postgraduate (research),Full-time,Total,Total,75
Royal College of Art,England,Postgraduate (research),Part-time,Total,Total,80
Royal College of Art,England,Postgraduate (research),All,Total,Total,160
Royal College of Music,England,Postgraduate (research),Full-time,Total,Total,30
Royal College of Music,England,Postgraduate (research),Part-time,Total,Total,15
Royal College of Music,England,Postgraduate (research),All,Total,Total,45
Royal Conservatoire of Scotland,Scotland,Postgraduate (research),Full-time,Total,Total,20
Royal Conservatoire of Scotland,Scotland,Postgraduate (research),Part-time,Total,Total,25
Royal Conservatoire of Scotland,Scotland,Postgraduate (research),All,Total,Total,45
The Royal Central School of Speech and Drama,England,Postgraduate (research),Full-time,Total,Total,15
The Royal Central School of Speech and Drama,England,Postgraduate (research),Part-time,Total,Total,10
The Royal Central School of Speech and Drama,England,Postgraduate (research),All,Total,Total,25
Royal Holloway and Bedford New College,England,Postgraduate (research),Full-time,Total,Total,445
Royal Holloway and Bedford New College,England,Postgraduate (research),Part-time,Total,Total,140
Royal Holloway and Bedford New College,England,Postgraduate (research),All,Total,Total,585
Royal Northern College of Music,England,Postgraduate (research),Full-time,Total,Total,15
Royal Northern College of Music,England,Postgraduate (research),Part-time,Total,Total,20
Royal Northern College of Music,England,Postgraduate (research),All,Total,Total,35
The Royal Veterinary College,England,Postgraduate (research),Full-time,Total,Total,95
The Royal Veterinary College,England,Postgraduate (research),Part-time,Total,Total,20
The Royal Veterinary College,England,Postgraduate (research),All,Total,Total,115
The University of St. Andrews,Scotland,Postgraduate (research),Full-time,Total,Total,1030
The University of St. Andrews,Scotland,Postgraduate (research),Part-time,Total,Total,95
The University of St. Andrews,Scotland,Postgraduate (research),All,Total,Total,1120
"St George's, University of London",England,Postgraduate (research),Full-time,Total,Total,50
"St George's, University of London",England,Postgraduate (research),Part-time,Total,Total,30
"St George's, University of London",England,Postgraduate (research),All,Total,Total,85
"St Mary's University, Twickenham",England,Postgraduate (research),Full-time,Total,Total,50
"St Mary's University, Twickenham",England,Postgraduate (research),Part-time,Total,Total,95
"St Mary's University, Twickenham",England,Postgraduate (research),All,Total,Total,145
The University of Salford,England,Postgraduate (research),Full-time,Total,Total,235
The University of Salford,England,Postgraduate (research),Part-time,Total,Total,110
The University of Salford,England,Postgraduate (research),All,Total,Total,345
SOAS University of London,England,Postgraduate (research),Full-time,Total,Total,270
SOAS University of London,England,Postgraduate (research),Part-time,Total,Total,95
SOAS University of London,England,Postgraduate (research),All,Total,Total,365
Sheffield Hallam University,England,Postgraduate (research),Full-time,Total,Total,215
Sheffield Hallam University,England,Postgraduate (research),Part-time,Total,Total,260
Sheffield Hallam University,England,Postgraduate (research),All,Total,Total,475
The University of Sheffield,England,Postgraduate (research),Full-time,Total,Total,2050
The University of Sheffield,England,Postgraduate (research),Part-time,Total,Total,305
The University of Sheffield,England,Postgraduate (research),All,Total,Total,2355
Solent University,England,Postgraduate (research),Full-time,Total,Total,10
Solent University,England,Postgraduate (research),Part-time,Total,Total,40
Solent University,England,Postgraduate (research),All,Total,Total,50
The University of Southampton,England,Postgraduate (research),Full-time,Total,Total,1560
The University of Southampton,England,Postgraduate (research),Part-time,Total,Total,305
The University of Southampton,England,Postgraduate (research),All,Total,Total,1865
Spurgeon's College,England,Postgraduate (research),Part-time,Total,Total,5
Spurgeon's College,England,Postgraduate (research),All,Total,Total,5
Staffordshire University,England,Postgraduate (research),Full-time,Total,Total,120
Staffordshire University,England,Postgraduate (research),Part-time,Total,Total,160
Staffordshire University,England,Postgraduate (research),All,Total,Total,280
The University of Stirling,Scotland,Postgraduate (research),Full-time,Total,Total,305
The University of Stirling,Scotland,Postgraduate (research),Part-time,Total,Total,250
The University of Stirling,Scotland,Postgraduate (research),All,Total,Total,555
University of St Mark and St John,England,Postgraduate (research),Full-time,Total,Total,5
University of St Mark and St John,England,Postgraduate (research),Part-time,Total,Total,25
University of St Mark and St John,England,Postgraduate (research),All,Total,Total,30
The University of Strathclyde,Scotland,Postgraduate (research),Full-time,Total,Total,1265
The University of Strathclyde,Scotland,Postgraduate (research),Part-time,Total,Total,230
The University of Strathclyde,Scotland,Postgraduate (research),All,Total,Total,1490
University of Suffolk,England,Postgraduate (research),Full-time,Total,Total,45
University of Suffolk,England,Postgraduate (research),Part-time,Total,Total,35
University of Suffolk,England,Postgraduate (research),All,Total,Total,80
The University of Sunderland,England,Postgraduate (research),Full-time,Total,Total,125
The University of Sunderland,England,Postgraduate (research),Part-time,Total,Total,135
The University of Sunderland,England,Postgraduate (research),All,Total,Total,255
The University of Surrey,England,Postgraduate (research),Full-time,Total,Total,890
The University of Surrey,England,Postgraduate (research),Part-time,Total,Total,175
The University of Surrey,England,Postgraduate (research),All,Total,Total,1070
The University of Sussex,England,Postgraduate (research),Full-time,Total,Total,685
The University of Sussex,England,Postgraduate (research),Part-time,Total,Total,195
The University of Sussex,England,Postgraduate (research),All,Total,Total,885
Swansea University,Wales,Postgraduate (research),Full-time,Total,Total,710
Swansea University,Wales,Postgraduate (research),Part-time,Total,Total,190
Swansea University,Wales,Postgraduate (research),All,Total,Total,900
Teesside University,England,Postgraduate (research),Full-time,Total,Total,165
Teesside University,England,Postgraduate (research),Part-time,Total,Total,130
Teesside University,England,Postgraduate (research),All,Total,Total,290
Trinity Laban Conservatoire of Music and Dance,England,Postgraduate (research),Full-time,Total,Total,15
Trinity Laban Conservatoire of Music and Dance,England,Postgraduate (research),Part-time,Total,Total,5
Trinity Laban Conservatoire of Music and Dance,England,Postgraduate (research),All,Total,Total,20
University of Wales Trinity Saint David,Wales,Postgraduate (research),Full-time,Total,Total,175
University of Wales Trinity Saint David,Wales,Postgraduate (research),Part-time,Total,Total,145
University of Wales Trinity Saint David,Wales,Postgraduate (research),All,Total,Total,325
University of the Highlands and Islands,Scotland,Postgraduate (research),Full-time,Total,Total,60
University of the Highlands and Islands,Scotland,Postgraduate (research),Part-time,Total,Total,40
University of the Highlands and Islands,Scotland,Postgraduate (research),All,Total,Total,100
Ulster University,Northern Ireland,Postgraduate (research),Full-time,Total,Total,350
Ulster University,Northern Ireland,Postgraduate (research),Part-time,Total,Total,140
Ulster University,Northern Ireland,Postgraduate (research),All,Total,Total,490
University College London,England,Postgraduate (research),Full-time,Total,Total,4860
University College London,England,Postgraduate (research),Part-time,Total,Total,1265
University College London,England,Postgraduate (research),All,Total,Total,6120
University of South Wales,Wales,Postgraduate (research),Full-time,Total,Total,135
University of South Wales,Wales,Postgraduate (research),Part-time,Total,Total,140
University of South Wales,Wales,Postgraduate (research),All,Total,Total,270
The University of Warwick,England,Postgraduate (research),Full-time,Total,Total,1475
The University of Warwick,England,Postgraduate (research),Part-time,Total,Total,250
The University of Warwick,England,Postgraduate (research),All,Total,Total,1725
"University of the West of England, Bristol",England,Postgraduate (research),Full-time,Total,Total,175
"University of the West of England, Bristol",England,Postgraduate (research),Part-time,Total,Total,305
"University of the West of England, Bristol",England,Postgraduate (research),All,Total,Total,475
The University of the West of Scotland,Scotland,Postgraduate (research),Full-time,Total,Total,240
The University of the West of Scotland,Scotland,Postgraduate (research),Part-time,Total,Total,60
The University of the West of Scotland,Scotland,Postgraduate (research),All,Total,Total,300
The University of West London,England,Postgraduate (research),Full-time,Total,Total,110
The University of West London,England,Postgraduate (research),Part-time,Total,Total,100
The University of West London,England,Postgraduate (research),All,Total,Total,210
The University of Westminster,England,Postgraduate (research),Full-time,Total,Total,150
The University of Westminster,England,Postgraduate (research),Part-time,Total,Total,65
The University of Westminster,England,Postgraduate (research),All,Total,Total,220
The University of Winchester,England,Postgraduate (research),Full-time,Total,Total,35
The University of Winchester,England,Postgraduate (research),Part-time,Total,Total,155
The University of Winchester,England,Postgraduate (research),All,Total,Total,195
The University of Wolverhampton,England,Postgraduate (research),Full-time,Total,Total,185
The University of Wolverhampton,England,Postgraduate (research),Part-time,Total,Total,195
The University of Wolverhampton,England,Postgraduate (research),All,Total,Total,380
University of Worcester,England,Postgraduate (research),Full-time,Total,Total,40
University of Worcester,England,Postgraduate (research),Part-time,Total,Total,85
University of Worcester,England,Postgraduate (research),All,Total,Total,125
York St John University,England,Postgraduate (research),Full-time,Total,Total,85
York St John University,England,Postgraduate (research),Part-time,Total,Total,125
York St John University,England,Postgraduate (research),All,Total,Total,210
The University of York,England,Postgraduate (research),Full-time,Total,Total,1235
The University of York,England,Postgraduate (research),Part-time,Total,Total,190
The University of York,England,Postgraduate (research),All,Total,Total,1425
Total,England,Postgraduate (research),All,Total,Total,92910
Total,England,Postgraduate (research),Full-time,Total,Total,69530
Total,England,Postgraduate (research),Part-time,Total,Total,23380
Total,Northern Ireland,Postgraduate (research),All,Total,Total,2385
Total,Northern Ireland,Postgraduate (research),Full-time,Total,Total,1965
Total,Northern Ireland,Postgraduate (research),Part-time,Total,Total,420
Total,Scotland,Postgraduate (research),All,Total,Total,13705
Total,Scotland,Postgraduate (research),Full-time,Total,Total,11090
Total,Scotland,Postgraduate (research),Part-time,Total,Total,2610
Total,Wales,Postgraduate (research),All,Total,Total,4315
Total,Wales,Postgraduate (research),Full-time,Total,Total,3050
Total,Wales,Postgraduate (research),Part-time,Total,Total,1265
AA School of Architecture,England,Postgraduate (taught),Full-time,Total,Total,440
AA School of Architecture,England,Postgraduate (taught),All,Total,Total,440
The University of Aberdeen,Scotland,Postgraduate (taught),Full-time,Total,Total,2815
The University of Aberdeen,Scotland,Postgraduate (taught),Part-time,Total,Total,2635
The University of Aberdeen,Scotland,Postgraduate (taught),All,Total,Total,5450
Abertay University,Scotland,Postgraduate (taught),Full-time,Total,Total,190
Abertay University,Scotland,Postgraduate (taught),Part-time,Total,Total,190
Abertay University,Scotland,Postgraduate (taught),All,Total,Total,380
Aberystwyth University,Wales,Postgraduate (taught),Full-time,Total,Total,535
Aberystwyth University,Wales,Postgraduate (taught),Part-time,Total,Total,580
Aberystwyth University,Wales,Postgraduate (taught),All,Total,Total,1120
ACM Guildford Limited,England,Postgraduate (taught),Full-time,Total,Total,25
ACM Guildford Limited,England,Postgraduate (taught),Part-time,Total,Total,5
ACM Guildford Limited,England,Postgraduate (taught),All,Total,Total,30
AECC University College,England,Postgraduate (taught),Full-time,Total,Total,120
AECC University College,England,Postgraduate (taught),Part-time,Total,Total,110
AECC University College,England,Postgraduate (taught),All,Total,Total,230
Amity Global Education,England,Postgraduate (taught),Full-time,Total,Total,5
Amity Global Education,England,Postgraduate (taught),All,Total,Total,5
Anglia Ruskin University,England,Postgraduate (taught),Full-time,Total,Total,4930
Anglia Ruskin University,England,Postgraduate (taught),Part-time,Total,Total,4065
Anglia Ruskin University,England,Postgraduate (taught),All,Total,Total,8995
Arden University,England,Postgraduate (taught),Full-time,Total,Total,25
Arden University,England,Postgraduate (taught),Part-time,Total,Total,1185
Arden University,England,Postgraduate (taught),All,Total,Total,1210
Arts Educational Schools,England,Postgraduate (taught),Full-time,Total,Total,30
Arts Educational Schools,England,Postgraduate (taught),All,Total,Total,30
The Ashridge (Bonar Law Memorial) Trust,England,Postgraduate (taught),Part-time,Total,Total,830
The Ashridge (Bonar Law Memorial) Trust,England,Postgraduate (taught),All,Total,Total,830
Hult International Business School Ltd,England,Postgraduate (taught),Full-time,Total,Total,380
Hult International Business School Ltd,England,Postgraduate (taught),Part-time,Total,Total,155
Hult International Business School Ltd,England,Postgraduate (taught),All,Total,Total,535
Aston University,England,Postgraduate (taught),Full-time,Total,Total,2180
Aston University,England,Postgraduate (taught),Part-time,Total,Total,1925
Aston University,England,Postgraduate (taught),All,Total,Total,4100
Bangor University,Wales,Postgraduate (taught),Full-time,Total,Total,1815
Bangor University,Wales,Postgraduate (taught),Part-time,Total,Total,1140
Bangor University,Wales,Postgraduate (taught),All,Total,Total,2955
Bath Spa University,England,Postgraduate (taught),Full-time,Total,Total,1290
Bath Spa University,England,Postgraduate (taught),Part-time,Total,Total,1255
Bath Spa University,England,Postgraduate (taught),All,Total,Total,2545
The University of Bath,England,Postgraduate (taught),Full-time,Total,Total,2065
The University of Bath,England,Postgraduate (taught),Part-time,Total,Total,1690
The University of Bath,England,Postgraduate (taught),All,Total,Total,3760
Backstage Academy (Training) Ltd,England,Postgraduate (taught),Full-time,Total,Total,0
Backstage Academy (Training) Ltd,England,Postgraduate (taught),Part-time,Total,Total,0
Backstage Academy (Training) Ltd,England,Postgraduate (taught),All,Total,Total,5
University of Bedfordshire,England,Postgraduate (taught),Full-time,Total,Total,4055
University of Bedfordshire,England,Postgraduate (taught),Part-time,Total,Total,620
University of Bedfordshire,England,Postgraduate (taught),All,Total,Total,4675
Queen's University Belfast,Northern Ireland,Postgraduate (taught),Full-time,Total,Total,2940
Queen's University Belfast,Northern Ireland,Postgraduate (taught),Part-time,Total,Total,2490
Queen's University Belfast,Northern Ireland,Postgraduate (taught),All,Total,Total,5430
BIMM University,England,Postgraduate (taught),Full-time,Total,Total,180
BIMM University,England,Postgraduate (taught),Part-time,Total,Total,135
BIMM University,England,Postgraduate (taught),All,Total,Total,315
Birkbeck College,England,Postgraduate (taught),Full-time,Total,Total,1000
Birkbeck College,England,Postgraduate (taught),Part-time,Total,Total,3130
Birkbeck College,England,Postgraduate (taught),All,Total,Total,4130
Birmingham City University,England,Postgraduate (taught),Full-time,Total,Total,4600
Birmingham City University,England,Postgraduate (taught),Part-time,Total,Total,2260
Birmingham City University,England,Postgraduate (taught),All,Total,Total,6860
The University of Birmingham,England,Postgraduate (taught),Full-time,Total,Total,5445
The University of Birmingham,England,Postgraduate (taught),Part-time,Total,Total,4440
The University of Birmingham,England,Postgraduate (taught),All,Total,Total,9885
University College Birmingham,England,Postgraduate (taught),Full-time,Total,Total,505
University College Birmingham,England,Postgraduate (taught),Part-time,Total,Total,45
University College Birmingham,England,Postgraduate (taught),All,Total,Total,550
Bristol Baptist College,England,Postgraduate (taught),Part-time,Total,Total,25
Bristol Baptist College,England,Postgraduate (taught),All,Total,Total,25
Bishop Grosseteste University,England,Postgraduate (taught),Full-time,Total,Total,450
Bishop Grosseteste University,England,Postgraduate (taught),Part-time,Total,Total,215
Bishop Grosseteste University,England,Postgraduate (taught),All,Total,Total,665
Bloomsbury Institute,England,Postgraduate (taught),Full-time,Total,Total,165
Bloomsbury Institute,England,Postgraduate (taught),All,Total,Total,165
The University of Bolton,England,Postgraduate (taught),Full-time,Total,Total,1885
The University of Bolton,England,Postgraduate (taught),Part-time,Total,Total,890
The University of Bolton,England,Postgraduate (taught),All,Total,Total,2770
The Arts University Bournemouth,England,Postgraduate (taught),Full-time,Total,Total,135
The Arts University Bournemouth,England,Postgraduate (taught),Part-time,Total,Total,55
The Arts University Bournemouth,England,Postgraduate (taught),All,Total,Total,195
Bournemouth University,England,Postgraduate (taught),Full-time,Total,Total,2435
Bournemouth University,England,Postgraduate (taught),Part-time,Total,Total,1535
Bournemouth University,England,Postgraduate (taught),All,Total,Total,3970
BPP University,England,Postgraduate (taught),Full-time,Total,Total,9935
BPP University,England,Postgraduate (taught),Part-time,Total,Total,1865
BPP University,England,Postgraduate (taught),All,Total,Total,11800
The University of Bradford,England,Postgraduate (taught),Full-time,Total,Total,2450
The University of Bradford,England,Postgraduate (taught),Part-time,Total,Total,1145
The University of Bradford,England,Postgraduate (taught),All,Total,Total,3595
The University of Brighton,England,Postgraduate (taught),Full-time,Total,Total,1515
The University of Brighton,England,Postgraduate (taught),Part-time,Total,Total,1500
The University of Brighton,England,Postgraduate (taught),All,Total,Total,3015
The University College of Osteopathy,England,Postgraduate (taught),Full-time,Total,Total,10
The University College of Osteopathy,England,Postgraduate (taught),Part-time,Total,Total,50
The University College of Osteopathy,England,Postgraduate (taught),All,Total,Total,55
The University of Bristol,England,Postgraduate (taught),Full-time,Total,Total,5035
The University of Bristol,England,Postgraduate (taught),Part-time,Total,Total,1095
The University of Bristol,England,Postgraduate (taught),All,Total,Total,6135
Trinity College Bristol,England,Postgraduate (taught),Full-time,Total,Total,5
Trinity College Bristol,England,Postgraduate (taught),Part-time,Total,Total,30
Trinity College Bristol,England,Postgraduate (taught),All,Total,Total,35
Brunel University London,England,Postgraduate (taught),Full-time,Total,Total,4860
Brunel University London,England,Postgraduate (taught),Part-time,Total,Total,1180
Brunel University London,England,Postgraduate (taught),All,Total,Total,6040
Buckinghamshire New University,England,Postgraduate (taught),Full-time,Total,Total,905
Buckinghamshire New University,England,Postgraduate (taught),Part-time,Total,Total,1030
Buckinghamshire New University,England,Postgraduate (taught),All,Total,Total,1930
The University of Buckingham,England,Postgraduate (taught),Full-time,Total,Total,1065
The University of Buckingham,England,Postgraduate (taught),Part-time,Total,Total,565
The University of Buckingham,England,Postgraduate (taught),All,Total,Total,1630
Cambridge Arts and Sciences Limited,England,Postgraduate (taught),Full-time,Total,Total,15
Cambridge Arts and Sciences Limited,England,Postgraduate (taught),All,Total,Total,15
The University of Cambridge,England,Postgraduate (taught),Full-time,Total,Total,3130
The University of Cambridge,England,Postgraduate (taught),Part-time,Total,Total,1420
The University of Cambridge,England,Postgraduate (taught),All,Total,Total,4555
The Cambridge Theological Federation,England,Postgraduate (taught),Full-time,Total,Total,20
The Cambridge Theological Federation,England,Postgraduate (taught),Part-time,Total,Total,30
The Cambridge Theological Federation,England,Postgraduate (taught),All,Total,Total,50
The Institute of Cancer Research,England,Postgraduate (taught),Part-time,Total,Total,175
The Institute of Cancer Research,England,Postgraduate (taught),All,Total,Total,175
Canterbury Christ Church University,England,Postgraduate (taught),Full-time,Total,Total,1020
Canterbury Christ Church University,England,Postgraduate (taught),Part-time,Total,Total,1500
Canterbury Christ Church University,England,Postgraduate (taught),All,Total,Total,2520
Cardiff University,Wales,Postgraduate (taught),Full-time,Total,Total,5700
Cardiff University,Wales,Postgraduate (taught),Part-time,Total,Total,2845
Cardiff University,Wales,Postgraduate (taught),All,Total,Total,8545
Cardiff Metropolitan University,Wales,Postgraduate (taught),Full-time,Total,Total,3360
Cardiff Metropolitan University,Wales,Postgraduate (taught),Part-time,Total,Total,495
Cardiff Metropolitan University,Wales,Postgraduate (taught),All,Total,Total,3855
The University of Central Lancashire,England,Postgraduate (taught),Full-time,Total,Total,4630
The University of Central Lancashire,England,Postgraduate (taught),Part-time,Total,Total,3565
The University of Central Lancashire,England,Postgraduate (taught),All,Total,Total,8195
Central Film School London,England,Postgraduate (taught),Full-time,Total,Total,15
Central Film School London,England,Postgraduate (taught),Part-time,Total,Total,0
Central Film School London,England,Postgraduate (taught),All,Total,Total,20
University of Chester,England,Postgraduate (taught),Full-time,Total,Total,3105
University of Chester,England,Postgraduate (taught),Part-time,Total,Total,2175
University of Chester,England,Postgraduate (taught),All,Total,Total,5275
The University of Chichester,England,Postgraduate (taught),Full-time,Total,Total,500
The University of Chichester,England,Postgraduate (taught),Part-time,Total,Total,570
The University of Chichester,England,Postgraduate (taught),All,Total,Total,1065
Christ the Redeemer College,England,Postgraduate (taught),Full-time,Total,Total,15
Christ the Redeemer College,England,Postgraduate (taught),All,Total,Total,15
"City, University of London",England,Postgraduate (taught),Full-time,Total,Total,5495
"City, University of London",England,Postgraduate (taught),Part-time,Total,Total,2050
"City, University of London",England,Postgraduate (taught),All,Total,Total,7545
Cliff College,England,Postgraduate (taught),Full-time,Total,Total,0
Cliff College,England,Postgraduate (taught),Part-time,Total,Total,50
Cliff College,England,Postgraduate (taught),All,Total,Total,55
The College of Health Ltd,England,Postgraduate (taught),Part-time,Total,Total,50
The College of Health Ltd,England,Postgraduate (taught),All,Total,Total,50
Conservatoire for Dance and Drama,England,Postgraduate (taught),Full-time,Total,Total,155
Conservatoire for Dance and Drama,England,Postgraduate (taught),Part-time,Total,Total,45
Conservatoire for Dance and Drama,England,Postgraduate (taught),All,Total,Total,200
The Council of the Inns of Court,England,Postgraduate (taught),Full-time,Total,Total,165
The Council of the Inns of Court,England,Postgraduate (taught),All,Total,Total,165
Courtauld Institute of Art,England,Postgraduate (taught),Full-time,Total,Total,270
