HE provider,Country of HE provider,Level of study,Mode of study,Category marker,Category,Number
bath spa university,all,All undergraduate,all,domicile,total non-uk,170
bath spa university,all,All undergraduate,all,total,total,5630
bath spa university,all,all,all,total,total,8800
bath spa university,all,all,full-time,total,total,5855
bath spa university,all,all,part-time,total,total,2945
bath spa university,all,all,all,domicile,total uk,8575
bath spa university,all,all,all,domicile,total non-uk,225
the university of bath,all,All postgraduate,full-time,total,total,1680
the university of bath,all,All postgraduate,part-time,total,total,3075
the university of bath,all,All postgraduate,all,domicile,total uk,2825
the university of bath,all,All postgraduate,all,domicile,total non-uk,1925
the university of bath,all,All postgraduate,all,total,total,4750
the university of bath,all,All undergraduate,full-time,total,total,9310
the university of bath,all,All undergraduate,part-time,total,total,540
the university of bath,all,All undergraduate,all,domicile,total uk,7695
the university of bath,all,All undergraduate,all,domicile,total non-uk,2155
the university of bath,all,All undergraduate,all,total,total,9850
the university of bath,all,all,all,total,total,14600
the university of bath,all,all,full-time,total,total,10990
the university of bath,all,all,part-time,total,total,3615
the university of bath,all,all,all,domicile,total uk,10520
the university of bath,all,all,all,domicile,total non-uk,4080
university of bedfordshire,all,All postgraduate,full-time,total,total,3195
university of bedfordshire,all,All postgraduate,part-time,total,total,1585
university of bedfordshire,all,All postgraduate,all,domicile,total uk,1605
university of bedfordshire,all,All postgraduate,all,domicile,total non-uk,3175
university of bedfordshire,all,All postgraduate,all,total,total,4780
university of bedfordshire,all,All undergraduate,full-time,total,total,9545
university of bedfordshire,all,All undergraduate,part-time,total,total,4870
university of bedfordshire,all,All undergraduate,all,domicile,total uk,11940
university of bedfordshire,all,All undergraduate,all,domicile,total non-uk,2470
university of bedfordshire,all,All undergraduate,all,total,total,14410
university of bedfordshire,all,all,all,total,total,19195
university of bedfordshire,all,all,full-time,total,total,12740
university of bedfordshire,all,all,part-time,total,total,6455
university of bedfordshire,all,all,all,domicile,total uk,13545
university of bedfordshire,all,all,all,domicile,total non-uk,5645
birkbeck college,all,All postgraduate,full-time,total,total,870
birkbeck college,all,All postgraduate,part-time,total,total,3565
birkbeck college,all,All postgraduate,all,domicile,total uk,3810
birkbeck college,all,All postgraduate,all,domicile,total non-uk,625
birkbeck college,all,All postgraduate,all,total,total,4435
birkbeck college,all,All undergraduate,full-time,total,total,10
birkbeck college,all,All undergraduate,part-time,total,total,14230
birkbeck college,all,All undergraduate,all,domicile,total uk,13450
birkbeck college,all,All undergraduate,all,domicile,total non-uk,790
birkbeck college,all,All undergraduate,all,total,total,14240
birkbeck college,all,all,all,total,total,18670
birkbeck college,all,all,full-time,total,total,880
birkbeck college,all,all,part-time,total,total,17795
birkbeck college,all,all,all,domicile,total uk,17260
birkbeck college,all,all,all,domicile,total non-uk,1415
birmingham city university,all,All postgraduate,full-time,total,total,1605
birmingham city university,all,All postgraduate,part-time,total,total,2620
birmingham city university,all,All postgraduate,all,domicile,total uk,2950
birmingham city university,all,All postgraduate,all,domicile,total non-uk,1275
birmingham city university,all,All postgraduate,all,total,total,4225
birmingham city university,all,All undergraduate,full-time,total,total,15335
birmingham city university,all,All undergraduate,part-time,total,total,5275
birmingham city university,all,All undergraduate,all,domicile,total uk,19080
birmingham city university,all,All undergraduate,all,domicile,total non-uk,1530
birmingham city university,all,All undergraduate,all,total,total,20610
birmingham city university,all,all,all,total,total,24835
birmingham city university,all,all,full-time,total,total,16940
birmingham city university,all,all,part-time,total,total,7895
birmingham city university,all,all,all,domicile,total uk,22030
birmingham city university,all,all,all,domicile,total non-uk,2805
the university of birmingham,all,All postgraduate,full-time,total,total,6195
the university of birmingham,all,All postgraduate,part-time,total,total,5055
the university of birmingham,all,All postgraduate,all,domicile,total uk,7170
the university of birmingham,all,All postgraduate,all,domicile,total non-uk,4080
the university of birmingham,all,All postgraduate,all,total,total,11250
the university of birmingham,all,All undergraduate,full-time,total,total,17260
the university of birmingham,all,All undergraduate,part-time,total,total,1615
the university of birmingham,all,All undergraduate,all,domicile,total uk,16955
the university of birmingham,all,All undergraduate,all,domicile,total non-uk,1920
the university of birmingham,all,All undergraduate,all,total,total,18875
the university of birmingham,all,all,all,total,total,30125
the university of birmingham,all,all,full-time,total,total,23455
the university of birmingham,all,all,part-time,total,total,6670
the university of birmingham,all,all,all,domicile,total uk,24125
the university of birmingham,all,all,all,domicile,total non-uk,6000
university college birmingham,all,All postgraduate,full-time,total,total,395
university college birmingham,all,All postgraduate,part-time,total,total,75
university college birmingham,all,All postgraduate,all,domicile,total uk,95
university college birmingham,all,All postgraduate,all,domicile,total non-uk,375
university college birmingham,all,All postgraduate,all,total,total,470
university college birmingham,all,All undergraduate,full-time,total,total,2990
university college birmingham,all,All undergraduate,part-time,total,total,970
university college birmingham,all,All undergraduate,all,domicile,total uk,3200
university college birmingham,all,All undergraduate,all,domicile,total non-uk,760
university college birmingham,all,All undergraduate,all,total,total,3960
university college birmingham,all,all,all,total,total,4435
university college birmingham,all,all,full-time,total,total,3385
university college birmingham,all,all,part-time,total,total,1045
university college birmingham,all,all,all,domicile,total uk,3295
university college birmingham,all,all,all,domicile,total non-uk,1135
bishop grosseteste university college lincoln,all,All postgraduate,full-time,total,total,35
bishop grosseteste university college lincoln,all,All postgraduate,part-time,total,total,600
bishop grosseteste university college lincoln,all,All postgraduate,all,domicile,total uk,620
bishop grosseteste university college lincoln,all,All postgraduate,all,domicile,total non-uk,20
bishop grosseteste university college lincoln,all,All postgraduate,all,total,total,640
bishop grosseteste university college lincoln,all,All undergraduate,full-time,total,total,1455
bishop grosseteste university college lincoln,all,All undergraduate,part-time,total,total,55
bishop grosseteste university college lincoln,all,All undergraduate,all,domicile,total uk,1505
bishop grosseteste university college lincoln,all,All undergraduate,all,domicile,total non-uk,5
bishop grosseteste university college lincoln,all,All undergraduate,all,total,total,1510
bishop grosseteste university college lincoln,all,all,all,total,total,2150
bishop grosseteste university college lincoln,all,all,full-time,total,total,1490
bishop grosseteste university college lincoln,all,all,part-time,total,total,655
bishop grosseteste university college lincoln,all,all,all,domicile,total uk,2125
bishop grosseteste university college lincoln,all,all,all,domicile,total non-uk,25
the university of bolton,all,All postgraduate,full-time,total,total,555
the university of bolton,all,All postgraduate,part-time,total,total,965
the university of bolton,all,All postgraduate,all,domicile,total uk,1250
the university of bolton,all,All postgraduate,all,domicile,total non-uk,270
the university of bolton,all,All postgraduate,all,total,total,1520
the university of bolton,all,All undergraduate,full-time,total,total,4120
the university of bolton,all,All undergraduate,part-time,total,total,3610
the university of bolton,all,All undergraduate,all,domicile,total uk,7155
the university of bolton,all,All undergraduate,all,domicile,total non-uk,575
the university of bolton,all,All undergraduate,all,total,total,7730
the university of bolton,all,all,all,total,total,9250
the university of bolton,all,all,full-time,total,total,4675
the university of bolton,all,all,part-time,total,total,4575
the university of bolton,all,all,all,domicile,total uk,8405
the university of bolton,all,all,all,domicile,total non-uk,845
the arts university college at bournemouth,all,All postgraduate,full-time,total,total,10
the arts university college at bournemouth,all,All postgraduate,part-time,total,total,5
the arts university college at bournemouth,all,All postgraduate,all,domicile,total uk,10
the arts university college at bournemouth,all,All postgraduate,all,domicile,total non-uk,5
the arts university college at bournemouth,all,All postgraduate,all,total,total,15
the arts university college at bournemouth,all,All undergraduate,full-time,total,total,2350
the arts university college at bournemouth,all,All undergraduate,part-time,total,total,90
the arts university college at bournemouth,all,All undergraduate,all,domicile,total uk,2210
the arts university college at bournemouth,all,All undergraduate,all,domicile,total non-uk,235
the arts university college at bournemouth,all,All undergraduate,all,total,total,2445
the arts university college at bournemouth,all,all,all,total,total,2460
the arts university college at bournemouth,all,all,full-time,total,total,2360
the arts university college at bournemouth,all,all,part-time,total,total,95
the arts university college at bournemouth,all,all,all,domicile,total uk,2220
the arts university college at bournemouth,all,all,all,domicile,total non-uk,240
bournemouth university,all,All postgraduate,full-time,total,total,1465
bournemouth university,all,All postgraduate,part-time,total,total,1180
bournemouth university,all,All postgraduate,all,domicile,total uk,1490
bournemouth university,all,All postgraduate,all,domicile,total non-uk,1155
bournemouth university,all,All postgraduate,all,total,total,2645
bournemouth university,all,All undergraduate,full-time,total,total,12345
bournemouth university,all,All undergraduate,part-time,total,total,3320
bournemouth university,all,All undergraduate,all,domicile,total uk,14725
bournemouth university,all,All undergraduate,all,domicile,total non-uk,945
bournemouth university,all,All undergraduate,all,total,total,15670
bournemouth university,all,all,all,total,total,18315
bournemouth university,all,all,full-time,total,total,13810
bournemouth university,all,all,part-time,total,total,4500
bournemouth university,all,all,all,domicile,total uk,16215
bournemouth university,all,all,all,domicile,total non-uk,2100
the university of bradford,all,All postgraduate,full-time,total,total,1365
the university of bradford,all,All postgraduate,part-time,total,total,1770
the university of bradford,all,All postgraduate,all,domicile,total uk,2035
the university of bradford,all,All postgraduate,all,domicile,total non-uk,1100
the university of bradford,all,All postgraduate,all,total,total,3135
the university of bradford,all,All undergraduate,full-time,total,total,8505
the university of bradford,all,All undergraduate,part-time,total,total,1535
the university of bradford,all,All undergraduate,all,domicile,total uk,8240
the university of bradford,all,All undergraduate,all,domicile,total non-uk,1805
the university of bradford,all,All undergraduate,all,total,total,10045
the university of bradford,all,all,all,total,total,13180
the university of bradford,all,all,full-time,total,total,9870
the university of bradford,all,all,part-time,total,total,3305
the university of bradford,all,all,all,domicile,total uk,10275
the university of bradford,all,all,all,domicile,total non-uk,2905
the university of brighton,all,All postgraduate,full-time,total,total,1530
the university of brighton,all,All postgraduate,part-time,total,total,2475
the university of brighton,all,All postgraduate,all,domicile,total uk,3215
the university of brighton,all,All postgraduate,all,domicile,total non-uk,790
the university of brighton,all,All postgraduate,all,total,total,4005
the university of brighton,all,All undergraduate,full-time,total,total,13505
the university of brighton,all,All undergraduate,part-time,total,total,3495
the university of brighton,all,All undergraduate,all,domicile,total uk,15090
the university of brighton,all,All undergraduate,all,domicile,total non-uk,1915
the university of brighton,all,All undergraduate,all,total,total,17005
the university of brighton,all,all,all,total,total,21010
the university of brighton,all,all,full-time,total,total,15035
the university of brighton,all,all,part-time,total,total,5970
the university of brighton,all,all,all,domicile,total uk,18305
the university of brighton,all,all,all,domicile,total non-uk,2705
the university of bristol,all,All postgraduate,full-time,total,total,4125
the university of bristol,all,All postgraduate,part-time,total,total,1650
the university of bristol,all,All postgraduate,all,domicile,total uk,3455
the university of bristol,all,All postgraduate,all,domicile,total non-uk,2320
the university of bristol,all,All postgraduate,all,total,total,5775
the university of bristol,all,All undergraduate,full-time,total,total,12590
the university of bristol,all,All undergraduate,part-time,total,total,1825
the university of bristol,all,All undergraduate,all,domicile,total uk,12720
the university of bristol,all,All undergraduate,all,domicile,total non-uk,1695
the university of bristol,all,All undergraduate,all,total,total,14415
the university of bristol,all,all,all,total,total,20190
the university of bristol,all,all,full-time,total,total,16715
the university of bristol,all,all,part-time,total,total,3475
the university of bristol,all,all,all,domicile,total uk,16175
the university of bristol,all,all,all,domicile,total non-uk,4015
brunel university,all,All postgraduate,full-time,total,total,3695
brunel university,all,All postgraduate,part-time,total,total,1630
brunel university,all,All postgraduate,all,domicile,total uk,2295
brunel university,all,All postgraduate,all,domicile,total non-uk,3025
brunel university,all,All postgraduate,all,total,total,5320
brunel university,all,All undergraduate,full-time,total,total,10460
brunel university,all,All undergraduate,part-time,total,total,625
brunel university,all,All undergraduate,all,domicile,total uk,9650
brunel university,all,All undergraduate,all,domicile,total non-uk,1430
brunel university,all,All undergraduate,all,total,total,11080
brunel university,all,all,all,total,total,16405
brunel university,all,all,full-time,total,total,14155
brunel university,all,all,part-time,total,total,2255
brunel university,all,all,all,domicile,total uk,11945
brunel university,all,all,all,domicile,total non-uk,4455
buckinghamshire new university,all,All postgraduate,full-time,total,total,270
buckinghamshire new university,all,All postgraduate,part-time,total,total,515
buckinghamshire new university,all,All postgraduate,all,domicile,total uk,510
buckinghamshire new university,all,All postgraduate,all,domicile,total non-uk,275
buckinghamshire new university,all,All postgraduate,all,total,total,785
buckinghamshire new university,all,All undergraduate,full-time,total,total,5020
buckinghamshire new university,all,All undergraduate,part-time,total,total,3555
buckinghamshire new university,all,All undergraduate,all,domicile,total uk,7685
buckinghamshire new university,all,All undergraduate,all,domicile,total non-uk,890
buckinghamshire new university,all,All undergraduate,all,total,total,8575
buckinghamshire new university,all,all,all,total,total,9360
buckinghamshire new university,all,all,full-time,total,total,5290
buckinghamshire new university,all,all,part-time,total,total,4070
buckinghamshire new university,all,all,all,domicile,total uk,8195
buckinghamshire new university,all,all,all,domicile,total non-uk,1165
the university of buckingham,all,All postgraduate,full-time,total,total,455
the university of buckingham,all,All postgraduate,part-time,total,total,35
the university of buckingham,all,All postgraduate,all,domicile,total uk,235
the university of buckingham,all,All postgraduate,all,domicile,total non-uk,255
the university of buckingham,all,All postgraduate,all,total,total,490
the university of buckingham,all,All undergraduate,full-time,total,total,800
the university of buckingham,all,All undergraduate,part-time,total,total,45
the university of buckingham,all,All undergraduate,all,domicile,total uk,340
the university of buckingham,all,All undergraduate,all,domicile,total non-uk,505
the university of buckingham,all,All undergraduate,all,total,total,845
the university of buckingham,all,all,all,total,total,1335
the university of buckingham,all,all,full-time,total,total,1255
the university of buckingham,all,all,part-time,total,total,80
the university of buckingham,all,all,all,domicile,total uk,575
the university of buckingham,all,all,all,domicile,total non-uk,760
the university of cambridge,all,All postgraduate,full-time,total,total,5890
the university of cambridge,all,All postgraduate,part-time,total,total,1665
the university of cambridge,all,All postgraduate,all,domicile,total uk,3885
the university of cambridge,all,All postgraduate,all,domicile,total non-uk,3670
the university of cambridge,all,All postgraduate,all,total,total,7555
the university of cambridge,all,All undergraduate,full-time,total,total,12080
the university of cambridge,all,All undergraduate,part-time,total,total,1115
the university of cambridge,all,All undergraduate,all,domicile,total uk,11070
the university of cambridge,all,All undergraduate,all,domicile,total non-uk,2125
the university of cambridge,all,All undergraduate,all,total,total,13195
the university of cambridge,all,all,all,total,total,20750
the university of cambridge,all,all,full-time,total,total,17970
the university of cambridge,all,all,part-time,total,total,2780
the university of cambridge,all,all,all,domicile,total uk,14955
the university of cambridge,all,all,all,domicile,total non-uk,5795
the institute of cancer research,all,All postgraduate,full-time,total,total,115
the institute of cancer research,all,All postgraduate,part-time,total,total,185
the institute of cancer research,all,All postgraduate,all,domicile,total uk,245
the institute of cancer research,all,All postgraduate,all,domicile,total non-uk,55
the institute of cancer research,all,All postgraduate,all,total,total,300
the institute of cancer research,all,All undergraduate,full-time,total,total,0
the institute of cancer research,all,All undergraduate,part-time,total,total,0
the institute of cancer research,all,All undergraduate,all,domicile,total uk,0
the institute of cancer research,all,All undergraduate,all,domicile,total non-uk,0
the institute of cancer research,all,All undergraduate,all,total,total,0
the institute of cancer research,all,all,all,total,total,300
the institute of cancer research,all,all,full-time,total,total,115
the institute of cancer research,all,all,part-time,total,total,185
the institute of cancer research,all,all,all,domicile,total uk,245
the institute of cancer research,all,all,all,domicile,total non-uk,55
canterbury christ church university,all,All postgraduate,full-time,total,total,1640
canterbury christ church university,all,All postgraduate,part-time,total,total,2770
canterbury christ church university,all,All postgraduate,all,domicile,total uk,4190
canterbury christ church university,all,All postgraduate,all,domicile,total non-uk,215
canterbury christ church university,all,All postgraduate,all,total,total,4405
canterbury christ church university,all,All undergraduate,full-time,total,total,8510
canterbury christ church university,all,All undergraduate,part-time,total,total,5060
canterbury christ church university,all,All undergraduate,all,domicile,total uk,12490
canterbury christ church university,all,All undergraduate,all,domicile,total non-uk,1080
canterbury christ church university,all,All undergraduate,all,total,total,13570
canterbury christ church university,all,all,all,total,total,17980
canterbury christ church university,all,all,full-time,total,total,10150
canterbury christ church university,all,all,part-time,total,total,7830
canterbury christ church university,all,all,all,domicile,total uk,16680
canterbury christ church university,all,all,all,domicile,total non-uk,1295
the university of central lancashire,all,All postgraduate,full-time,total,total,1470
the university of central lancashire,all,All postgraduate,part-time,total,total,3165
the university of central lancashire,all,All postgraduate,all,domicile,total uk,3520
the university of central lancashire,all,All postgraduate,all,domicile,total non-uk,1115
the university of central lancashire,all,All postgraduate,all,total,total,4635
the university of central lancashire,all,All undergraduate,full-time,total,total,17700
the university of central lancashire,all,All undergraduate,part-time,total,total,9960
the university of central lancashire,all,All undergraduate,all,domicile,total uk,25110
the university of central lancashire,all,All undergraduate,all,domicile,total non-uk,2550
the university of central lancashire,all,All undergraduate,all,total,total,27660
the university of central lancashire,all,all,all,total,total,32295
the university of central lancashire,all,all,full-time,total,total,19170
the university of central lancashire,all,all,part-time,total,total,13125
the university of central lancashire,all,all,all,domicile,total uk,28630
the university of central lancashire,all,all,all,domicile,total non-uk,3665
central school of speech and drama,all,All postgraduate,full-time,total,total,265
central school of speech and drama,all,All postgraduate,part-time,total,total,40
central school of speech and drama,all,All postgraduate,all,domicile,total uk,190
central school of speech and drama,all,All postgraduate,all,domicile,total non-uk,110
central school of speech and drama,all,All postgraduate,all,total,total,300
central school of speech and drama,all,All undergraduate,full-time,total,total,555
central school of speech and drama,all,All undergraduate,part-time,total,total,0
central school of speech and drama,all,All undergraduate,all,domicile,total uk,505
central school of speech and drama,all,All undergraduate,all,domicile,total non-uk,50
central school of speech and drama,all,All undergraduate,all,total,total,555
central school of speech and drama,all,all,all,total,total,855
central school of speech and drama,all,all,full-time,total,total,820
central school of speech and drama,all,all,part-time,total,total,40
central school of speech and drama,all,all,all,domicile,total uk,695
central school of speech and drama,all,all,all,domicile,total non-uk,160
university of chester,all,All postgraduate,full-time,total,total,815
university of chester,all,All postgraduate,part-time,total,total,2585
university of chester,all,All postgraduate,all,domicile,total uk,3150
university of chester,all,All postgraduate,all,domicile,total non-uk,250
university of chester,all,All postgraduate,all,total,total,3400
university of chester,all,All undergraduate,full-time,total,total,7440
university of chester,all,All undergraduate,part-time,total,total,3740
university of chester,all,All undergraduate,all,domicile,total uk,11000
university of chester,all,All undergraduate,all,domicile,total non-uk,180
university of chester,all,All undergraduate,all,total,total,11180
university of chester,all,all,all,total,total,14580
university of chester,all,all,full-time,total,total,8255
university of chester,all,all,part-time,total,total,6325
university of chester,all,all,all,domicile,total uk,14150
university of chester,all,all,all,domicile,total non-uk,430
the university of chichester,all,All postgraduate,full-time,total,total,260
the university of chichester,all,All postgraduate,part-time,total,total,870
the university of chichester,all,All postgraduate,all,domicile,total uk,1115
the university of chichester,all,All postgraduate,all,domicile,total non-uk,20
the university of chichester,all,All postgraduate,all,total,total,1135
the university of chichester,all,All undergraduate,full-time,total,total,3375
the university of chichester,all,All undergraduate,part-time,total,total,725
the university of chichester,all,All undergraduate,all,domicile,total uk,4000
the university of chichester,all,All undergraduate,all,domicile,total non-uk,100
the university of chichester,all,All undergraduate,all,total,total,4100
the university of chichester,all,all,all,total,total,5230
the university of chichester,all,all,full-time,total,total,3635
the university of chichester,all,all,part-time,total,total,1595
the university of chichester,all,all,all,domicile,total uk,5115
the university of chichester,all,all,all,domicile,total non-uk,120
the city university,all,All postgraduate,full-time,total,total,4420
the city university,all,All postgraduate,part-time,total,total,2745
the city university,all,All postgraduate,all,domicile,total uk,3920
the city university,all,All postgraduate,all,domicile,total non-uk,3245
the city university,all,All postgraduate,all,total,total,7165
the city university,all,All undergraduate,full-time,total,total,7955
the city university,all,All undergraduate,part-time,total,total,2100
the city university,all,All undergraduate,all,domicile,total uk,7960
the city university,all,All undergraduate,all,domicile,total non-uk,2095
the city university,all,All undergraduate,all,total,total,10055
the city university,all,all,all,total,total,17220
the city university,all,all,full-time,total,total,12375
the city university,all,all,part-time,total,total,4845
the city university,all,all,all,domicile,total uk,11880
the city university,all,all,all,domicile,total non-uk,5340
conservatoire for dance and drama,all,All postgraduate,full-time,total,total,100
conservatoire for dance and drama,all,All postgraduate,part-time,total,total,25
conservatoire for dance and drama,all,All postgraduate,all,domicile,total uk,95
conservatoire for dance and drama,all,All postgraduate,all,domicile,total non-uk,35
conservatoire for dance and drama,all,All postgraduate,all,total,total,130
conservatoire for dance and drama,all,All undergraduate,full-time,total,total,1030
conservatoire for dance and drama,all,All undergraduate,part-time,total,total,10
conservatoire for dance and drama,all,All undergraduate,all,domicile,total uk,800
conservatoire for dance and drama,all,All undergraduate,all,domicile,total non-uk,235
conservatoire for dance and drama,all,All undergraduate,all,total,total,1035
conservatoire for dance and drama,all,all,all,total,total,1165
conservatoire for dance and drama,all,all,full-time,total,total,1130
conservatoire for dance and drama,all,all,part-time,total,total,35
conservatoire for dance and drama,all,all,all,domicile,total uk,895
conservatoire for dance and drama,all,all,all,domicile,total non-uk,270
courtauld institute of art,all,All postgraduate,full-time,total,total,230
courtauld institute of art,all,All postgraduate,part-time,total,total,25
courtauld institute of art,all,All postgraduate,all,domicile,total uk,155
courtauld institute of art,all,All postgraduate,all,domicile,total non-uk,100
courtauld institute of art,all,All postgraduate,all,total,total,255
courtauld institute of art,all,All undergraduate,full-time,total,total,150
courtauld institute of art,all,All undergraduate,part-time,total,total,0
courtauld institute of art,all,All undergraduate,all,domicile,total uk,130
courtauld institute of art,all,All undergraduate,all,domicile,total non-uk,20
courtauld institute of art,all,All undergraduate,all,total,total,150
courtauld institute of art,all,all,all,total,total,405
courtauld institute of art,all,all,full-time,total,total,380
courtauld institute of art,all,all,part-time,total,total,25
courtauld institute of art,all,all,all,domicile,total uk,285
courtauld institute of art,all,all,all,domicile,total non-uk,120
coventry university,all,All postgraduate,full-time,total,total,2250
coventry university,all,All postgraduate,part-time,total,total,2065
coventry university,all,All postgraduate,all,domicile,total uk,2230
coventry university,all,All postgraduate,all,domicile,total non-uk,2085
coventry university,all,All postgraduate,all,total,total,4315
coventry university,all,All undergraduate,full-time,total,total,13450
coventry university,all,All undergraduate,part-time,total,total,5575
coventry university,all,All undergraduate,all,domicile,total uk,16340
coventry university,all,All undergraduate,all,domicile,total non-uk,2680
coventry university,all,All undergraduate,all,total,total,19020
coventry university,all,all,all,total,total,23335
coventry university,all,all,full-time,total,total,15700
coventry university,all,all,part-time,total,total,7640
coventry university,all,all,all,domicile,total uk,18570
coventry university,all,all,all,domicile,total non-uk,4765
cranfield university,all,All postgraduate,full-time,total,total,3340
cranfield university,all,All postgraduate,part-time,total,total,2120
cranfield university,all,All postgraduate,all,domicile,total uk,2740
cranfield university,all,All postgraduate,all,domicile,total non-uk,2720
cranfield university,all,All postgraduate,all,total,total,5460
cranfield university,all,All undergraduate,full-time,total,total,0
cranfield university,all,All undergraduate,part-time,total,total,0
cranfield university,all,All undergraduate,all,domicile,total uk,0
cranfield university,all,All undergraduate,all,domicile,total non-uk,0
cranfield university,all,All undergraduate,all,total,total,0
cranfield university,all,all,all,total,total,5460
cranfield university,all,all,full-time,total,total,3340
cranfield university,all,all,part-time,total,total,2120
cranfield university,all,all,all,domicile,total uk,2740
cranfield university,all,all,all,domicile,total non-uk,2720
university for the creative arts,all,All postgraduate,full-time,total,total,270
university for the creative arts,all,All postgraduate,part-time,total,total,105
university for the creative arts,all,All postgraduate,all,domicile,total uk,205
university for the creative arts,all,All postgraduate,all,domicile,total non-uk,170
university for the creative arts,all,All postgraduate,all,total,total,375
university for the creative arts,all,All undergraduate,full-time,total,total,5195
university for the creative arts,all,All undergraduate,part-time,total,total,240
university for the creative arts,all,All undergraduate,all,domicile,total uk,4880
university for the creative arts,all,All undergraduate,all,domicile,total non-uk,555
university for the creative arts,all,All undergraduate,all,total,total,5435
university for the creative arts,all,all,all,total,total,5810
university for the creative arts,all,all,full-time,total,total,5465
university for the creative arts,all,all,part-time,total,total,345
university for the creative arts,all,all,all,domicile,total uk,5085
university for the creative arts,all,all,all,domicile,total non-uk,725
university of cumbria,all,All postgraduate,full-time,total,total,1075
university of cumbria,all,All postgraduate,part-time,total,total,1640
university of cumbria,all,All postgraduate,all,domicile,total uk,2570
university of cumbria,all,All postgraduate,all,domicile,total non-uk,145
university of cumbria,all,All postgraduate,all,total,total,2715
university of cumbria,all,All undergraduate,full-time,total,total,5615
university of cumbria,all,All undergraduate,part-time,total,total,4080
university of cumbria,all,All undergraduate,all,domicile,total uk,9575
university of cumbria,all,All undergraduate,all,domicile,total non-uk,120
university of cumbria,all,All undergraduate,all,total,total,9695
university of cumbria,all,all,all,total,total,12410
university of cumbria,all,all,full-time,total,total,6690
university of cumbria,all,all,part-time,total,total,5720
university of cumbria,all,all,all,domicile,total uk,12145
university of cumbria,all,all,all,domicile,total non-uk,265
de montfort university,all,All postgraduate,full-time,total,total,1165
de montfort university,all,All postgraduate,part-time,total,total,2905
de montfort university,all,All postgraduate,all,domicile,total uk,2970
de montfort university,all,All postgraduate,all,domicile,total non-uk,1100
de montfort university,all,All postgraduate,all,total,total,4070
de montfort university,all,All undergraduate,full-time,total,total,14915
de montfort university,all,All undergraduate,part-time,total,total,3470
de montfort university,all,All undergraduate,all,domicile,total uk,17460
de montfort university,all,All undergraduate,all,domicile,total non-uk,925
de montfort university,all,All undergraduate,all,total,total,18385
de montfort university,all,all,all,total,total,22455
de montfort university,all,all,full-time,total,total,16080
de montfort university,all,all,part-time,total,total,6375
de montfort university,all,all,all,domicile,total uk,20430
de montfort university,all,all,all,domicile,total non-uk,2025
university of derby,all,All postgraduate,full-time,total,total,755
university of derby,all,All postgraduate,part-time,total,total,2330
university of derby,all,All postgraduate,all,domicile,total uk,2660
university of derby,all,All postgraduate,all,domicile,total non-uk,425
university of derby,all,All postgraduate,all,total,total,3085
university of derby,all,All undergraduate,full-time,total,total,10700
university of derby,all,All undergraduate,part-time,total,total,3690
university of derby,all,All undergraduate,all,domicile,total uk,12905
university of derby,all,All undergraduate,all,domicile,total non-uk,1485
university of derby,all,All undergraduate,all,total,total,14390
university of derby,all,all,all,total,total,17475
university of derby,all,all,full-time,total,total,11455
university of derby,all,all,part-time,total,total,6020
university of derby,all,all,all,domicile,total uk,15565
university of derby,all,all,all,domicile,total non-uk,1910
university of durham,all,All postgraduate,full-time,total,total,3075
