HE provider,Country of HE provider,Level of study,Mode of study,Category marker,Category,Number
birkbeck college,england,All undergraduate,all,domicile,total uk,12055
birkbeck college,england,All undergraduate,all,domicile,total non-uk,30
birkbeck college,england,all,full-time,total,total,950
birkbeck college,england,all,part-time,total,total,15695
birkbeck college,england,all,all,domicile,total uk,16135
birkbeck college,england,all,all,domicile,total non-uk,510
"birmingham college of food, tourism and creative studies",england,all,all,total,total,3265
"birmingham college of food, tourism and creative studies",england,All postgraduate,all,total,total,280
"birmingham college of food, tourism and creative studies",england,All postgraduate,full-time,total,total,150
"birmingham college of food, tourism and creative studies",england,All postgraduate,part-time,total,total,130
"birmingham college of food, tourism and creative studies",england,All postgraduate,all,domicile,total uk,65
"birmingham college of food, tourism and creative studies",england,All postgraduate,all,domicile,total non-uk,215
"birmingham college of food, tourism and creative studies",england,All undergraduate,all,total,total,2990
"birmingham college of food, tourism and creative studies",england,All undergraduate,full-time,total,total,2435
"birmingham college of food, tourism and creative studies",england,All undergraduate,part-time,total,total,555
"birmingham college of food, tourism and creative studies",england,All undergraduate,all,domicile,total uk,2425
"birmingham college of food, tourism and creative studies",england,All undergraduate,all,domicile,total non-uk,565
"birmingham college of food, tourism and creative studies",england,all,full-time,total,total,2585
"birmingham college of food, tourism and creative studies",england,all,part-time,total,total,685
"birmingham college of food, tourism and creative studies",england,all,all,domicile,total uk,2490
"birmingham college of food, tourism and creative studies",england,all,all,domicile,total non-uk,780
the university of birmingham,england,all,all,total,total,32110
the university of birmingham,england,All postgraduate,all,total,total,11940
the university of birmingham,england,All postgraduate,full-time,total,total,5570
the university of birmingham,england,All postgraduate,part-time,total,total,6365
the university of birmingham,england,All postgraduate,all,domicile,total uk,7615
the university of birmingham,england,All postgraduate,all,domicile,total non-uk,4320
the university of birmingham,england,All undergraduate,all,total,total,20170
the university of birmingham,england,All undergraduate,full-time,total,total,16180
the university of birmingham,england,All undergraduate,part-time,total,total,3990
the university of birmingham,england,All undergraduate,all,domicile,total uk,18500
the university of birmingham,england,All undergraduate,all,domicile,total non-uk,1670
the university of birmingham,england,all,full-time,total,total,21750
the university of birmingham,england,all,part-time,total,total,10355
the university of birmingham,england,all,all,domicile,total uk,26115
the university of birmingham,england,all,all,domicile,total non-uk,5990
bishop grosseteste college,england,all,all,total,total,1300
bishop grosseteste college,england,All postgraduate,all,total,total,475
bishop grosseteste college,england,All postgraduate,full-time,total,total,240
bishop grosseteste college,england,All postgraduate,part-time,total,total,235
bishop grosseteste college,england,All postgraduate,all,domicile,total uk,470
bishop grosseteste college,england,All postgraduate,all,domicile,total non-uk,0
bishop grosseteste college,england,All undergraduate,all,total,total,825
bishop grosseteste college,england,All undergraduate,full-time,total,total,825
bishop grosseteste college,england,All undergraduate,part-time,total,total,5
bishop grosseteste college,england,All undergraduate,all,domicile,total uk,825
bishop grosseteste college,england,All undergraduate,all,domicile,total non-uk,0
bishop grosseteste college,england,all,full-time,total,total,1065
bishop grosseteste college,england,all,part-time,total,total,240
bishop grosseteste college,england,all,all,domicile,total uk,1295
bishop grosseteste college,england,all,all,domicile,total non-uk,0
bolton institute of higher education,england,all,all,total,total,7105
bolton institute of higher education,england,All postgraduate,all,total,total,1355
bolton institute of higher education,england,All postgraduate,full-time,total,total,510
bolton institute of higher education,england,All postgraduate,part-time,total,total,845
bolton institute of higher education,england,All postgraduate,all,domicile,total uk,1135
bolton institute of higher education,england,All postgraduate,all,domicile,total non-uk,220
bolton institute of higher education,england,All undergraduate,all,total,total,5750
bolton institute of higher education,england,All undergraduate,full-time,total,total,3270
bolton institute of higher education,england,All undergraduate,part-time,total,total,2480
bolton institute of higher education,england,All undergraduate,all,domicile,total uk,5360
bolton institute of higher education,england,All undergraduate,all,domicile,total non-uk,385
bolton institute of higher education,england,all,full-time,total,total,3780
bolton institute of higher education,england,all,part-time,total,total,3325
bolton institute of higher education,england,all,all,domicile,total uk,6495
bolton institute of higher education,england,all,all,domicile,total non-uk,605
the arts institute at bournemouth,england,all,all,total,total,1320
the arts institute at bournemouth,england,All postgraduate,all,total,total,15
the arts institute at bournemouth,england,All postgraduate,full-time,total,total,0
the arts institute at bournemouth,england,All postgraduate,part-time,total,total,15
the arts institute at bournemouth,england,All postgraduate,all,domicile,total uk,15
the arts institute at bournemouth,england,All postgraduate,all,domicile,total non-uk,0
the arts institute at bournemouth,england,All undergraduate,all,total,total,1305
the arts institute at bournemouth,england,All undergraduate,full-time,total,total,1160
the arts institute at bournemouth,england,All undergraduate,part-time,total,total,145
the arts institute at bournemouth,england,All undergraduate,all,domicile,total uk,1160
the arts institute at bournemouth,england,All undergraduate,all,domicile,total non-uk,145
the arts institute at bournemouth,england,all,full-time,total,total,1160
the arts institute at bournemouth,england,all,part-time,total,total,160
the arts institute at bournemouth,england,all,all,domicile,total uk,1175
the arts institute at bournemouth,england,all,all,domicile,total non-uk,145
bournemouth university,england,all,all,total,total,15880
bournemouth university,england,All postgraduate,all,total,total,2510
bournemouth university,england,All postgraduate,full-time,total,total,1515
bournemouth university,england,All postgraduate,part-time,total,total,990
bournemouth university,england,All postgraduate,all,domicile,total uk,1340
bournemouth university,england,All postgraduate,all,domicile,total non-uk,1165
bournemouth university,england,All undergraduate,all,total,total,13375
bournemouth university,england,All undergraduate,full-time,total,total,9265
bournemouth university,england,All undergraduate,part-time,total,total,4105
bournemouth university,england,All undergraduate,all,domicile,total uk,12740
bournemouth university,england,All undergraduate,all,domicile,total non-uk,630
bournemouth university,england,all,full-time,total,total,10780
bournemouth university,england,all,part-time,total,total,5095
bournemouth university,england,all,all,domicile,total uk,14080
bournemouth university,england,all,all,domicile,total non-uk,1795
the university of bradford,england,all,all,total,total,12395
the university of bradford,england,All postgraduate,all,total,total,3915
the university of bradford,england,All postgraduate,full-time,total,total,1160
the university of bradford,england,All postgraduate,part-time,total,total,2760
the university of bradford,england,All postgraduate,all,domicile,total uk,2070
the university of bradford,england,All postgraduate,all,domicile,total non-uk,1845
the university of bradford,england,All undergraduate,all,total,total,8480
the university of bradford,england,All undergraduate,full-time,total,total,6790
the university of bradford,england,All undergraduate,part-time,total,total,1690
the university of bradford,england,All undergraduate,all,domicile,total uk,7195
the university of bradford,england,All undergraduate,all,domicile,total non-uk,1280
the university of bradford,england,all,full-time,total,total,7950
the university of bradford,england,all,part-time,total,total,4450
the university of bradford,england,all,all,domicile,total uk,9265
the university of bradford,england,all,all,domicile,total non-uk,3125
the university of brighton,england,all,all,total,total,19635
the university of brighton,england,All postgraduate,all,total,total,4015
the university of brighton,england,All postgraduate,full-time,total,total,1460
the university of brighton,england,All postgraduate,part-time,total,total,2555
the university of brighton,england,All postgraduate,all,domicile,total uk,3210
the university of brighton,england,All postgraduate,all,domicile,total non-uk,810
the university of brighton,england,All undergraduate,all,total,total,15620
the university of brighton,england,All undergraduate,full-time,total,total,11195
the university of brighton,england,All undergraduate,part-time,total,total,4425
the university of brighton,england,All undergraduate,all,domicile,total uk,13965
the university of brighton,england,All undergraduate,all,domicile,total non-uk,1655
the university of brighton,england,all,full-time,total,total,12655
the university of brighton,england,all,part-time,total,total,6980
the university of brighton,england,all,all,domicile,total uk,17175
the university of brighton,england,all,all,domicile,total non-uk,2465
the university of bristol,england,all,all,total,total,22705
the university of bristol,england,All postgraduate,all,total,total,7850
the university of bristol,england,All postgraduate,full-time,total,total,2695
the university of bristol,england,All postgraduate,part-time,total,total,5150
the university of bristol,england,All postgraduate,all,domicile,total uk,5445
the university of bristol,england,All postgraduate,all,domicile,total non-uk,2405
the university of bristol,england,All undergraduate,all,total,total,14860
the university of bristol,england,All undergraduate,full-time,total,total,10940
the university of bristol,england,All undergraduate,part-time,total,total,3920
the university of bristol,england,All undergraduate,all,domicile,total uk,13715
the university of bristol,england,All undergraduate,all,domicile,total non-uk,1140
the university of bristol,england,all,full-time,total,total,13635
the university of bristol,england,all,part-time,total,total,9070
the university of bristol,england,all,all,domicile,total uk,19160
the university of bristol,england,all,all,domicile,total non-uk,3545
brunel university,england,all,all,total,total,15120
brunel university,england,All postgraduate,all,total,total,4940
brunel university,england,All postgraduate,full-time,total,total,1915
brunel university,england,All postgraduate,part-time,total,total,3030
brunel university,england,All postgraduate,all,domicile,total uk,3005
brunel university,england,All postgraduate,all,domicile,total non-uk,1940
brunel university,england,All undergraduate,all,total,total,10175
brunel university,england,All undergraduate,full-time,total,total,9110
brunel university,england,All undergraduate,part-time,total,total,1070
brunel university,england,All undergraduate,all,domicile,total uk,9375
brunel university,england,All undergraduate,all,domicile,total non-uk,805
brunel university,england,all,full-time,total,total,11025
brunel university,england,all,part-time,total,total,4100
brunel university,england,all,all,domicile,total uk,12380
brunel university,england,all,all,domicile,total non-uk,2745
buckinghamshire chilterns university college,england,all,all,total,total,9360
buckinghamshire chilterns university college,england,All postgraduate,all,total,total,655
buckinghamshire chilterns university college,england,All postgraduate,full-time,total,total,115
buckinghamshire chilterns university college,england,All postgraduate,part-time,total,total,535
buckinghamshire chilterns university college,england,All postgraduate,all,domicile,total uk,540
buckinghamshire chilterns university college,england,All postgraduate,all,domicile,total non-uk,115
buckinghamshire chilterns university college,england,All undergraduate,all,total,total,8710
buckinghamshire chilterns university college,england,All undergraduate,full-time,total,total,5880
buckinghamshire chilterns university college,england,All undergraduate,part-time,total,total,2825
buckinghamshire chilterns university college,england,All undergraduate,all,domicile,total uk,7790
buckinghamshire chilterns university college,england,All undergraduate,all,domicile,total non-uk,920
buckinghamshire chilterns university college,england,all,full-time,total,total,5995
buckinghamshire chilterns university college,england,all,part-time,total,total,3360
buckinghamshire chilterns university college,england,all,all,domicile,total uk,8330
buckinghamshire chilterns university college,england,all,all,domicile,total non-uk,1035
the university of cambridge,england,all,all,total,total,25470
the university of cambridge,england,All postgraduate,all,total,total,9200
the university of cambridge,england,All postgraduate,full-time,total,total,5380
the university of cambridge,england,All postgraduate,part-time,total,total,3825
the university of cambridge,england,All postgraduate,all,domicile,total uk,5325
the university of cambridge,england,All postgraduate,all,domicile,total non-uk,3875
the university of cambridge,england,All undergraduate,all,total,total,16270
the university of cambridge,england,All undergraduate,full-time,total,total,11910
the university of cambridge,england,All undergraduate,part-time,total,total,4355
the university of cambridge,england,All undergraduate,all,domicile,total uk,14820
the university of cambridge,england,All undergraduate,all,domicile,total non-uk,1450
the university of cambridge,england,all,full-time,total,total,17290
the university of cambridge,england,all,part-time,total,total,8180
the university of cambridge,england,all,all,domicile,total uk,20145
the university of cambridge,england,all,all,domicile,total non-uk,5325
the institute of cancer research,england,all,all,total,total,155
the institute of cancer research,england,All postgraduate,all,total,total,155
the institute of cancer research,england,All postgraduate,full-time,total,total,95
the institute of cancer research,england,All postgraduate,part-time,total,total,55
the institute of cancer research,england,All postgraduate,all,domicile,total uk,105
the institute of cancer research,england,All postgraduate,all,domicile,total non-uk,50
the institute of cancer research,england,All undergraduate,all,total,total,0
the institute of cancer research,england,All undergraduate,full-time,total,total,0
the institute of cancer research,england,All undergraduate,part-time,total,total,0
the institute of cancer research,england,All undergraduate,all,domicile,total uk,0
the institute of cancer research,england,All undergraduate,all,domicile,total non-uk,0
the institute of cancer research,england,all,full-time,total,total,95
the institute of cancer research,england,all,part-time,total,total,55
the institute of cancer research,england,all,all,domicile,total uk,105
the institute of cancer research,england,all,all,domicile,total non-uk,50
canterbury christ church university college,england,all,all,total,total,13950
canterbury christ church university college,england,All postgraduate,all,total,total,2870
canterbury christ church university college,england,All postgraduate,full-time,total,total,1025
canterbury christ church university college,england,All postgraduate,part-time,total,total,1845
canterbury christ church university college,england,All postgraduate,all,domicile,total uk,2695
canterbury christ church university college,england,All postgraduate,all,domicile,total non-uk,175
canterbury christ church university college,england,All undergraduate,all,total,total,11080
canterbury christ church university college,england,All undergraduate,full-time,total,total,5900
canterbury christ church university college,england,All undergraduate,part-time,total,total,5180
canterbury christ church university college,england,All undergraduate,all,domicile,total uk,10700
canterbury christ church university college,england,All undergraduate,all,domicile,total non-uk,375
canterbury christ church university college,england,all,full-time,total,total,6925
canterbury christ church university college,england,all,part-time,total,total,7025
canterbury christ church university college,england,all,all,domicile,total uk,13395
canterbury christ church university college,england,all,all,domicile,total non-uk,550
university of central england in birmingham,england,all,all,total,total,23380
university of central england in birmingham,england,All postgraduate,all,total,total,4015
university of central england in birmingham,england,All postgraduate,full-time,total,total,1430
university of central england in birmingham,england,All postgraduate,part-time,total,total,2585
university of central england in birmingham,england,All postgraduate,all,domicile,total uk,3210
university of central england in birmingham,england,All postgraduate,all,domicile,total non-uk,805
university of central england in birmingham,england,All undergraduate,all,total,total,19365
university of central england in birmingham,england,All undergraduate,full-time,total,total,12310
university of central england in birmingham,england,All undergraduate,part-time,total,total,7050
university of central england in birmingham,england,All undergraduate,all,domicile,total uk,18345
university of central england in birmingham,england,All undergraduate,all,domicile,total non-uk,1015
university of central england in birmingham,england,all,full-time,total,total,13740
university of central england in birmingham,england,all,part-time,total,total,9635
university of central england in birmingham,england,all,all,domicile,total uk,21555
university of central england in birmingham,england,all,all,domicile,total non-uk,1820
the university of central lancashire,england,all,all,total,total,27185
the university of central lancashire,england,All postgraduate,all,total,total,2810
the university of central lancashire,england,All postgraduate,full-time,total,total,850
the university of central lancashire,england,All postgraduate,part-time,total,total,1960
the university of central lancashire,england,All postgraduate,all,domicile,total uk,2355
the university of central lancashire,england,All postgraduate,all,domicile,total non-uk,455
the university of central lancashire,england,All undergraduate,all,total,total,24380
the university of central lancashire,england,All undergraduate,full-time,total,total,15065
the university of central lancashire,england,All undergraduate,part-time,total,total,9310
the university of central lancashire,england,All undergraduate,all,domicile,total uk,22775
the university of central lancashire,england,All undergraduate,all,domicile,total non-uk,1605
the university of central lancashire,england,all,full-time,total,total,15915
the university of central lancashire,england,all,part-time,total,total,11270
the university of central lancashire,england,all,all,domicile,total uk,25130
the university of central lancashire,england,all,all,domicile,total non-uk,2060
central school of speech and drama,england,all,all,total,total,905
central school of speech and drama,england,All postgraduate,all,total,total,425
central school of speech and drama,england,All postgraduate,full-time,total,total,355
central school of speech and drama,england,All postgraduate,part-time,total,total,70
central school of speech and drama,england,All postgraduate,all,domicile,total uk,325
central school of speech and drama,england,All postgraduate,all,domicile,total non-uk,100
central school of speech and drama,england,All undergraduate,all,total,total,480
central school of speech and drama,england,All undergraduate,full-time,total,total,480
central school of speech and drama,england,All undergraduate,part-time,total,total,0
central school of speech and drama,england,All undergraduate,all,domicile,total uk,425
central school of speech and drama,england,All undergraduate,all,domicile,total non-uk,55
central school of speech and drama,england,all,full-time,total,total,835
central school of speech and drama,england,all,part-time,total,total,70
central school of speech and drama,england,all,all,domicile,total uk,750
central school of speech and drama,england,all,all,domicile,total non-uk,155
university college chester,england,all,all,total,total,10775
university college chester,england,All postgraduate,all,total,total,1230
university college chester,england,All postgraduate,full-time,total,total,325
university college chester,england,All postgraduate,part-time,total,total,905
university college chester,england,All postgraduate,all,domicile,total uk,1165
university college chester,england,All postgraduate,all,domicile,total non-uk,65
university college chester,england,All undergraduate,all,total,total,9550
university college chester,england,All undergraduate,full-time,total,total,6175
university college chester,england,All undergraduate,part-time,total,total,3375
university college chester,england,All undergraduate,all,domicile,total uk,9415
university college chester,england,All undergraduate,all,domicile,total non-uk,135
university college chester,england,all,full-time,total,total,6500
university college chester,england,all,part-time,total,total,4280
university college chester,england,all,all,domicile,total uk,10580
university college chester,england,all,all,domicile,total non-uk,200
university college chichester,england,all,all,total,total,5080
university college chichester,england,All postgraduate,all,total,total,1830
university college chichester,england,All postgraduate,full-time,total,total,285
university college chichester,england,All postgraduate,part-time,total,total,1545
university college chichester,england,All postgraduate,all,domicile,total uk,1775
university college chichester,england,All postgraduate,all,domicile,total non-uk,55
university college chichester,england,All undergraduate,all,total,total,3250
university college chichester,england,All undergraduate,full-time,total,total,2615
university college chichester,england,All undergraduate,part-time,total,total,635
university college chichester,england,All undergraduate,all,domicile,total uk,3140
university college chichester,england,All undergraduate,all,domicile,total non-uk,105
university college chichester,england,all,full-time,total,total,2900
university college chichester,england,all,part-time,total,total,2180
university college chichester,england,all,all,domicile,total uk,4915
university college chichester,england,all,all,domicile,total non-uk,160
city university,england,all,all,total,total,22365
city university,england,All postgraduate,all,total,total,8625
city university,england,All postgraduate,full-time,total,total,3385
city university,england,All postgraduate,part-time,total,total,5240
city university,england,All postgraduate,all,domicile,total uk,5610
city university,england,All postgraduate,all,domicile,total non-uk,3015
city university,england,All undergraduate,all,total,total,13740
city university,england,All undergraduate,full-time,total,total,6760
city university,england,All undergraduate,part-time,total,total,6980
city university,england,All undergraduate,all,domicile,total uk,11850
city university,england,All undergraduate,all,domicile,total non-uk,1890
city university,england,all,full-time,total,total,10145
city university,england,all,part-time,total,total,12220
city university,england,all,all,domicile,total uk,17460
city university,england,all,all,domicile,total non-uk,4905
conservatoire for dance and drama,england,all,all,total,total,665
conservatoire for dance and drama,england,All postgraduate,all,total,total,40
conservatoire for dance and drama,england,All postgraduate,full-time,total,total,25
conservatoire for dance and drama,england,All postgraduate,part-time,total,total,15
conservatoire for dance and drama,england,All postgraduate,all,domicile,total uk,30
conservatoire for dance and drama,england,All postgraduate,all,domicile,total non-uk,10
conservatoire for dance and drama,england,All undergraduate,all,total,total,630
conservatoire for dance and drama,england,All undergraduate,full-time,total,total,620
conservatoire for dance and drama,england,All undergraduate,part-time,total,total,10
conservatoire for dance and drama,england,All undergraduate,all,domicile,total uk,490
conservatoire for dance and drama,england,All undergraduate,all,domicile,total non-uk,140
conservatoire for dance and drama,england,all,full-time,total,total,645
conservatoire for dance and drama,england,all,part-time,total,total,25
conservatoire for dance and drama,england,all,all,domicile,total uk,520
conservatoire for dance and drama,england,all,all,domicile,total non-uk,150
coventry university,england,all,all,total,total,18465
coventry university,england,All postgraduate,all,total,total,3005
coventry university,england,All postgraduate,full-time,total,total,1395
coventry university,england,All postgraduate,part-time,total,total,1605
coventry university,england,All postgraduate,all,domicile,total uk,1730
coventry university,england,All postgraduate,all,domicile,total non-uk,1270
coventry university,england,All undergraduate,all,total,total,15460
coventry university,england,All undergraduate,full-time,total,total,10640
coventry university,england,All undergraduate,part-time,total,total,4820
coventry university,england,All undergraduate,all,domicile,total uk,13850
coventry university,england,All undergraduate,all,domicile,total non-uk,1615
coventry university,england,all,full-time,total,total,12035
coventry university,england,all,part-time,total,total,6425
coventry university,england,all,all,domicile,total uk,15580
coventry university,england,all,all,domicile,total non-uk,2885
courtauld institute of art,england,all,all,total,total,390
courtauld institute of art,england,All postgraduate,all,total,total,260
courtauld institute of art,england,All postgraduate,full-time,total,total,210
courtauld institute of art,england,All postgraduate,part-time,total,total,50
courtauld institute of art,england,All postgraduate,all,domicile,total uk,155
courtauld institute of art,england,All postgraduate,all,domicile,total non-uk,105
courtauld institute of art,england,All undergraduate,all,total,total,125
courtauld institute of art,england,All undergraduate,full-time,total,total,125
courtauld institute of art,england,All undergraduate,part-time,total,total,0
courtauld institute of art,england,All undergraduate,all,domicile,total uk,110
courtauld institute of art,england,All undergraduate,all,domicile,total non-uk,20
courtauld institute of art,england,all,full-time,total,total,335
courtauld institute of art,england,all,part-time,total,total,50
courtauld institute of art,england,all,all,domicile,total uk,265
courtauld institute of art,england,all,all,domicile,total non-uk,125
cranfield university,england,all,all,total,total,4825
cranfield university,england,All postgraduate,all,total,total,4450
cranfield university,england,All postgraduate,full-time,total,total,2965
cranfield university,england,All postgraduate,part-time,total,total,1485
cranfield university,england,All postgraduate,all,domicile,total uk,2840
cranfield university,england,All postgraduate,all,domicile,total non-uk,1610
cranfield university,england,All undergraduate,all,total,total,375
cranfield university,england,All undergraduate,full-time,total,total,375
cranfield university,england,All undergraduate,part-time,total,total,0
cranfield university,england,All undergraduate,all,domicile,total uk,355
cranfield university,england,All undergraduate,all,domicile,total non-uk,20
cranfield university,england,all,full-time,total,total,3340
cranfield university,england,all,part-time,total,total,1485
cranfield university,england,all,all,domicile,total uk,3195
cranfield university,england,all,all,domicile,total non-uk,1630
cumbria institute of the arts,england,all,all,total,total,1050
cumbria institute of the arts,england,All postgraduate,all,total,total,25
cumbria institute of the arts,england,All postgraduate,full-time,total,total,0
cumbria institute of the arts,england,All postgraduate,part-time,total,total,25
cumbria institute of the arts,england,All postgraduate,all,domicile,total uk,25
cumbria institute of the arts,england,All postgraduate,all,domicile,total non-uk,0
cumbria institute of the arts,england,All undergraduate,all,total,total,1025
cumbria institute of the arts,england,All undergraduate,full-time,total,total,990
cumbria institute of the arts,england,All undergraduate,part-time,total,total,35
cumbria institute of the arts,england,All undergraduate,all,domicile,total uk,915
cumbria institute of the arts,england,All undergraduate,all,domicile,total non-uk,110
cumbria institute of the arts,england,all,full-time,total,total,990
cumbria institute of the arts,england,all,part-time,total,total,60
cumbria institute of the arts,england,all,all,domicile,total uk,940
cumbria institute of the arts,england,all,all,domicile,total non-uk,110
dartington college of arts,england,all,all,total,total,525
dartington college of arts,england,All postgraduate,all,total,total,85
dartington college of arts,england,All postgraduate,full-time,total,total,20
dartington college of arts,england,All postgraduate,part-time,total,total,65
dartington college of arts,england,All postgraduate,all,domicile,total uk,65
dartington college of arts,england,All postgraduate,all,domicile,total non-uk,15
dartington college of arts,england,All undergraduate,all,total,total,440
dartington college of arts,england,All undergraduate,full-time,total,total,430
dartington college of arts,england,All undergraduate,part-time,total,total,10
dartington college of arts,england,All undergraduate,all,domicile,total uk,405
dartington college of arts,england,All undergraduate,all,domicile,total non-uk,35
dartington college of arts,england,all,full-time,total,total,450
dartington college of arts,england,all,part-time,total,total,75
dartington college of arts,england,all,all,domicile,total uk,470
dartington college of arts,england,all,all,domicile,total non-uk,50
de montfort university,england,all,all,total,total,22940
de montfort university,england,All postgraduate,all,total,total,4230
de montfort university,england,All postgraduate,full-time,total,total,1040
de montfort university,england,All postgraduate,part-time,total,total,3190
de montfort university,england,All postgraduate,all,domicile,total uk,3495
de montfort university,england,All postgraduate,all,domicile,total non-uk,735
de montfort university,england,All undergraduate,all,total,total,18710
de montfort university,england,All undergraduate,full-time,total,total,14305
de montfort university,england,All undergraduate,part-time,total,total,4405
de montfort university,england,All undergraduate,all,domicile,total uk,17765
de montfort university,england,All undergraduate,all,domicile,total non-uk,945
de montfort university,england,all,full-time,total,total,15345
de montfort university,england,all,part-time,total,total,7595
de montfort university,england,all,all,domicile,total uk,21260
de montfort university,england,all,all,domicile,total non-uk,1680
university of derby,england,all,all,total,total,13830
university of derby,england,All postgraduate,all,total,total,2565
university of derby,england,All postgraduate,full-time,total,total,650
university of derby,england,All postgraduate,part-time,total,total,1915
university of derby,england,All postgraduate,all,domicile,total uk,2190
university of derby,england,All postgraduate,all,domicile,total non-uk,370
university of derby,england,All undergraduate,all,total,total,11270
university of derby,england,All undergraduate,full-time,total,total,8595
university of derby,england,All undergraduate,part-time,total,total,2675
university of derby,england,All undergraduate,all,domicile,total uk,10750
university of derby,england,All undergraduate,all,domicile,total non-uk,520
university of derby,england,all,full-time,total,total,9245
