HE provider,Country of HE provider,Level of study,Mode of study,Category marker,Category,Number
the university of brighton,england,All undergraduate,all,domicile,total non-uk,1696
the university of brighton,england,All postgraduate,all,total,total,2091
the university of brighton,england,All undergraduate,all,total,total,13515
the university of brighton,england,all,full-time,total,total,11311
the university of brighton,england,all,part-time,total,total,4295
the university of brighton,england,all,all,domicile,total uk,13634
the university of brighton,england,all,all,domicile,total non-uk,1972
the university of bristol,england,all,all,total,total,18454
the university of bristol,england,All postgraduate,full-time,total,total,2112
the university of bristol,england,All postgraduate,part-time,total,total,3242
the university of bristol,england,All postgraduate,all,domicile,total uk,3902
the university of bristol,england,All postgraduate,all,domicile,total non-uk,1452
the university of bristol,england,All undergraduate,full-time,total,total,9600
the university of bristol,england,All undergraduate,part-time,total,total,3500
the university of bristol,england,All undergraduate,all,domicile,total uk,11760
the university of bristol,england,All undergraduate,all,domicile,total non-uk,1340
the university of bristol,england,All postgraduate,all,total,total,5354
the university of bristol,england,All undergraduate,all,total,total,13100
the university of bristol,england,all,full-time,total,total,11712
the university of bristol,england,all,part-time,total,total,6742
the university of bristol,england,all,all,domicile,total uk,15662
the university of bristol,england,all,all,domicile,total non-uk,2792
brunel universit y,england,all,all,total,total,13432
brunel universit y,england,All postgraduate,full-time,total,total,974
brunel universit y,england,All postgraduate,part-time,total,total,2922
brunel universit y,england,All postgraduate,all,domicile,total uk,2919
brunel universit y,england,All postgraduate,all,domicile,total non-uk,977
brunel universit y,england,All undergraduate,full-time,total,total,8662
brunel universit y,england,All undergraduate,part-time,total,total,874
brunel universit y,england,All undergraduate,all,domicile,total uk,8938
brunel universit y,england,All undergraduate,all,domicile,total non-uk,598
brunel universit y,england,All postgraduate,all,total,total,3896
brunel universit y,england,All undergraduate,all,total,total,9536
brunel universit y,england,all,full-time,total,total,9636
brunel universit y,england,all,part-time,total,total,3796
brunel universit y,england,all,all,domicile,total uk,11857
brunel universit y,england,all,all,domicile,total non-uk,1575
buckinghamshire chilterns university college,england,all,all,total,total,7943
buckinghamshire chilterns university college,england,All postgraduate,full-time,total,total,177
buckinghamshire chilterns university college,england,All postgraduate,part-time,total,total,682
buckinghamshire chilterns university college,england,All postgraduate,all,domicile,total uk,665
buckinghamshire chilterns university college,england,All postgraduate,all,domicile,total non-uk,194
buckinghamshire chilterns university college,england,All undergraduate,full-time,total,total,5468
buckinghamshire chilterns university college,england,All undergraduate,part-time,total,total,1616
buckinghamshire chilterns university college,england,All undergraduate,all,domicile,total uk,6207
buckinghamshire chilterns university college,england,All undergraduate,all,domicile,total non-uk,877
buckinghamshire chilterns university college,england,All postgraduate,all,total,total,859
buckinghamshire chilterns university college,england,All undergraduate,all,total,total,7084
buckinghamshire chilterns university college,england,all,full-time,total,total,5645
buckinghamshire chilterns university college,england,all,part-time,total,total,2298
buckinghamshire chilterns university college,england,all,all,domicile,total uk,6872
buckinghamshire chilterns university college,england,all,all,domicile,total non-uk,1071
the university of cambridge,england,all,all,total,total,19877
the university of cambridge,england,All postgraduate,full-time,total,total,4135
the university of cambridge,england,All postgraduate,part-time,total,total,2194
the university of cambridge,england,All postgraduate,all,domicile,total uk,3349
the university of cambridge,england,All postgraduate,all,domicile,total non-uk,2980
the university of cambridge,england,All undergraduate,full-time,total,total,10880
the university of cambridge,england,All undergraduate,part-time,total,total,2668
the university of cambridge,england,All undergraduate,all,domicile,total uk,12317
the university of cambridge,england,All undergraduate,all,domicile,total non-uk,1231
the university of cambridge,england,All postgraduate,all,total,total,6329
the university of cambridge,england,All undergraduate,all,total,total,13548
the university of cambridge,england,all,full-time,total,total,15015
the university of cambridge,england,all,part-time,total,total,4862
the university of cambridge,england,all,all,domicile,total uk,15666
the university of cambridge,england,all,all,domicile,total non-uk,4211
canterbury christ church university college,england,all,all,total,total,9306
canterbury christ church university college,england,All postgraduate,full-time,total,total,625
canterbury christ church university college,england,All postgraduate,part-time,total,total,2395
canterbury christ church university college,england,All postgraduate,all,domicile,total uk,2943
canterbury christ church university college,england,All postgraduate,all,domicile,total non-uk,77
canterbury christ church university college,england,All undergraduate,full-time,total,total,4398
canterbury christ church university college,england,All undergraduate,part-time,total,total,1888
canterbury christ church university college,england,All undergraduate,all,domicile,total uk,6089
canterbury christ church university college,england,All undergraduate,all,domicile,total non-uk,197
canterbury christ church university college,england,All postgraduate,all,total,total,3020
canterbury christ church university college,england,All undergraduate,all,total,total,6286
canterbury christ church university college,england,all,full-time,total,total,5023
canterbury christ church university college,england,all,part-time,total,total,4283
canterbury christ church university college,england,all,all,domicile,total uk,9032
canterbury christ church university college,england,all,all,domicile,total non-uk,274
the university of central england in birmingham,england,all,all,total,total,19400
the university of central england in birmingham,england,All postgraduate,full-time,total,total,1174
the university of central england in birmingham,england,All postgraduate,part-time,total,total,2240
the university of central england in birmingham,england,All postgraduate,all,domicile,total uk,3092
the university of central england in birmingham,england,All postgraduate,all,domicile,total non-uk,322
the university of central england in birmingham,england,All undergraduate,full-time,total,total,10583
the university of central england in birmingham,england,All undergraduate,part-time,total,total,5403
the university of central england in birmingham,england,All undergraduate,all,domicile,total uk,14806
the university of central england in birmingham,england,All undergraduate,all,domicile,total non-uk,1180
the university of central england in birmingham,england,All postgraduate,all,total,total,3414
the university of central england in birmingham,england,All undergraduate,all,total,total,15986
the university of central england in birmingham,england,all,full-time,total,total,11757
the university of central england in birmingham,england,all,part-time,total,total,7643
the university of central england in birmingham,england,all,all,domicile,total uk,17898
the university of central england in birmingham,england,all,all,domicile,total non-uk,1502
the university of central lancashire,england,all,all,total,total,21589
the university of central lancashire,england,All postgraduate,full-time,total,total,396
the university of central lancashire,england,All postgraduate,part-time,total,total,1810
the university of central lancashire,england,All postgraduate,all,domicile,total uk,2063
the university of central lancashire,england,All postgraduate,all,domicile,total non-uk,143
the university of central lancashire,england,All undergraduate,full-time,total,total,11666
the university of central lancashire,england,All undergraduate,part-time,total,total,7717
the university of central lancashire,england,All undergraduate,all,domicile,total uk,17963
the university of central lancashire,england,All undergraduate,all,domicile,total non-uk,1420
the university of central lancashire,england,All postgraduate,all,total,total,2206
the university of central lancashire,england,All undergraduate,all,total,total,19383
the university of central lancashire,england,all,full-time,total,total,12062
the university of central lancashire,england,all,part-time,total,total,9527
the university of central lancashire,england,all,all,domicile,total uk,20026
the university of central lancashire,england,all,all,domicile,total non-uk,1563
central school of speech and drama,england,all,all,total,total,707
central school of speech and drama,england,All postgraduate,full-time,total,total,153
central school of speech and drama,england,All postgraduate,part-time,total,total,87
central school of speech and drama,england,All postgraduate,all,domicile,total uk,207
central school of speech and drama,england,All postgraduate,all,domicile,total non-uk,33
central school of speech and drama,england,All undergraduate,full-time,total,total,466
central school of speech and drama,england,All undergraduate,part-time,total,total,1
central school of speech and drama,england,All undergraduate,all,domicile,total uk,432
central school of speech and drama,england,All undergraduate,all,domicile,total non-uk,35
central school of speech and drama,england,All postgraduate,all,total,total,240
central school of speech and drama,england,All undergraduate,all,total,total,467
central school of speech and drama,england,all,full-time,total,total,619
central school of speech and drama,england,all,part-time,total,total,88
central school of speech and drama,england,all,all,domicile,total uk,639
central school of speech and drama,england,all,all,domicile,total non-uk,68
cheltenham and gloucester college of he,england,all,all,total,total,7899
cheltenham and gloucester college of he,england,All postgraduate,full-time,total,total,355
cheltenham and gloucester college of he,england,All postgraduate,part-time,total,total,545
cheltenham and gloucester college of he,england,All postgraduate,all,domicile,total uk,865
cheltenham and gloucester college of he,england,All postgraduate,all,domicile,total non-uk,35
cheltenham and gloucester college of he,england,All undergraduate,full-time,total,total,5381
cheltenham and gloucester college of he,england,All undergraduate,part-time,total,total,1618
cheltenham and gloucester college of he,england,All undergraduate,all,domicile,total uk,6833
cheltenham and gloucester college of he,england,All undergraduate,all,domicile,total non-uk,166
cheltenham and gloucester college of he,england,All postgraduate,all,total,total,900
cheltenham and gloucester college of he,england,All undergraduate,all,total,total,6999
cheltenham and gloucester college of he,england,all,full-time,total,total,5736
cheltenham and gloucester college of he,england,all,part-time,total,total,2163
cheltenham and gloucester college of he,england,all,all,domicile,total uk,7698
cheltenham and gloucester college of he,england,all,all,domicile,total non-uk,201
chester college of he,england,all,all,total,total,6630
chester college of he,england,All postgraduate,full-time,total,total,167
chester college of he,england,All postgraduate,part-time,total,total,1746
chester college of he,england,All postgraduate,all,domicile,total uk,1805
chester college of he,england,All postgraduate,all,domicile,total non-uk,108
chester college of he,england,All undergraduate,full-time,total,total,3086
chester college of he,england,All undergraduate,part-time,total,total,1631
chester college of he,england,All undergraduate,all,domicile,total uk,4632
chester college of he,england,All undergraduate,all,domicile,total non-uk,85
chester college of he,england,All postgraduate,all,total,total,1913
chester college of he,england,All undergraduate,all,total,total,4717
chester college of he,england,all,full-time,total,total,3253
chester college of he,england,all,part-time,total,total,3377
chester college of he,england,all,all,domicile,total uk,6437
chester college of he,england,all,all,domicile,total non-uk,193
university college chichester,england,all,all,total,total,4382
university college chichester,england,All postgraduate,full-time,total,total,200
university college chichester,england,All postgraduate,part-time,total,total,949
university college chichester,england,All postgraduate,all,domicile,total uk,1133
university college chichester,england,All postgraduate,all,domicile,total non-uk,16
university college chichester,england,All undergraduate,full-time,total,total,2861
university college chichester,england,All undergraduate,part-time,total,total,372
university college chichester,england,All undergraduate,all,domicile,total uk,3098
university college chichester,england,All undergraduate,all,domicile,total non-uk,135
university college chichester,england,All postgraduate,all,total,total,1149
university college chichester,england,All undergraduate,all,total,total,3233
university college chichester,england,all,full-time,total,total,3061
university college chichester,england,all,part-time,total,total,1321
university college chichester,england,all,all,domicile,total uk,4231
university college chichester,england,all,all,domicile,total non-uk,151
city university,england,all,all,total,total,15218
city university,england,All postgraduate,full-time,total,total,1655
city university,england,All postgraduate,part-time,total,total,3682
city university,england,All postgraduate,all,domicile,total uk,3775
city university,england,All postgraduate,all,domicile,total non-uk,1562
city university,england,All undergraduate,full-time,total,total,5106
city university,england,All undergraduate,part-time,total,total,4775
city university,england,All undergraduate,all,domicile,total uk,8819
city university,england,All undergraduate,all,domicile,total non-uk,1062
city university,england,All postgraduate,all,total,total,5337
city university,england,All undergraduate,all,total,total,9881
city university,england,all,full-time,total,total,6761
city university,england,all,part-time,total,total,8457
city university,england,all,all,domicile,total uk,12594
city university,england,all,all,domicile,total non-uk,2624
the college of guidance studies,england,all,all,total,total,147
the college of guidance studies,england,All postgraduate,full-time,total,total,37
the college of guidance studies,england,All postgraduate,part-time,total,total,53
the college of guidance studies,england,All postgraduate,all,domicile,total uk,89
the college of guidance studies,england,All postgraduate,all,domicile,total non-uk,1
the college of guidance studies,england,All undergraduate,full-time,total,total,0
the college of guidance studies,england,All undergraduate,part-time,total,total,57
the college of guidance studies,england,All undergraduate,all,domicile,total uk,57
the college of guidance studies,england,All undergraduate,all,domicile,total non-uk,0
the college of guidance studies,england,All postgraduate,all,total,total,90
the college of guidance studies,england,All undergraduate,all,total,total,57
the college of guidance studies,england,all,full-time,total,total,37
the college of guidance studies,england,all,part-time,total,total,110
the college of guidance studies,england,all,all,domicile,total uk,146
the college of guidance studies,england,all,all,domicile,total non-uk,1
coventry universit,england,all,all,total,total,15785
coventry universit,england,All postgraduate,full-time,total,total,577
coventry universit,england,All postgraduate,part-time,total,total,1150
coventry universit,england,All postgraduate,all,domicile,total uk,1318
coventry universit,england,All postgraduate,all,domicile,total non-uk,409
coventry universit,england,All undergraduate,full-time,total,total,11291
coventry universit,england,All undergraduate,part-time,total,total,2767
coventry universit,england,All undergraduate,all,domicile,total uk,12023
coventry universit,england,All undergraduate,all,domicile,total non-uk,2035
coventry universit,england,All postgraduate,all,total,total,1727
coventry universit,england,All undergraduate,all,total,total,14058
coventry universit,england,all,full-time,total,total,11868
coventry universit,england,all,part-time,total,total,3917
coventry universit,england,all,all,domicile,total uk,13341
coventry universit,england,all,all,domicile,total non-uk,2444
cranfield university,england,all,all,total,total,3782
cranfield university,england,All postgraduate,full-time,total,total,1615
cranfield university,england,All postgraduate,part-time,total,total,1420
cranfield university,england,All postgraduate,all,domicile,total uk,2087
cranfield university,england,All postgraduate,all,domicile,total non-uk,948
cranfield university,england,All undergraduate,full-time,total,total,747
cranfield university,england,All undergraduate,part-time,total,total,0
cranfield university,england,All undergraduate,all,domicile,total uk,667
cranfield university,england,All undergraduate,all,domicile,total non-uk,80
cranfield university,england,All postgraduate,all,total,total,3035
cranfield university,england,All undergraduate,all,total,total,747
cranfield university,england,all,full-time,total,total,2362
cranfield university,england,all,part-time,total,total,1420
cranfield university,england,all,all,domicile,total uk,2754
cranfield university,england,all,all,domicile,total non-uk,1028
"cumbria college of art and design, carlisle",england,all,all,total,total,699
"cumbria college of art and design, carlisle",england,All postgraduate,full-time,total,total,0
"cumbria college of art and design, carlisle",england,All postgraduate,part-time,total,total,9
"cumbria college of art and design, carlisle",england,All postgraduate,all,domicile,total uk,9
"cumbria college of art and design, carlisle",england,All postgraduate,all,domicile,total non-uk,0
"cumbria college of art and design, carlisle",england,All undergraduate,full-time,total,total,677
"cumbria college of art and design, carlisle",england,All undergraduate,part-time,total,total,13
"cumbria college of art and design, carlisle",england,All undergraduate,all,domicile,total uk,672
"cumbria college of art and design, carlisle",england,All undergraduate,all,domicile,total non-uk,18
"cumbria college of art and design, carlisle",england,All postgraduate,all,total,total,9
"cumbria college of art and design, carlisle",england,All undergraduate,all,total,total,690
"cumbria college of art and design, carlisle",england,all,full-time,total,total,677
"cumbria college of art and design, carlisle",england,all,part-time,total,total,22
"cumbria college of art and design, carlisle",england,all,all,domicile,total uk,681
"cumbria college of art and design, carlisle",england,all,all,domicile,total non-uk,18
dartington college of arts,england,all,all,total,total,470
dartington college of arts,england,All postgraduate,full-time,total,total,3
dartington college of arts,england,All postgraduate,part-time,total,total,17
dartington college of arts,england,All postgraduate,all,domicile,total uk,19
dartington college of arts,england,All postgraduate,all,domicile,total non-uk,1
dartington college of arts,england,All undergraduate,full-time,total,total,442
dartington college of arts,england,All undergraduate,part-time,total,total,8
dartington college of arts,england,All undergraduate,all,domicile,total uk,418
dartington college of arts,england,All undergraduate,all,domicile,total non-uk,32
dartington college of arts,england,All postgraduate,all,total,total,20
dartington college of arts,england,All undergraduate,all,total,total,450
dartington college of arts,england,all,full-time,total,total,445
dartington college of arts,england,all,part-time,total,total,25
dartington college of arts,england,all,all,domicile,total uk,437
dartington college of arts,england,all,all,domicile,total non-uk,33
de montfort universit,england,all,all,total,total,23674
de montfort universit,england,All postgraduate,full-time,total,total,1453
de montfort universit,england,All postgraduate,part-time,total,total,2601
de montfort universit,england,All postgraduate,all,domicile,total uk,3536
de montfort universit,england,All postgraduate,all,domicile,total non-uk,518
de montfort universit,england,All undergraduate,full-time,total,total,15893
de montfort universit,england,All undergraduate,part-time,total,total,3727
de montfort universit,england,All undergraduate,all,domicile,total uk,18421
de montfort universit,england,All undergraduate,all,domicile,total non-uk,1199
de montfort universit,england,All postgraduate,all,total,total,4054
de montfort universit,england,All undergraduate,all,total,total,19620
de montfort universit,england,all,full-time,total,total,17346
de montfort universit,england,all,part-time,total,total,6328
de montfort universit,england,all,all,domicile,total uk,21957
de montfort universit,england,all,all,domicile,total non-uk,1717
university of derby,england,all,all,total,total,12139
university of derby,england,All postgraduate,full-time,total,total,262
university of derby,england,All postgraduate,part-time,total,total,1161
university of derby,england,All postgraduate,all,domicile,total uk,1270
university of derby,england,All postgraduate,all,domicile,total non-uk,153
university of derby,england,All undergraduate,full-time,total,total,8724
university of derby,england,All undergraduate,part-time,total,total,1992
university of derby,england,All undergraduate,all,domicile,total uk,10221
university of derby,england,All undergraduate,all,domicile,total non-uk,495
university of derby,england,All postgraduate,all,total,total,1423
university of derby,england,All undergraduate,all,total,total,10716
university of derby,england,all,full-time,total,total,8986
university of derby,england,all,part-time,total,total,3153
university of derby,england,all,all,domicile,total uk,11491
university of derby,england,all,all,domicile,total non-uk,648
university of durham,england,all,all,total,total,12519
university of durham,england,All postgraduate,full-time,total,total,1362
university of durham,england,All postgraduate,part-time,total,total,1858
university of durham,england,All postgraduate,all,domicile,total uk,2464
university of durham,england,All postgraduate,all,domicile,total non-uk,756
university of durham,england,All undergraduate,full-time,total,total,8703
university of durham,england,All undergraduate,part-time,total,total,596
university of durham,england,All undergraduate,all,domicile,total uk,8743
university of durham,england,All undergraduate,all,domicile,total non-uk,556
university of durham,england,All postgraduate,all,total,total,3220
university of durham,england,All undergraduate,all,total,total,9299
university of durham,england,all,full-time,total,total,10065
university of durham,england,all,part-time,total,total,2454
university of durham,england,all,all,domicile,total uk,11207
university of durham,england,all,all,domicile,total non-uk,1312
the university of east anglia,england,all,all,total,total,12951
the university of east anglia,england,All postgraduate,full-time,total,total,1344
the university of east anglia,england,All postgraduate,part-time,total,total,1530
the university of east anglia,england,All postgraduate,all,domicile,total uk,2120
the university of east anglia,england,All postgraduate,all,domicile,total non-uk,754
the university of east anglia,england,All undergraduate,full-time,total,total,6443
the university of east anglia,england,All undergraduate,part-time,total,total,3634
the university of east anglia,england,All undergraduate,all,domicile,total uk,9159
the university of east anglia,england,All undergraduate,all,domicile,total non-uk,918
the university of east anglia,england,All postgraduate,all,total,total,2874
the university of east anglia,england,All undergraduate,all,total,total,10077
the university of east anglia,england,all,full-time,total,total,7787
the university of east anglia,england,all,part-time,total,total,5164
the university of east anglia,england,all,all,domicile,total uk,11279
