HE provider,Country of HE provider,Level of study,Mode of study,Category marker,Category,Number
the university of exeter,england,All postgraduate,all,domicile,total uk,3075
the university of exeter,england,All postgraduate,all,domicile,total non-uk,1635
the university of exeter,england,All undergraduate,all,total,total,11485
the university of exeter,england,All undergraduate,full-time,total,total,11065
the university of exeter,england,All undergraduate,part-time,total,total,420
the university of exeter,england,All undergraduate,all,domicile,total uk,10080
the university of exeter,england,All undergraduate,all,domicile,total non-uk,1405
the university of exeter,england,all,full-time,total,total,14340
the university of exeter,england,all,part-time,total,total,1855
the university of exeter,england,all,all,domicile,total uk,13155
the university of exeter,england,all,all,domicile,total non-uk,3040
university college falmouth,england,all,all,total,total,3030
university college falmouth,england,All postgraduate,all,total,total,320
university college falmouth,england,All postgraduate,full-time,total,total,160
university college falmouth,england,All postgraduate,part-time,total,total,160
university college falmouth,england,All postgraduate,all,domicile,total uk,280
university college falmouth,england,All postgraduate,all,domicile,total non-uk,40
university college falmouth,england,All undergraduate,all,total,total,2705
university college falmouth,england,All undergraduate,full-time,total,total,2660
university college falmouth,england,All undergraduate,part-time,total,total,50
university college falmouth,england,All undergraduate,all,domicile,total uk,2550
university college falmouth,england,All undergraduate,all,domicile,total non-uk,155
university college falmouth,england,all,full-time,total,total,2820
university college falmouth,england,all,part-time,total,total,210
university college falmouth,england,all,all,domicile,total uk,2830
university college falmouth,england,all,all,domicile,total non-uk,195
university of gloucestershire,england,all,all,total,total,9255
university of gloucestershire,england,All postgraduate,all,total,total,2230
university of gloucestershire,england,All postgraduate,full-time,total,total,635
university of gloucestershire,england,All postgraduate,part-time,total,total,1595
university of gloucestershire,england,All postgraduate,all,domicile,total uk,1965
university of gloucestershire,england,All postgraduate,all,domicile,total non-uk,265
university of gloucestershire,england,All undergraduate,all,total,total,7025
university of gloucestershire,england,All undergraduate,full-time,total,total,5820
university of gloucestershire,england,All undergraduate,part-time,total,total,1205
university of gloucestershire,england,All undergraduate,all,domicile,total uk,6640
university of gloucestershire,england,All undergraduate,all,domicile,total non-uk,385
university of gloucestershire,england,all,full-time,total,total,6455
university of gloucestershire,england,all,part-time,total,total,2800
university of gloucestershire,england,all,all,domicile,total uk,8605
university of gloucestershire,england,all,all,domicile,total non-uk,650
goldsmiths college,england,all,all,total,total,7655
goldsmiths college,england,All postgraduate,all,total,total,2155
goldsmiths college,england,All postgraduate,full-time,total,total,1330
goldsmiths college,england,All postgraduate,part-time,total,total,825
goldsmiths college,england,All postgraduate,all,domicile,total uk,1460
goldsmiths college,england,All postgraduate,all,domicile,total non-uk,695
goldsmiths college,england,All undergraduate,all,total,total,5500
goldsmiths college,england,All undergraduate,full-time,total,total,4905
goldsmiths college,england,All undergraduate,part-time,total,total,595
goldsmiths college,england,All undergraduate,all,domicile,total uk,4800
goldsmiths college,england,All undergraduate,all,domicile,total non-uk,700
goldsmiths college,england,all,full-time,total,total,6235
goldsmiths college,england,all,part-time,total,total,1420
goldsmiths college,england,all,all,domicile,total uk,6260
goldsmiths college,england,all,all,domicile,total non-uk,1395
the university of greenwich,england,all,all,total,total,26120
the university of greenwich,england,All postgraduate,all,total,total,5570
the university of greenwich,england,All postgraduate,full-time,total,total,2795
the university of greenwich,england,All postgraduate,part-time,total,total,2775
the university of greenwich,england,All postgraduate,all,domicile,total uk,2625
the university of greenwich,england,All postgraduate,all,domicile,total non-uk,2945
the university of greenwich,england,All undergraduate,all,total,total,20550
the university of greenwich,england,All undergraduate,full-time,total,total,13700
the university of greenwich,england,All undergraduate,part-time,total,total,6850
the university of greenwich,england,All undergraduate,all,domicile,total uk,17940
the university of greenwich,england,All undergraduate,all,domicile,total non-uk,2610
the university of greenwich,england,all,full-time,total,total,16495
the university of greenwich,england,all,part-time,total,total,9625
the university of greenwich,england,all,all,domicile,total uk,20565
the university of greenwich,england,all,all,domicile,total non-uk,5555
guildhall school of music and drama,england,all,all,total,total,750
guildhall school of music and drama,england,All postgraduate,all,total,total,250
guildhall school of music and drama,england,All postgraduate,full-time,total,total,160
guildhall school of music and drama,england,All postgraduate,part-time,total,total,95
guildhall school of music and drama,england,All postgraduate,all,domicile,total uk,125
guildhall school of music and drama,england,All postgraduate,all,domicile,total non-uk,125
guildhall school of music and drama,england,All undergraduate,all,total,total,495
guildhall school of music and drama,england,All undergraduate,full-time,total,total,495
guildhall school of music and drama,england,All undergraduate,part-time,total,total,0
guildhall school of music and drama,england,All undergraduate,all,domicile,total uk,360
guildhall school of music and drama,england,All undergraduate,all,domicile,total non-uk,135
guildhall school of music and drama,england,all,full-time,total,total,655
guildhall school of music and drama,england,all,part-time,total,total,95
guildhall school of music and drama,england,all,all,domicile,total uk,485
guildhall school of music and drama,england,all,all,domicile,total non-uk,260
harper adams university college,england,all,all,total,total,4440
harper adams university college,england,All postgraduate,all,total,total,120
harper adams university college,england,All postgraduate,full-time,total,total,40
harper adams university college,england,All postgraduate,part-time,total,total,80
harper adams university college,england,All postgraduate,all,domicile,total uk,85
harper adams university college,england,All postgraduate,all,domicile,total non-uk,35
harper adams university college,england,All undergraduate,all,total,total,4325
harper adams university college,england,All undergraduate,full-time,total,total,1615
harper adams university college,england,All undergraduate,part-time,total,total,2710
harper adams university college,england,All undergraduate,all,domicile,total uk,4175
harper adams university college,england,All undergraduate,all,domicile,total non-uk,150
harper adams university college,england,all,full-time,total,total,1655
harper adams university college,england,all,part-time,total,total,2790
harper adams university college,england,all,all,domicile,total uk,4260
harper adams university college,england,all,all,domicile,total non-uk,185
university of hertfordshire,england,all,all,total,total,25120
university of hertfordshire,england,All postgraduate,all,total,total,5280
university of hertfordshire,england,All postgraduate,full-time,total,total,2580
university of hertfordshire,england,All postgraduate,part-time,total,total,2700
university of hertfordshire,england,All postgraduate,all,domicile,total uk,3360
university of hertfordshire,england,All postgraduate,all,domicile,total non-uk,1920
university of hertfordshire,england,All undergraduate,all,total,total,19840
university of hertfordshire,england,All undergraduate,full-time,total,total,15800
university of hertfordshire,england,All undergraduate,part-time,total,total,4040
university of hertfordshire,england,All undergraduate,all,domicile,total uk,17435
university of hertfordshire,england,All undergraduate,all,domicile,total non-uk,2405
university of hertfordshire,england,all,full-time,total,total,18380
university of hertfordshire,england,all,part-time,total,total,6740
university of hertfordshire,england,all,all,domicile,total uk,20795
university of hertfordshire,england,all,all,domicile,total non-uk,4325
heythrop college,england,all,all,total,total,895
heythrop college,england,All postgraduate,all,total,total,465
heythrop college,england,All postgraduate,full-time,total,total,70
heythrop college,england,All postgraduate,part-time,total,total,390
heythrop college,england,All postgraduate,all,domicile,total uk,400
heythrop college,england,All postgraduate,all,domicile,total non-uk,65
heythrop college,england,All undergraduate,all,total,total,430
heythrop college,england,All undergraduate,full-time,total,total,415
heythrop college,england,All undergraduate,part-time,total,total,15
heythrop college,england,All undergraduate,all,domicile,total uk,390
heythrop college,england,All undergraduate,all,domicile,total non-uk,40
heythrop college,england,all,full-time,total,total,485
heythrop college,england,all,part-time,total,total,405
heythrop college,england,all,all,domicile,total uk,790
heythrop college,england,all,all,domicile,total non-uk,105
the university of huddersfield,england,all,all,total,total,21590
the university of huddersfield,england,All postgraduate,all,total,total,3855
the university of huddersfield,england,All postgraduate,full-time,total,total,1110
the university of huddersfield,england,All postgraduate,part-time,total,total,2745
the university of huddersfield,england,All postgraduate,all,domicile,total uk,3290
the university of huddersfield,england,All postgraduate,all,domicile,total non-uk,565
the university of huddersfield,england,All undergraduate,all,total,total,17735
the university of huddersfield,england,All undergraduate,full-time,total,total,11790
the university of huddersfield,england,All undergraduate,part-time,total,total,5945
the university of huddersfield,england,All undergraduate,all,domicile,total uk,16915
the university of huddersfield,england,All undergraduate,all,domicile,total non-uk,820
the university of huddersfield,england,all,full-time,total,total,12900
the university of huddersfield,england,all,part-time,total,total,8690
the university of huddersfield,england,all,all,domicile,total uk,20205
the university of huddersfield,england,all,all,domicile,total non-uk,1385
the university of hull,england,all,all,total,total,22370
the university of hull,england,All postgraduate,all,total,total,3325
the university of hull,england,All postgraduate,full-time,total,total,2025
the university of hull,england,All postgraduate,part-time,total,total,1300
the university of hull,england,All postgraduate,all,domicile,total uk,1945
the university of hull,england,All postgraduate,all,domicile,total non-uk,1380
the university of hull,england,All undergraduate,all,total,total,19045
the university of hull,england,All undergraduate,full-time,total,total,11585
the university of hull,england,All undergraduate,part-time,total,total,7460
the university of hull,england,All undergraduate,all,domicile,total uk,17355
the university of hull,england,All undergraduate,all,domicile,total non-uk,1690
the university of hull,england,all,full-time,total,total,13610
the university of hull,england,all,part-time,total,total,8760
the university of hull,england,all,all,domicile,total uk,19300
the university of hull,england,all,all,domicile,total non-uk,3070
"imperial college of science, technology and medicine",england,all,all,total,total,14150
"imperial college of science, technology and medicine",england,All postgraduate,all,total,total,5570
"imperial college of science, technology and medicine",england,All postgraduate,full-time,total,total,4345
"imperial college of science, technology and medicine",england,All postgraduate,part-time,total,total,1225
"imperial college of science, technology and medicine",england,All postgraduate,all,domicile,total uk,3165
"imperial college of science, technology and medicine",england,All postgraduate,all,domicile,total non-uk,2405
"imperial college of science, technology and medicine",england,All undergraduate,all,total,total,8580
"imperial college of science, technology and medicine",england,All undergraduate,full-time,total,total,8580
"imperial college of science, technology and medicine",england,All undergraduate,part-time,total,total,0
"imperial college of science, technology and medicine",england,All undergraduate,all,domicile,total uk,5605
"imperial college of science, technology and medicine",england,All undergraduate,all,domicile,total non-uk,2975
"imperial college of science, technology and medicine",england,all,full-time,total,total,12925
"imperial college of science, technology and medicine",england,all,part-time,total,total,1225
"imperial college of science, technology and medicine",england,all,all,domicile,total uk,8770
"imperial college of science, technology and medicine",england,all,all,domicile,total non-uk,5380
institute of education,england,all,all,total,total,7250
institute of education,england,All postgraduate,all,total,total,6505
institute of education,england,All postgraduate,full-time,total,total,1940
institute of education,england,All postgraduate,part-time,total,total,4565
institute of education,england,All postgraduate,all,domicile,total uk,5280
institute of education,england,All postgraduate,all,domicile,total non-uk,1225
institute of education,england,All undergraduate,all,total,total,750
institute of education,england,All undergraduate,full-time,total,total,125
institute of education,england,All undergraduate,part-time,total,total,625
institute of education,england,All undergraduate,all,domicile,total uk,670
institute of education,england,All undergraduate,all,domicile,total non-uk,80
institute of education,england,all,full-time,total,total,2065
institute of education,england,all,part-time,total,total,5190
institute of education,england,all,all,domicile,total uk,5950
institute of education,england,all,all,domicile,total non-uk,1305
the university of keele,england,all,all,total,total,10365
the university of keele,england,All postgraduate,all,total,total,1935
the university of keele,england,All postgraduate,full-time,total,total,590
the university of keele,england,All postgraduate,part-time,total,total,1345
the university of keele,england,All postgraduate,all,domicile,total uk,1465
the university of keele,england,All postgraduate,all,domicile,total non-uk,470
the university of keele,england,All undergraduate,all,total,total,8430
the university of keele,england,All undergraduate,full-time,total,total,6160
the university of keele,england,All undergraduate,part-time,total,total,2270
the university of keele,england,All undergraduate,all,domicile,total uk,7870
the university of keele,england,All undergraduate,all,domicile,total non-uk,560
the university of keele,england,all,full-time,total,total,6750
the university of keele,england,all,part-time,total,total,3615
the university of keele,england,all,all,domicile,total uk,9335
the university of keele,england,all,all,domicile,total non-uk,1030
the university of kent,england,all,all,total,total,18295
the university of kent,england,All postgraduate,all,total,total,2655
the university of kent,england,All postgraduate,full-time,total,total,1395
the university of kent,england,All postgraduate,part-time,total,total,1260
the university of kent,england,All postgraduate,all,domicile,total uk,1750
the university of kent,england,All postgraduate,all,domicile,total non-uk,905
the university of kent,england,All undergraduate,all,total,total,15640
the university of kent,england,All undergraduate,full-time,total,total,11920
the university of kent,england,All undergraduate,part-time,total,total,3715
the university of kent,england,All undergraduate,all,domicile,total uk,13535
the university of kent,england,All undergraduate,all,domicile,total non-uk,2105
the university of kent,england,all,full-time,total,total,13315
the university of kent,england,all,part-time,total,total,4975
the university of kent,england,all,all,domicile,total uk,15285
the university of kent,england,all,all,domicile,total non-uk,3010
king's college london,england,all,all,total,total,22275
king's college london,england,All postgraduate,all,total,total,8120
king's college london,england,All postgraduate,full-time,total,total,4690
king's college london,england,All postgraduate,part-time,total,total,3430
king's college london,england,All postgraduate,all,domicile,total uk,5390
king's college london,england,All postgraduate,all,domicile,total non-uk,2730
king's college london,england,All undergraduate,all,total,total,14155
king's college london,england,All undergraduate,full-time,total,total,12085
king's college london,england,All undergraduate,part-time,total,total,2070
king's college london,england,All undergraduate,all,domicile,total uk,12015
king's college london,england,All undergraduate,all,domicile,total non-uk,2140
king's college london,england,all,full-time,total,total,16775
king's college london,england,all,part-time,total,total,5500
king's college london,england,all,all,domicile,total uk,17405
king's college london,england,all,all,domicile,total non-uk,4870
kingston university,england,all,all,total,total,25785
kingston university,england,All postgraduate,all,total,total,6250
kingston university,england,All postgraduate,full-time,total,total,2760
kingston university,england,All postgraduate,part-time,total,total,3495
kingston university,england,All postgraduate,all,domicile,total uk,4240
kingston university,england,All postgraduate,all,domicile,total non-uk,2010
kingston university,england,All undergraduate,all,total,total,19535
kingston university,england,All undergraduate,full-time,total,total,17475
kingston university,england,All undergraduate,part-time,total,total,2060
kingston university,england,All undergraduate,all,domicile,total uk,17255
kingston university,england,All undergraduate,all,domicile,total non-uk,2280
kingston university,england,all,full-time,total,total,20235
kingston university,england,all,part-time,total,total,5555
kingston university,england,all,all,domicile,total uk,21495
kingston university,england,all,all,domicile,total non-uk,4290
the university of lancaster,england,all,all,total,total,12695
the university of lancaster,england,All postgraduate,all,total,total,3265
the university of lancaster,england,All postgraduate,full-time,total,total,1865
the university of lancaster,england,All postgraduate,part-time,total,total,1400
the university of lancaster,england,All postgraduate,all,domicile,total uk,1950
the university of lancaster,england,All postgraduate,all,domicile,total non-uk,1315
the university of lancaster,england,All undergraduate,all,total,total,9430
the university of lancaster,england,All undergraduate,full-time,total,total,8040
the university of lancaster,england,All undergraduate,part-time,total,total,1390
the university of lancaster,england,All undergraduate,all,domicile,total uk,8040
the university of lancaster,england,All undergraduate,all,domicile,total non-uk,1390
the university of lancaster,england,all,full-time,total,total,9905
the university of lancaster,england,all,part-time,total,total,2790
the university of lancaster,england,all,all,domicile,total uk,9990
the university of lancaster,england,all,all,domicile,total non-uk,2705
leeds college of music,england,all,all,total,total,680
leeds college of music,england,All postgraduate,all,total,total,40
leeds college of music,england,All postgraduate,full-time,total,total,25
leeds college of music,england,All postgraduate,part-time,total,total,15
leeds college of music,england,All postgraduate,all,domicile,total uk,35
leeds college of music,england,All postgraduate,all,domicile,total non-uk,5
leeds college of music,england,All undergraduate,all,total,total,635
leeds college of music,england,All undergraduate,full-time,total,total,635
leeds college of music,england,All undergraduate,part-time,total,total,0
leeds college of music,england,All undergraduate,all,domicile,total uk,610
leeds college of music,england,All undergraduate,all,domicile,total non-uk,25
leeds college of music,england,all,full-time,total,total,660
leeds college of music,england,all,part-time,total,total,15
leeds college of music,england,all,all,domicile,total uk,645
leeds college of music,england,all,all,domicile,total non-uk,30
leeds metropolitan university,england,all,all,total,total,27800
leeds metropolitan university,england,All postgraduate,all,total,total,4140
leeds metropolitan university,england,All postgraduate,full-time,total,total,1515
leeds metropolitan university,england,All postgraduate,part-time,total,total,2620
leeds metropolitan university,england,All postgraduate,all,domicile,total uk,3150
leeds metropolitan university,england,All postgraduate,all,domicile,total non-uk,990
leeds metropolitan university,england,All undergraduate,all,total,total,23660
leeds metropolitan university,england,All undergraduate,full-time,total,total,17775
leeds metropolitan university,england,All undergraduate,part-time,total,total,5885
leeds metropolitan university,england,All undergraduate,all,domicile,total uk,22640
leeds metropolitan university,england,All undergraduate,all,domicile,total non-uk,1020
leeds metropolitan university,england,all,full-time,total,total,19290
leeds metropolitan university,england,all,part-time,total,total,8505
leeds metropolitan university,england,all,all,domicile,total uk,25790
leeds metropolitan university,england,all,all,domicile,total non-uk,2010
the university of leeds,england,all,all,total,total,32370
the university of leeds,england,All postgraduate,all,total,total,8675
the university of leeds,england,All postgraduate,full-time,total,total,6140
the university of leeds,england,All postgraduate,part-time,total,total,2535
the university of leeds,england,All postgraduate,all,domicile,total uk,4690
the university of leeds,england,All postgraduate,all,domicile,total non-uk,3985
the university of leeds,england,All undergraduate,all,total,total,23695
the university of leeds,england,All undergraduate,full-time,total,total,22015
the university of leeds,england,All undergraduate,part-time,total,total,1680
the university of leeds,england,All undergraduate,all,domicile,total uk,21990
the university of leeds,england,All undergraduate,all,domicile,total non-uk,1705
the university of leeds,england,all,full-time,total,total,28155
the university of leeds,england,all,part-time,total,total,4215
the university of leeds,england,all,all,domicile,total uk,26680
the university of leeds,england,all,all,domicile,total non-uk,5690
leeds trinity university college,england,all,all,total,total,3445
leeds trinity university college,england,All postgraduate,all,total,total,505
leeds trinity university college,england,All postgraduate,full-time,total,total,230
leeds trinity university college,england,All postgraduate,part-time,total,total,275
leeds trinity university college,england,All postgraduate,all,domicile,total uk,465
leeds trinity university college,england,All postgraduate,all,domicile,total non-uk,40
leeds trinity university college,england,All undergraduate,all,total,total,2935
leeds trinity university college,england,All undergraduate,full-time,total,total,2350
leeds trinity university college,england,All undergraduate,part-time,total,total,585
leeds trinity university college,england,All undergraduate,all,domicile,total uk,2845
leeds trinity university college,england,All undergraduate,all,domicile,total non-uk,90
leeds trinity university college,england,all,full-time,total,total,2580
leeds trinity university college,england,all,part-time,total,total,860
leeds trinity university college,england,all,all,domicile,total uk,3310
leeds trinity university college,england,all,all,domicile,total non-uk,130
the university of leicester,england,all,all,total,total,16505
the university of leicester,england,All postgraduate,all,total,total,6395
the university of leicester,england,All postgraduate,full-time,total,total,2590
the university of leicester,england,All postgraduate,part-time,total,total,3805
the university of leicester,england,All postgraduate,all,domicile,total uk,4590
the university of leicester,england,All postgraduate,all,domicile,total non-uk,1805
the university of leicester,england,All undergraduate,all,total,total,10110
the university of leicester,england,All undergraduate,full-time,total,total,8705
the university of leicester,england,All undergraduate,part-time,total,total,1405
the university of leicester,england,All undergraduate,all,domicile,total uk,8855
the university of leicester,england,All undergraduate,all,domicile,total non-uk,1255
the university of leicester,england,all,full-time,total,total,11295
the university of leicester,england,all,part-time,total,total,5210
the university of leicester,england,all,all,domicile,total uk,13445
the university of leicester,england,all,all,domicile,total non-uk,3060
the university of lincoln,england,all,all,total,total,11465
the university of lincoln,england,All postgraduate,all,total,total,1460
the university of lincoln,england,All postgraduate,full-time,total,total,490
the university of lincoln,england,All postgraduate,part-time,total,total,970
the university of lincoln,england,All postgraduate,all,domicile,total uk,1185
the university of lincoln,england,All postgraduate,all,domicile,total non-uk,275
the university of lincoln,england,All undergraduate,all,total,total,10000
the university of lincoln,england,All undergraduate,full-time,total,total,8025
the university of lincoln,england,All undergraduate,part-time,total,total,1975
the university of lincoln,england,All undergraduate,all,domicile,total uk,9395
the university of lincoln,england,All undergraduate,all,domicile,total non-uk,605
the university of lincoln,england,all,full-time,total,total,8515
the university of lincoln,england,all,part-time,total,total,2945
the university of lincoln,england,all,all,domicile,total uk,10580
the university of lincoln,england,all,all,domicile,total non-uk,880
liverpool hope university,england,all,all,total,total,6945
liverpool hope university,england,All postgraduate,all,total,total,1375
liverpool hope university,england,All postgraduate,full-time,total,total,685
liverpool hope university,england,All postgraduate,part-time,total,total,690
liverpool hope university,england,All postgraduate,all,domicile,total uk,1100
liverpool hope university,england,All postgraduate,all,domicile,total non-uk,275
liverpool hope university,england,All undergraduate,all,total,total,5570
liverpool hope university,england,All undergraduate,full-time,total,total,4380
liverpool hope university,england,All undergraduate,part-time,total,total,1190
liverpool hope university,england,All undergraduate,all,domicile,total uk,5335
liverpool hope university,england,All undergraduate,all,domicile,total non-uk,235
liverpool hope university,england,all,full-time,total,total,5065
liverpool hope university,england,all,part-time,total,total,1880
liverpool hope university,england,all,all,domicile,total uk,6435
liverpool hope university,england,all,all,domicile,total non-uk,510
liverpool john moores university,england,all,all,total,total,25995
liverpool john moores university,england,All postgraduate,all,total,total,4930
liverpool john moores university,england,All postgraduate,full-time,total,total,2040
liverpool john moores university,england,All postgraduate,part-time,total,total,2885
liverpool john moores university,england,All postgraduate,all,domicile,total uk,3650
liverpool john moores university,england,All postgraduate,all,domicile,total non-uk,1280
liverpool john moores university,england,All undergraduate,all,total,total,21070
liverpool john moores university,england,All undergraduate,full-time,total,total,15990
liverpool john moores university,england,All undergraduate,part-time,total,total,5080
liverpool john moores university,england,All undergraduate,all,domicile,total uk,19250
liverpool john moores university,england,All undergraduate,all,domicile,total non-uk,1820
liverpool john moores university,england,all,full-time,total,total,18030
liverpool john moores university,england,all,part-time,total,total,7965
liverpool john moores university,england,all,all,domicile,total uk,22900
liverpool john moores university,england,all,all,domicile,total non-uk,3100
the liverpool institute for performing arts,england,all,all,total,total,920
the liverpool institute for performing arts,england,All postgraduate,all,total,total,90
the liverpool institute for performing arts,england,All postgraduate,full-time,total,total,15
the liverpool institute for performing arts,england,All postgraduate,part-time,total,total,70
the liverpool institute for performing arts,england,All postgraduate,all,domicile,total uk,80
the liverpool institute for performing arts,england,All postgraduate,all,domicile,total non-uk,10
the liverpool institute for performing arts,england,All undergraduate,all,total,total,835
the liverpool institute for performing arts,england,All undergraduate,full-time,total,total,655
the liverpool institute for performing arts,england,All undergraduate,part-time,total,total,180
the liverpool institute for performing arts,england,All undergraduate,all,domicile,total uk,665
the liverpool institute for performing arts,england,All undergraduate,all,domicile,total non-uk,170
the liverpool institute for performing arts,england,all,full-time,total,total,670
the liverpool institute for performing arts,england,all,part-time,total,total,250
the liverpool institute for performing arts,england,all,all,domicile,total uk,745
the liverpool institute for performing arts,england,all,all,domicile,total non-uk,180
the university of liverpool,england,all,all,total,total,19950
the university of liverpool,england,All postgraduate,all,total,total,3545
the university of liverpool,england,All postgraduate,full-time,total,total,2150
the university of liverpool,england,All postgraduate,part-time,total,total,1395
the university of liverpool,england,All postgraduate,all,domicile,total uk,2270
the university of liverpool,england,All postgraduate,all,domicile,total non-uk,1275
the university of liverpool,england,All undergraduate,all,total,total,16400
the university of liverpool,england,All undergraduate,full-time,total,total,13480
the university of liverpool,england,All undergraduate,part-time,total,total,2920
the university of liverpool,england,All undergraduate,all,domicile,total uk,14905
the university of liverpool,england,All undergraduate,all,domicile,total non-uk,1495
the university of liverpool,england,all,full-time,total,total,15630
the university of liverpool,england,all,part-time,total,total,4315
the university of liverpool,england,all,all,domicile,total uk,17175
the university of liverpool,england,all,all,domicile,total non-uk,2770
"university of the arts, london",england,all,all,total,total,15815
"university of the arts, london",england,All postgraduate,all,total,total,2900
"university of the arts, london",england,All postgraduate,full-time,total,total,2045
"university of the arts, london",england,All postgraduate,part-time,total,total,860
"university of the arts, london",england,All postgraduate,all,domicile,total uk,1455
"university of the arts, london",england,All postgraduate,all,domicile,total non-uk,1445
"university of the arts, london",england,All undergraduate,all,total,total,12915
"university of the arts, london",england,All undergraduate,full-time,total,total,12350
"university of the arts, london",england,All undergraduate,part-time,total,total,565
"university of the arts, london",england,All undergraduate,all,domicile,total uk,8615
"university of the arts, london",england,All undergraduate,all,domicile,total non-uk,4300
"university of the arts, london",england,all,full-time,total,total,14395
"university of the arts, london",england,all,part-time,total,total,1425
"university of the arts, london",england,all,all,domicile,total uk,10070
"university of the arts, london",england,all,all,domicile,total non-uk,5745
london business school,england,all,all,total,total,1780
london business school,england,All postgraduate,all,total,total,1780
london business school,england,All postgraduate,full-time,total,total,940
london business school,england,All postgraduate,part-time,total,total,840
london business school,england,All postgraduate,all,domicile,total uk,490
london business school,england,All postgraduate,all,domicile,total non-uk,1290
london business school,england,All undergraduate,all,total,total,0
london business school,england,All undergraduate,full-time,total,total,0
london business school,england,All undergraduate,part-time,total,total,0
london business school,england,All undergraduate,all,domicile,total uk,0
london business school,england,All undergraduate,all,domicile,total non-uk,0
london business school,england,all,full-time,total,total,940
london business school,england,all,part-time,total,total,840
london business school,england,all,all,domicile,total uk,490
london business school,england,all,all,domicile,total non-uk,1290
university of london institutes and activities,england,all,all,total,total,420
university of london institutes and activities,england,All postgraduate,all,total,total,420
university of london institutes and activities,england,All postgraduate,full-time,total,total,260
university of london institutes and activities,england,All postgraduate,part-time,total,total,155
university of london institutes and activities,england,All postgraduate,all,domicile,total uk,265
university of london institutes and activities,england,All postgraduate,all,domicile,total non-uk,155
university of london institutes and activities,england,All undergraduate,all,total,total,0
university of london institutes and activities,england,All undergraduate,full-time,total,total,0
university of london institutes and activities,england,All undergraduate,part-time,total,total,0
university of london institutes and activities,england,All undergraduate,all,domicile,total uk,0
university of london institutes and activities,england,All undergraduate,all,domicile,total non-uk,0
university of london institutes and activities,england,all,full-time,total,total,260
university of london institutes and activities,england,all,part-time,total,total,155
university of london institutes and activities,england,all,all,domicile,total uk,265
university of london institutes and activities,england,all,all,domicile,total non-uk,155
london metropolitan university,england,all,all,total,total,26380
london metropolitan university,england,All postgraduate,all,total,total,6875
london metropolitan university,england,All postgraduate,full-time,total,total,3175
london metropolitan university,england,All postgraduate,part-time,total,total,3700
london metropolitan university,england,All postgraduate,all,domicile,total uk,4320
london metropolitan university,england,All postgraduate,all,domicile,total non-uk,2555
london metropolitan university,england,All undergraduate,all,total,total,19505
london metropolitan university,england,All undergraduate,full-time,total,total,13310
london metropolitan university,england,All undergraduate,part-time,total,total,6195
london metropolitan university,england,All undergraduate,all,domicile,total uk,16250
london metropolitan university,england,All undergraduate,all,domicile,total non-uk,3255
london metropolitan university,england,all,full-time,total,total,16485
london metropolitan university,england,all,part-time,total,total,9895
london metropolitan university,england,all,all,domicile,total uk,20570
london metropolitan university,england,all,all,domicile,total non-uk,5810
london south bank university,england,all,all,total,total,24005
london south bank university,england,All postgraduate,all,total,total,5840
london south bank university,england,All postgraduate,full-time,total,total,1625
london south bank university,england,All postgraduate,part-time,total,total,4215
london south bank university,england,All postgraduate,all,domicile,total uk,4480
london south bank university,england,All postgraduate,all,domicile,total non-uk,1360
london south bank university,england,All undergraduate,all,total,total,18165
london south bank university,england,All undergraduate,full-time,total,total,9965
london south bank university,england,All undergraduate,part-time,total,total,8200
london south bank university,england,All undergraduate,all,domicile,total uk,16570
london south bank university,england,All undergraduate,all,domicile,total non-uk,1595
london south bank university,england,all,full-time,total,total,11590
london south bank university,england,all,part-time,total,total,12415
london south bank university,england,all,all,domicile,total uk,21050
london south bank university,england,all,all,domicile,total non-uk,2955
london school of economics and political science,england,all,all,total,total,9575
london school of economics and political science,england,All postgraduate,all,total,total,5325
london school of economics and political science,england,All postgraduate,full-time,total,total,4815
london school of economics and political science,england,All postgraduate,part-time,total,total,505
london school of economics and political science,england,All postgraduate,all,domicile,total uk,950
london school of economics and political science,england,All postgraduate,all,domicile,total non-uk,4375
london school of economics and political science,england,All undergraduate,all,total,total,4250
london school of economics and political science,england,All undergraduate,full-time,total,total,4200
london school of economics and political science,england,All undergraduate,part-time,total,total,50
london school of economics and political science,england,All undergraduate,all,domicile,total uk,2070
london school of economics and political science,england,All undergraduate,all,domicile,total non-uk,2180
london school of economics and political science,england,all,full-time,total,total,9015
london school of economics and political science,england,all,part-time,total,total,555
london school of economics and political science,england,all,all,domicile,total uk,3020
london school of economics and political science,england,all,all,domicile,total non-uk,6555
london school of hygiene and tropical medicine,england,all,all,total,total,1190
london school of hygiene and tropical medicine,england,All postgraduate,all,total,total,1190
london school of hygiene and tropical medicine,england,All postgraduate,full-time,total,total,695
london school of hygiene and tropical medicine,england,All postgraduate,part-time,total,total,495
london school of hygiene and tropical medicine,england,All postgraduate,all,domicile,total uk,600
london school of hygiene and tropical medicine,england,All postgraduate,all,domicile,total non-uk,590
london school of hygiene and tropical medicine,england,All undergraduate,all,total,total,0
london school of hygiene and tropical medicine,england,All undergraduate,full-time,total,total,0
london school of hygiene and tropical medicine,england,All undergraduate,part-time,total,total,0
london school of hygiene and tropical medicine,england,All undergraduate,all,domicile,total uk,0
london school of hygiene and tropical medicine,england,All undergraduate,all,domicile,total non-uk,0
london school of hygiene and tropical medicine,england,all,full-time,total,total,695
