HE provider,Country of HE provider,Level of study,Mode of study,Category marker,Category,Number
bishop grosseteste college,england,All undergraduate,full-time,total,total,788
bishop grosseteste college,england,All undergraduate,part-time,total,total,75
bishop grosseteste college,england,All undergraduate,all,domicile,total uk,861
bishop grosseteste college,england,All undergraduate,all,total,total,863
bishop grosseteste college,england,All undergraduate,all,domicile,total non-uk,2
bishop grosseteste college,england,all,full-time,total,total,810
bishop grosseteste college,england,all,part-time,total,total,115
bishop grosseteste college,england,all,all,domicile,total uk,922
bishop grosseteste college,england,all,all,domicile,total non-uk,3
bolton institute of higher education,england,all,all,total,total,6553
bolton institute of higher education,england,All postgraduate,full-time,total,total,319
bolton institute of higher education,england,All postgraduate,part-time,total,total,685
bolton institute of higher education,england,All postgraduate,all,domicile,total uk,980
bolton institute of higher education,england,All postgraduate,all,total,total,638
bolton institute of higher education,england,All postgraduate,all,domicile,total non-uk,24
bolton institute of higher education,england,All undergraduate,full-time,total,total,3783
bolton institute of higher education,england,All undergraduate,part-time,total,total,1766
bolton institute of higher education,england,All undergraduate,all,domicile,total uk,5091
bolton institute of higher education,england,All undergraduate,all,total,total,5549
bolton institute of higher education,england,All undergraduate,all,domicile,total non-uk,458
bolton institute of higher education,england,all,full-time,total,total,4102
bolton institute of higher education,england,all,part-time,total,total,2451
bolton institute of higher education,england,all,all,domicile,total uk,6071
bolton institute of higher education,england,all,all,domicile,total non-uk,482
bournemouth university,england,all,all,total,total,10490
bournemouth university,england,All postgraduate,full-time,total,total,565
bournemouth university,england,All postgraduate,part-time,total,total,647
bournemouth university,england,All postgraduate,all,domicile,total uk,946
bournemouth university,england,All postgraduate,all,total,total,1130
bournemouth university,england,All postgraduate,all,domicile,total non-uk,266
bournemouth university,england,All undergraduate,full-time,total,total,7756
bournemouth university,england,All undergraduate,part-time,total,total,1522
bournemouth university,england,All undergraduate,all,domicile,total uk,8987
bournemouth university,england,All undergraduate,all,total,total,9278
bournemouth university,england,All undergraduate,all,domicile,total non-uk,291
bournemouth university,england,all,full-time,total,total,8321
bournemouth university,england,all,part-time,total,total,2169
bournemouth university,england,all,all,domicile,total uk,9933
bournemouth university,england,all,all,domicile,total non-uk,557
the university of bradford,england,all,all,total,total,11674
the university of bradford,england,All postgraduate,full-time,total,total,665
the university of bradford,england,All postgraduate,part-time,total,total,2352
the university of bradford,england,All postgraduate,all,domicile,total uk,1901
the university of bradford,england,All postgraduate,all,total,total,1330
the university of bradford,england,All postgraduate,all,domicile,total non-uk,1116
the university of bradford,england,All undergraduate,full-time,total,total,6959
the university of bradford,england,All undergraduate,part-time,total,total,1698
the university of bradford,england,All undergraduate,all,domicile,total uk,7687
the university of bradford,england,All undergraduate,all,total,total,8657
the university of bradford,england,All undergraduate,all,domicile,total non-uk,970
the university of bradford,england,all,full-time,total,total,7624
the university of bradford,england,all,part-time,total,total,4050
the university of bradford,england,all,all,domicile,total uk,9588
the university of bradford,england,all,all,domicile,total non-uk,2086
bretton hall college of he,england,all,all,total,total,2479
bretton hall college of he,england,All postgraduate,full-time,total,total,224
bretton hall college of he,england,All postgraduate,part-time,total,total,250
bretton hall college of he,england,All postgraduate,all,domicile,total uk,449
bretton hall college of he,england,All postgraduate,all,total,total,448
bretton hall college of he,england,All postgraduate,all,domicile,total non-uk,25
bretton hall college of he,england,All undergraduate,full-time,total,total,1895
bretton hall college of he,england,All undergraduate,part-time,total,total,110
bretton hall college of he,england,All undergraduate,all,domicile,total uk,1987
bretton hall college of he,england,All undergraduate,all,total,total,2005
bretton hall college of he,england,All undergraduate,all,domicile,total non-uk,18
bretton hall college of he,england,all,full-time,total,total,2119
bretton hall college of he,england,all,part-time,total,total,360
bretton hall college of he,england,all,all,domicile,total uk,2436
bretton hall college of he,england,all,all,domicile,total non-uk,43
the university of brighton,england,all,all,total,total,15139
the university of brighton,england,All postgraduate,full-time,total,total,569
the university of brighton,england,All postgraduate,part-time,total,total,1406
the university of brighton,england,All postgraduate,all,domicile,total uk,1772
the university of brighton,england,All postgraduate,all,total,total,1138
the university of brighton,england,All postgraduate,all,domicile,total non-uk,203
the university of brighton,england,All undergraduate,full-time,total,total,9974
the university of brighton,england,All undergraduate,part-time,total,total,3190
the university of brighton,england,All undergraduate,all,domicile,total uk,11593
the university of brighton,england,All undergraduate,all,total,total,13164
the university of brighton,england,All undergraduate,all,domicile,total non-uk,1571
the university of brighton,england,all,full-time,total,total,10543
the university of brighton,england,all,part-time,total,total,4596
the university of brighton,england,all,all,domicile,total uk,13365
the university of brighton,england,all,all,domicile,total non-uk,1774
the university of bristol,england,all,all,total,total,18737
the university of bristol,england,All postgraduate,full-time,total,total,2040
the university of bristol,england,All postgraduate,part-time,total,total,3195
the university of bristol,england,All postgraduate,all,domicile,total uk,3849
the university of bristol,england,All postgraduate,all,total,total,4080
the university of bristol,england,All postgraduate,all,domicile,total non-uk,1386
the university of bristol,england,All undergraduate,full-time,total,total,9440
the university of bristol,england,All undergraduate,part-time,total,total,4062
the university of bristol,england,All undergraduate,all,domicile,total uk,12337
the university of bristol,england,All undergraduate,all,total,total,13502
the university of bristol,england,All undergraduate,all,domicile,total non-uk,1165
the university of bristol,england,all,full-time,total,total,11480
the university of bristol,england,all,part-time,total,total,7257
the university of bristol,england,all,all,domicile,total uk,16186
the university of bristol,england,all,all,domicile,total non-uk,2551
brunel university,england,all,all,total,total,13533
brunel university,england,All postgraduate,full-time,total,total,1169
brunel university,england,All postgraduate,part-time,total,total,2558
brunel university,england,All postgraduate,all,domicile,total uk,3036
brunel university,england,All postgraduate,all,total,total,2338
brunel university,england,All postgraduate,all,domicile,total non-uk,691
brunel university,england,All undergraduate,full-time,total,total,8962
brunel university,england,All undergraduate,part-time,total,total,844
brunel university,england,All undergraduate,all,domicile,total uk,9145
brunel university,england,All undergraduate,all,total,total,9806
brunel university,england,All undergraduate,all,domicile,total non-uk,661
brunel university,england,all,full-time,total,total,10131
brunel university,england,all,part-time,total,total,3402
brunel university,england,all,all,domicile,total uk,12181
brunel university,england,all,all,domicile,total non-uk,1352
buckinghamshire chilterns university college,england,all,all,total,total,8011
buckinghamshire chilterns university college,england,All postgraduate,full-time,total,total,184
buckinghamshire chilterns university college,england,All postgraduate,part-time,total,total,932
buckinghamshire chilterns university college,england,All postgraduate,all,domicile,total uk,698
buckinghamshire chilterns university college,england,All postgraduate,all,total,total,368
buckinghamshire chilterns university college,england,All postgraduate,all,domicile,total non-uk,418
buckinghamshire chilterns university college,england,All undergraduate,full-time,total,total,5366
buckinghamshire chilterns university college,england,All undergraduate,part-time,total,total,1529
buckinghamshire chilterns university college,england,All undergraduate,all,domicile,total uk,6011
buckinghamshire chilterns university college,england,All undergraduate,all,total,total,6895
buckinghamshire chilterns university college,england,All undergraduate,all,domicile,total non-uk,884
buckinghamshire chilterns university college,england,all,full-time,total,total,5550
buckinghamshire chilterns university college,england,all,part-time,total,total,2461
buckinghamshire chilterns university college,england,all,all,domicile,total uk,6709
buckinghamshire chilterns university college,england,all,all,domicile,total non-uk,1302
the university of cambridge,england,all,all,total,total,19706
the university of cambridge,england,All postgraduate,full-time,total,total,4038
the university of cambridge,england,All postgraduate,part-time,total,total,2178
the university of cambridge,england,All postgraduate,all,domicile,total uk,3326
the university of cambridge,england,All postgraduate,all,total,total,8076
the university of cambridge,england,All postgraduate,all,domicile,total non-uk,2890
the university of cambridge,england,All undergraduate,full-time,total,total,10684
the university of cambridge,england,All undergraduate,part-time,total,total,2806
the university of cambridge,england,All undergraduate,all,domicile,total uk,12346
the university of cambridge,england,All undergraduate,all,total,total,13490
the university of cambridge,england,All undergraduate,all,domicile,total non-uk,1144
the university of cambridge,england,all,full-time,total,total,14722
the university of cambridge,england,all,part-time,total,total,4984
the university of cambridge,england,all,all,domicile,total uk,15672
the university of cambridge,england,all,all,domicile,total non-uk,4034
canterbury christ church university college,england,all,all,total,total,8993
canterbury christ church university college,england,All postgraduate,full-time,total,total,555
canterbury christ church university college,england,All postgraduate,part-time,total,total,1930
canterbury christ church university college,england,All postgraduate,all,domicile,total uk,2443
canterbury christ church university college,england,All postgraduate,all,total,total,1110
canterbury christ church university college,england,All postgraduate,all,domicile,total non-uk,42
canterbury christ church university college,england,All undergraduate,full-time,total,total,4275
canterbury christ church university college,england,All undergraduate,part-time,total,total,2233
canterbury christ church university college,england,All undergraduate,all,domicile,total uk,6323
canterbury christ church university college,england,All undergraduate,all,total,total,6508
canterbury christ church university college,england,All undergraduate,all,domicile,total non-uk,185
canterbury christ church university college,england,all,full-time,total,total,4830
canterbury christ church university college,england,all,part-time,total,total,4163
canterbury christ church university college,england,all,all,domicile,total uk,8766
canterbury christ church university college,england,all,all,domicile,total non-uk,227
the university of central england in birmingham,england,all,all,total,total,18469
the university of central england in birmingham,england,All postgraduate,full-time,total,total,897
the university of central england in birmingham,england,All postgraduate,part-time,total,total,2148
the university of central england in birmingham,england,All postgraduate,all,domicile,total uk,2783
the university of central england in birmingham,england,All postgraduate,all,total,total,1794
the university of central england in birmingham,england,All postgraduate,all,domicile,total non-uk,262
the university of central england in birmingham,england,All undergraduate,full-time,total,total,9809
the university of central england in birmingham,england,All undergraduate,part-time,total,total,5615
the university of central england in birmingham,england,All undergraduate,all,domicile,total uk,14527
the university of central england in birmingham,england,All undergraduate,all,total,total,15424
the university of central england in birmingham,england,All undergraduate,all,domicile,total non-uk,897
the university of central england in birmingham,england,all,full-time,total,total,10706
the university of central england in birmingham,england,all,part-time,total,total,7763
the university of central england in birmingham,england,all,all,domicile,total uk,17310
the university of central england in birmingham,england,all,all,domicile,total non-uk,1159
the university of central lancashire,england,all,all,total,total,21020
the university of central lancashire,england,All postgraduate,full-time,total,total,412
the university of central lancashire,england,All postgraduate,part-time,total,total,1512
the university of central lancashire,england,All postgraduate,all,domicile,total uk,1790
the university of central lancashire,england,All postgraduate,all,total,total,824
the university of central lancashire,england,All postgraduate,all,domicile,total non-uk,134
the university of central lancashire,england,All undergraduate,full-time,total,total,11689
the university of central lancashire,england,All undergraduate,part-time,total,total,7407
the university of central lancashire,england,All undergraduate,all,domicile,total uk,17690
the university of central lancashire,england,All undergraduate,all,total,total,19096
the university of central lancashire,england,All undergraduate,all,domicile,total non-uk,1406
the university of central lancashire,england,all,full-time,total,total,12101
the university of central lancashire,england,all,part-time,total,total,8919
the university of central lancashire,england,all,all,domicile,total uk,19480
the university of central lancashire,england,all,all,domicile,total non-uk,1540
central school of speech and drama,england,all,all,total,total,677
central school of speech and drama,england,All postgraduate,full-time,total,total,159
central school of speech and drama,england,All postgraduate,part-time,total,total,81
central school of speech and drama,england,All postgraduate,all,domicile,total uk,205
central school of speech and drama,england,All postgraduate,all,total,total,318
central school of speech and drama,england,All postgraduate,all,domicile,total non-uk,35
central school of speech and drama,england,All undergraduate,full-time,total,total,437
central school of speech and drama,england,All undergraduate,part-time,total,total,0
central school of speech and drama,england,All undergraduate,all,domicile,total uk,399
central school of speech and drama,england,All undergraduate,all,total,total,437
central school of speech and drama,england,All undergraduate,all,domicile,total non-uk,38
central school of speech and drama,england,all,full-time,total,total,596
central school of speech and drama,england,all,part-time,total,total,81
central school of speech and drama,england,all,all,domicile,total uk,604
central school of speech and drama,england,all,all,domicile,total non-uk,73
cheltenham and gloucester college of he,england,all,all,total,total,7971
cheltenham and gloucester college of he,england,All postgraduate,full-time,total,total,403
cheltenham and gloucester college of he,england,All postgraduate,part-time,total,total,761
cheltenham and gloucester college of he,england,All postgraduate,all,domicile,total uk,1125
cheltenham and gloucester college of he,england,All postgraduate,all,total,total,806
cheltenham and gloucester college of he,england,All postgraduate,all,domicile,total non-uk,39
cheltenham and gloucester college of he,england,All undergraduate,full-time,total,total,5115
cheltenham and gloucester college of he,england,All undergraduate,part-time,total,total,1692
cheltenham and gloucester college of he,england,All undergraduate,all,domicile,total uk,6645
cheltenham and gloucester college of he,england,All undergraduate,all,total,total,6807
cheltenham and gloucester college of he,england,All undergraduate,all,domicile,total non-uk,162
cheltenham and gloucester college of he,england,all,full-time,total,total,5518
cheltenham and gloucester college of he,england,all,part-time,total,total,2453
cheltenham and gloucester college of he,england,all,all,domicile,total uk,7770
cheltenham and gloucester college of he,england,all,all,domicile,total non-uk,201
chester college of he,england,all,all,total,total,4988
chester college of he,england,All postgraduate,full-time,total,total,144
chester college of he,england,All postgraduate,part-time,total,total,1564
chester college of he,england,All postgraduate,all,domicile,total uk,1635
chester college of he,england,All postgraduate,all,total,total,288
chester college of he,england,All postgraduate,all,domicile,total non-uk,73
chester college of he,england,All undergraduate,full-time,total,total,2662
chester college of he,england,All undergraduate,part-time,total,total,618
chester college of he,england,All undergraduate,all,domicile,total uk,3219
chester college of he,england,All undergraduate,all,total,total,3280
chester college of he,england,All undergraduate,all,domicile,total non-uk,61
chester college of he,england,all,full-time,total,total,2806
chester college of he,england,all,part-time,total,total,2182
chester college of he,england,all,all,domicile,total uk,4854
chester college of he,england,all,all,domicile,total non-uk,134
chichester institute of higher education,england,all,all,total,total,4353
chichester institute of higher education,england,All postgraduate,full-time,total,total,247
chichester institute of higher education,england,All postgraduate,part-time,total,total,900
chichester institute of higher education,england,All postgraduate,all,domicile,total uk,1139
chichester institute of higher education,england,All postgraduate,all,total,total,494
chichester institute of higher education,england,All postgraduate,all,domicile,total non-uk,8
chichester institute of higher education,england,All undergraduate,full-time,total,total,2900
chichester institute of higher education,england,All undergraduate,part-time,total,total,306
chichester institute of higher education,england,All undergraduate,all,domicile,total uk,3036
chichester institute of higher education,england,All undergraduate,all,total,total,3206
chichester institute of higher education,england,All undergraduate,all,domicile,total non-uk,170
chichester institute of higher education,england,all,full-time,total,total,3147
chichester institute of higher education,england,all,part-time,total,total,1206
chichester institute of higher education,england,all,all,domicile,total uk,4175
chichester institute of higher education,england,all,all,domicile,total non-uk,178
city university,england,all,all,total,total,13175
city university,england,All postgraduate,full-time,total,total,1712
city university,england,All postgraduate,part-time,total,total,3763
city university,england,All postgraduate,all,domicile,total uk,4055
city university,england,All postgraduate,all,total,total,3424
city university,england,All postgraduate,all,domicile,total non-uk,1420
city university,england,All undergraduate,full-time,total,total,4763
city university,england,All undergraduate,part-time,total,total,2937
city university,england,All undergraduate,all,domicile,total uk,6682
city university,england,All undergraduate,all,total,total,7700
city university,england,All undergraduate,all,domicile,total non-uk,1018
city university,england,all,full-time,total,total,6475
city university,england,all,part-time,total,total,6700
city university,england,all,all,domicile,total uk,10737
city university,england,all,all,domicile,total non-uk,2438
the college of guidance studies,england,all,all,total,total,256
the college of guidance studies,england,All postgraduate,full-time,total,total,44
the college of guidance studies,england,All postgraduate,part-time,total,total,89
the college of guidance studies,england,All postgraduate,all,domicile,total uk,132
the college of guidance studies,england,All postgraduate,all,total,total,88
the college of guidance studies,england,All postgraduate,all,domicile,total non-uk,1
the college of guidance studies,england,All undergraduate,full-time,total,total,0
the college of guidance studies,england,All undergraduate,part-time,total,total,123
the college of guidance studies,england,All undergraduate,all,domicile,total uk,123
the college of guidance studies,england,All undergraduate,all,total,total,123
the college of guidance studies,england,All undergraduate,all,domicile,total non-uk,0
the college of guidance studies,england,all,full-time,total,total,44
the college of guidance studies,england,all,part-time,total,total,212
the college of guidance studies,england,all,all,domicile,total uk,255
the college of guidance studies,england,all,all,domicile,total non-uk,1
coventry university,england,all,all,total,total,15901
coventry university,england,All postgraduate,full-time,total,total,628
coventry university,england,All postgraduate,part-time,total,total,1027
coventry university,england,All postgraduate,all,domicile,total uk,1202
coventry university,england,All postgraduate,all,total,total,1256
coventry university,england,All postgraduate,all,domicile,total non-uk,453
coventry university,england,All undergraduate,full-time,total,total,11181
coventry university,england,All undergraduate,part-time,total,total,3065
coventry university,england,All undergraduate,all,domicile,total uk,12020
coventry university,england,All undergraduate,all,total,total,14246
coventry university,england,All undergraduate,all,domicile,total non-uk,2226
coventry university,england,all,full-time,total,total,11809
coventry university,england,all,part-time,total,total,4092
coventry university,england,all,all,domicile,total uk,13222
coventry university,england,all,all,domicile,total non-uk,2679
cranfield university,england,all,all,total,total,3716
cranfield university,england,All postgraduate,full-time,total,total,1570
cranfield university,england,All postgraduate,part-time,total,total,1430
cranfield university,england,All postgraduate,all,domicile,total uk,2058
cranfield university,england,All postgraduate,all,total,total,3140
cranfield university,england,All postgraduate,all,domicile,total non-uk,942
cranfield university,england,All undergraduate,full-time,total,total,702
cranfield university,england,All undergraduate,part-time,total,total,14
cranfield university,england,All undergraduate,all,domicile,total uk,627
cranfield university,england,All undergraduate,all,total,total,716
cranfield university,england,All undergraduate,all,domicile,total non-uk,89
cranfield university,england,all,full-time,total,total,2272
cranfield university,england,all,part-time,total,total,1444
cranfield university,england,all,all,domicile,total uk,2685
cranfield university,england,all,all,domicile,total non-uk,1031
"cumbria college of art and design, carlisle",england,all,all,total,total,728
"cumbria college of art and design, carlisle",england,All postgraduate,full-time,total,total,0
"cumbria college of art and design, carlisle",england,All postgraduate,part-time,total,total,0
"cumbria college of art and design, carlisle",england,All postgraduate,all,domicile,total uk,0
"cumbria college of art and design, carlisle",england,All postgraduate,all,total,total,0
"cumbria college of art and design, carlisle",england,All postgraduate,all,domicile,total non-uk,0
"cumbria college of art and design, carlisle",england,All undergraduate,full-time,total,total,717
"cumbria college of art and design, carlisle",england,All undergraduate,part-time,total,total,11
"cumbria college of art and design, carlisle",england,All undergraduate,all,domicile,total uk,714
"cumbria college of art and design, carlisle",england,All undergraduate,all,total,total,728
"cumbria college of art and design, carlisle",england,All undergraduate,all,domicile,total non-uk,14
"cumbria college of art and design, carlisle",england,all,full-time,total,total,717
"cumbria college of art and design, carlisle",england,all,part-time,total,total,11
"cumbria college of art and design, carlisle",england,all,all,domicile,total uk,714
"cumbria college of art and design, carlisle",england,all,all,domicile,total non-uk,14
dartington college of arts,england,all,all,total,total,487
dartington college of arts,england,All postgraduate,full-time,total,total,3
dartington college of arts,england,All postgraduate,part-time,total,total,14
dartington college of arts,england,All postgraduate,all,domicile,total uk,16
dartington college of arts,england,All postgraduate,all,total,total,6
dartington college of arts,england,All postgraduate,all,domicile,total non-uk,1
dartington college of arts,england,All undergraduate,full-time,total,total,455
dartington college of arts,england,All undergraduate,part-time,total,total,15
dartington college of arts,england,All undergraduate,all,domicile,total uk,445
dartington college of arts,england,All undergraduate,all,total,total,470
dartington college of arts,england,All undergraduate,all,domicile,total non-uk,25
dartington college of arts,england,all,full-time,total,total,458
dartington college of arts,england,all,part-time,total,total,29
dartington college of arts,england,all,all,domicile,total uk,461
dartington college of arts,england,all,all,domicile,total non-uk,26
de montfort university,england,all,all,total,total,22431
de montfort university,england,All postgraduate,full-time,total,total,1408
de montfort university,england,All postgraduate,part-time,total,total,2531
de montfort university,england,All postgraduate,all,domicile,total uk,3453
de montfort university,england,All postgraduate,all,total,total,2816
de montfort university,england,All postgraduate,all,domicile,total non-uk,486
de montfort university,england,All undergraduate,full-time,total,total,15527
de montfort university,england,All undergraduate,part-time,total,total,2965
de montfort university,england,All undergraduate,all,domicile,total uk,17313
de montfort university,england,All undergraduate,all,total,total,18492
de montfort university,england,All undergraduate,all,domicile,total non-uk,1179
de montfort university,england,all,full-time,total,total,16935
de montfort university,england,all,part-time,total,total,5496
de montfort university,england,all,all,domicile,total uk,20766
de montfort university,england,all,all,domicile,total non-uk,1665
university of derby,england,all,all,total,total,12086
university of derby,england,All postgraduate,full-time,total,total,294
university of derby,england,All postgraduate,part-time,total,total,1030
university of derby,england,All postgraduate,all,domicile,total uk,1214
university of derby,england,All postgraduate,all,total,total,588
university of derby,england,All postgraduate,all,domicile,total non-uk,110
university of derby,england,All undergraduate,full-time,total,total,8866
university of derby,england,All undergraduate,part-time,total,total,1896
university of derby,england,All undergraduate,all,domicile,total uk,10307
university of derby,england,All undergraduate,all,total,total,10762
university of derby,england,All undergraduate,all,domicile,total non-uk,455
university of derby,england,all,full-time,total,total,9160
university of derby,england,all,part-time,total,total,2926
university of derby,england,all,all,domicile,total uk,11521
university of derby,england,all,all,domicile,total non-uk,565
university of durham,england,all,all,total,total,11918
university of durham,england,All postgraduate,full-time,total,total,1341
university of durham,england,All postgraduate,part-time,total,total,1770
university of durham,england,All postgraduate,all,domicile,total uk,2432
university of durham,england,All postgraduate,all,total,total,2682
university of durham,england,All postgraduate,all,domicile,total non-uk,679
university of durham,england,All undergraduate,full-time,total,total,8268
university of durham,england,All undergraduate,part-time,total,total,539
university of durham,england,All undergraduate,all,domicile,total uk,8306
university of durham,england,All undergraduate,all,total,total,8807
university of durham,england,All undergraduate,all,domicile,total non-uk,501
university of durham,england,all,full-time,total,total,9609
university of durham,england,all,part-time,total,total,2309
university of durham,england,all,all,domicile,total uk,10738
university of durham,england,all,all,domicile,total non-uk,1180
the university of east anglia,england,all,all,total,total,11926
the university of east anglia,england,All postgraduate,full-time,total,total,1406
the university of east anglia,england,All postgraduate,part-time,total,total,1407
the university of east anglia,england,All postgraduate,all,domicile,total uk,2060
the university of east anglia,england,All postgraduate,all,total,total,2812
the university of east anglia,england,All postgraduate,all,domicile,total non-uk,753
the university of east anglia,england,All undergraduate,full-time,total,total,6377
the university of east anglia,england,All undergraduate,part-time,total,total,2736
the university of east anglia,england,All undergraduate,all,domicile,total uk,8196
the university of east anglia,england,All undergraduate,all,total,total,9113
the university of east anglia,england,All undergraduate,all,domicile,total non-uk,917
the university of east anglia,england,all,full-time,total,total,7783
the university of east anglia,england,all,part-time,total,total,4143
the university of east anglia,england,all,all,domicile,total uk,10256
the university of east anglia,england,all,all,domicile,total non-uk,1670
