HE provider,Country of HE provider,Level of study,Mode of study,Category marker,Category,Number
the university of birmingham,all,All postgraduate,all,total,total,11650
the university of birmingham,all,All undergraduate,full-time,total,total,17565
the university of birmingham,all,All undergraduate,part-time,total,total,1445
the university of birmingham,all,All undergraduate,all,domicile,total uk,17005
the university of birmingham,all,All undergraduate,all,domicile,total non-uk,2005
the university of birmingham,all,All undergraduate,all,total,total,19010
the university of birmingham,all,all,all,total,total,30660
the university of birmingham,all,all,full-time,total,total,24305
the university of birmingham,all,all,part-time,total,total,6355
the university of birmingham,all,all,all,domicile,total uk,24265
the university of birmingham,all,all,all,domicile,total non-uk,6395
university college birmingham,all,All postgraduate,full-time,total,total,380
university college birmingham,all,All postgraduate,part-time,total,total,80
university college birmingham,all,All postgraduate,all,domicile,total uk,95
university college birmingham,all,All postgraduate,all,domicile,total non-uk,365
university college birmingham,all,All postgraduate,all,total,total,460
university college birmingham,all,All undergraduate,full-time,total,total,3115
university college birmingham,all,All undergraduate,part-time,total,total,1215
university college birmingham,all,All undergraduate,all,domicile,total uk,3415
university college birmingham,all,All undergraduate,all,domicile,total non-uk,920
university college birmingham,all,All undergraduate,all,total,total,4335
university college birmingham,all,all,all,total,total,4790
university college birmingham,all,all,full-time,total,total,3495
university college birmingham,all,all,part-time,total,total,1295
university college birmingham,all,all,all,domicile,total uk,3510
university college birmingham,all,all,all,domicile,total non-uk,1285
bishop grosseteste university college lincoln,all,All postgraduate,full-time,total,total,110
bishop grosseteste university college lincoln,all,All postgraduate,part-time,total,total,425
bishop grosseteste university college lincoln,all,All postgraduate,all,domicile,total uk,505
bishop grosseteste university college lincoln,all,All postgraduate,all,domicile,total non-uk,30
bishop grosseteste university college lincoln,all,All postgraduate,all,total,total,535
bishop grosseteste university college lincoln,all,All undergraduate,full-time,total,total,1715
bishop grosseteste university college lincoln,all,All undergraduate,part-time,total,total,60
bishop grosseteste university college lincoln,all,All undergraduate,all,domicile,total uk,1770
bishop grosseteste university college lincoln,all,All undergraduate,all,domicile,total non-uk,0
bishop grosseteste university college lincoln,all,All undergraduate,all,total,total,1770
bishop grosseteste university college lincoln,all,all,all,total,total,2305
bishop grosseteste university college lincoln,all,all,full-time,total,total,1825
bishop grosseteste university college lincoln,all,all,part-time,total,total,485
bishop grosseteste university college lincoln,all,all,all,domicile,total uk,2275
bishop grosseteste university college lincoln,all,all,all,domicile,total non-uk,30
the university of bolton,all,All postgraduate,full-time,total,total,760
the university of bolton,all,All postgraduate,part-time,total,total,1030
the university of bolton,all,All postgraduate,all,domicile,total uk,1380
the university of bolton,all,All postgraduate,all,domicile,total non-uk,415
the university of bolton,all,All postgraduate,all,total,total,1795
the university of bolton,all,All undergraduate,full-time,total,total,4070
the university of bolton,all,All undergraduate,part-time,total,total,3375
the university of bolton,all,All undergraduate,all,domicile,total uk,6810
the university of bolton,all,All undergraduate,all,domicile,total non-uk,635
the university of bolton,all,All undergraduate,all,total,total,7445
the university of bolton,all,all,all,total,total,9240
the university of bolton,all,all,full-time,total,total,4830
the university of bolton,all,all,part-time,total,total,4405
the university of bolton,all,all,all,domicile,total uk,8190
the university of bolton,all,all,all,domicile,total non-uk,1050
the arts university college at bournemouth,all,All postgraduate,full-time,total,total,25
the arts university college at bournemouth,all,All postgraduate,part-time,total,total,15
the arts university college at bournemouth,all,All postgraduate,all,domicile,total uk,20
the arts university college at bournemouth,all,All postgraduate,all,domicile,total non-uk,20
the arts university college at bournemouth,all,All postgraduate,all,total,total,40
the arts university college at bournemouth,all,All undergraduate,full-time,total,total,2515
the arts university college at bournemouth,all,All undergraduate,part-time,total,total,95
the arts university college at bournemouth,all,All undergraduate,all,domicile,total uk,2345
the arts university college at bournemouth,all,All undergraduate,all,domicile,total non-uk,265
the arts university college at bournemouth,all,All undergraduate,all,total,total,2610
the arts university college at bournemouth,all,all,all,total,total,2650
the arts university college at bournemouth,all,all,full-time,total,total,2540
the arts university college at bournemouth,all,all,part-time,total,total,110
the arts university college at bournemouth,all,all,all,domicile,total uk,2365
the arts university college at bournemouth,all,all,all,domicile,total non-uk,285
bournemouth university,all,All postgraduate,full-time,total,total,1635
bournemouth university,all,All postgraduate,part-time,total,total,1240
bournemouth university,all,All postgraduate,all,domicile,total uk,1495
bournemouth university,all,All postgraduate,all,domicile,total non-uk,1380
bournemouth university,all,All postgraduate,all,total,total,2875
bournemouth university,all,All undergraduate,full-time,total,total,12560
bournemouth university,all,All undergraduate,part-time,total,total,3355
bournemouth university,all,All undergraduate,all,domicile,total uk,14860
bournemouth university,all,All undergraduate,all,domicile,total non-uk,1060
bournemouth university,all,All undergraduate,all,total,total,15920
bournemouth university,all,all,all,total,total,18795
bournemouth university,all,all,full-time,total,total,14195
bournemouth university,all,all,part-time,total,total,4595
bournemouth university,all,all,all,domicile,total uk,16355
bournemouth university,all,all,all,domicile,total non-uk,2440
the university of bradford,all,All postgraduate,full-time,total,total,1375
the university of bradford,all,All postgraduate,part-time,total,total,1670
the university of bradford,all,All postgraduate,all,domicile,total uk,1890
the university of bradford,all,All postgraduate,all,domicile,total non-uk,1160
the university of bradford,all,All postgraduate,all,total,total,3050
the university of bradford,all,All undergraduate,full-time,total,total,8920
the university of bradford,all,All undergraduate,part-time,total,total,1605
the university of bradford,all,All undergraduate,all,domicile,total uk,8705
the university of bradford,all,All undergraduate,all,domicile,total non-uk,1820
the university of bradford,all,All undergraduate,all,total,total,10525
the university of bradford,all,all,all,total,total,13570
the university of bradford,all,all,full-time,total,total,10295
the university of bradford,all,all,part-time,total,total,3275
the university of bradford,all,all,all,domicile,total uk,10595
the university of bradford,all,all,all,domicile,total non-uk,2980
the university of brighton,all,All postgraduate,full-time,total,total,1510
the university of brighton,all,All postgraduate,part-time,total,total,2260
the university of brighton,all,All postgraduate,all,domicile,total uk,3030
the university of brighton,all,All postgraduate,all,domicile,total non-uk,740
the university of brighton,all,All postgraduate,all,total,total,3770
the university of brighton,all,All undergraduate,full-time,total,total,14020
the university of brighton,all,All undergraduate,part-time,total,total,3335
the university of brighton,all,All undergraduate,all,domicile,total uk,15495
the university of brighton,all,All undergraduate,all,domicile,total non-uk,1860
the university of brighton,all,All undergraduate,all,total,total,17355
the university of brighton,all,all,all,total,total,21130
the university of brighton,all,all,full-time,total,total,15530
the university of brighton,all,all,part-time,total,total,5595
the university of brighton,all,all,all,domicile,total uk,18525
the university of brighton,all,all,all,domicile,total non-uk,2600
the university of bristol,all,All postgraduate,full-time,total,total,4140
the university of bristol,all,All postgraduate,part-time,total,total,1775
the university of bristol,all,All postgraduate,all,domicile,total uk,3435
the university of bristol,all,All postgraduate,all,domicile,total non-uk,2485
the university of bristol,all,All postgraduate,all,total,total,5920
the university of bristol,all,All undergraduate,full-time,total,total,12625
the university of bristol,all,All undergraduate,part-time,total,total,1450
the university of bristol,all,All undergraduate,all,domicile,total uk,12355
the university of bristol,all,All undergraduate,all,domicile,total non-uk,1715
the university of bristol,all,All undergraduate,all,total,total,14070
the university of bristol,all,all,all,total,total,19990
the university of bristol,all,all,full-time,total,total,16765
the university of bristol,all,all,part-time,total,total,3225
the university of bristol,all,all,all,domicile,total uk,15790
the university of bristol,all,all,all,domicile,total non-uk,4200
brunel university,all,All postgraduate,full-time,total,total,4065
brunel university,all,All postgraduate,part-time,total,total,1515
brunel university,all,All postgraduate,all,domicile,total uk,2380
brunel university,all,All postgraduate,all,domicile,total non-uk,3200
brunel university,all,All postgraduate,all,total,total,5580
brunel university,all,All undergraduate,full-time,total,total,10180
brunel university,all,All undergraduate,part-time,total,total,455
brunel university,all,All undergraduate,all,domicile,total uk,9135
brunel university,all,All undergraduate,all,domicile,total non-uk,1505
brunel university,all,All undergraduate,all,total,total,10640
brunel university,all,all,all,total,total,16220
brunel university,all,all,full-time,total,total,14245
brunel university,all,all,part-time,total,total,1970
brunel university,all,all,all,domicile,total uk,11515
brunel university,all,all,all,domicile,total non-uk,4705
buckinghamshire new university,all,All postgraduate,full-time,total,total,255
buckinghamshire new university,all,All postgraduate,part-time,total,total,510
buckinghamshire new university,all,All postgraduate,all,domicile,total uk,490
buckinghamshire new university,all,All postgraduate,all,domicile,total non-uk,275
buckinghamshire new university,all,All postgraduate,all,total,total,765
buckinghamshire new university,all,All undergraduate,full-time,total,total,5205
buckinghamshire new university,all,All undergraduate,part-time,total,total,3280
buckinghamshire new university,all,All undergraduate,all,domicile,total uk,7710
buckinghamshire new university,all,All undergraduate,all,domicile,total non-uk,775
buckinghamshire new university,all,All undergraduate,all,total,total,8485
buckinghamshire new university,all,all,all,total,total,9250
buckinghamshire new university,all,all,full-time,total,total,5460
buckinghamshire new university,all,all,part-time,total,total,3790
buckinghamshire new university,all,all,all,domicile,total uk,8200
buckinghamshire new university,all,all,all,domicile,total non-uk,1050
the university of buckingham,all,All postgraduate,full-time,total,total,520
the university of buckingham,all,All postgraduate,part-time,total,total,35
the university of buckingham,all,All postgraduate,all,domicile,total uk,315
the university of buckingham,all,All postgraduate,all,domicile,total non-uk,240
the university of buckingham,all,All postgraduate,all,total,total,555
the university of buckingham,all,All undergraduate,full-time,total,total,935
the university of buckingham,all,All undergraduate,part-time,total,total,40
the university of buckingham,all,All undergraduate,all,domicile,total uk,400
the university of buckingham,all,All undergraduate,all,domicile,total non-uk,575
the university of buckingham,all,All undergraduate,all,total,total,975
the university of buckingham,all,all,all,total,total,1530
the university of buckingham,all,all,full-time,total,total,1455
the university of buckingham,all,all,part-time,total,total,75
the university of buckingham,all,all,all,domicile,total uk,715
the university of buckingham,all,all,all,domicile,total non-uk,815
the university of cambridge,all,All postgraduate,full-time,total,total,6460
the university of cambridge,all,All postgraduate,part-time,total,total,1635
the university of cambridge,all,All postgraduate,all,domicile,total uk,4110
the university of cambridge,all,All postgraduate,all,domicile,total non-uk,3985
the university of cambridge,all,All postgraduate,all,total,total,8095
the university of cambridge,all,All undergraduate,full-time,total,total,12015
the university of cambridge,all,All undergraduate,part-time,total,total,285
the university of cambridge,all,All undergraduate,all,domicile,total uk,10200
the university of cambridge,all,All undergraduate,all,domicile,total non-uk,2100
the university of cambridge,all,All undergraduate,all,total,total,12300
the university of cambridge,all,all,all,total,total,20395
the university of cambridge,all,all,full-time,total,total,18475
the university of cambridge,all,all,part-time,total,total,1920
the university of cambridge,all,all,all,domicile,total uk,14310
the university of cambridge,all,all,all,domicile,total non-uk,6085
the institute of cancer research,all,All postgraduate,full-time,total,total,105
the institute of cancer research,all,All postgraduate,part-time,total,total,170
the institute of cancer research,all,All postgraduate,all,domicile,total uk,235
the institute of cancer research,all,All postgraduate,all,domicile,total non-uk,45
the institute of cancer research,all,All postgraduate,all,total,total,280
the institute of cancer research,all,All undergraduate,full-time,total,total,0
the institute of cancer research,all,All undergraduate,part-time,total,total,0
the institute of cancer research,all,All undergraduate,all,domicile,total uk,0
the institute of cancer research,all,All undergraduate,all,domicile,total non-uk,0
the institute of cancer research,all,All undergraduate,all,total,total,0
the institute of cancer research,all,all,all,total,total,280
the institute of cancer research,all,all,full-time,total,total,105
the institute of cancer research,all,all,part-time,total,total,170
the institute of cancer research,all,all,all,domicile,total uk,235
the institute of cancer research,all,all,all,domicile,total non-uk,45
canterbury christ church university,all,All postgraduate,full-time,total,total,1520
canterbury christ church university,all,All postgraduate,part-time,total,total,2685
canterbury christ church university,all,All postgraduate,all,domicile,total uk,3955
canterbury christ church university,all,All postgraduate,all,domicile,total non-uk,250
canterbury christ church university,all,All postgraduate,all,total,total,4205
canterbury christ church university,all,All undergraduate,full-time,total,total,9240
canterbury christ church university,all,All undergraduate,part-time,total,total,4740
canterbury christ church university,all,All undergraduate,all,domicile,total uk,12690
canterbury christ church university,all,All undergraduate,all,domicile,total non-uk,1290
canterbury christ church university,all,All undergraduate,all,total,total,13980
canterbury christ church university,all,all,all,total,total,18185
canterbury christ church university,all,all,full-time,total,total,10760
canterbury christ church university,all,all,part-time,total,total,7425
canterbury christ church university,all,all,all,domicile,total uk,16645
canterbury christ church university,all,all,all,domicile,total non-uk,1540
the university of central lancashire,all,All postgraduate,full-time,total,total,1425
the university of central lancashire,all,All postgraduate,part-time,total,total,2775
the university of central lancashire,all,All postgraduate,all,domicile,total uk,3260
the university of central lancashire,all,All postgraduate,all,domicile,total non-uk,935
the university of central lancashire,all,All postgraduate,all,total,total,4195
the university of central lancashire,all,All undergraduate,full-time,total,total,18640
the university of central lancashire,all,All undergraduate,part-time,total,total,9205
the university of central lancashire,all,All undergraduate,all,domicile,total uk,25285
the university of central lancashire,all,All undergraduate,all,domicile,total non-uk,2560
the university of central lancashire,all,All undergraduate,all,total,total,27845
the university of central lancashire,all,all,all,total,total,32040
the university of central lancashire,all,all,full-time,total,total,20065
the university of central lancashire,all,all,part-time,total,total,11980
the university of central lancashire,all,all,all,domicile,total uk,28545
the university of central lancashire,all,all,all,domicile,total non-uk,3495
central school of speech and drama,all,All postgraduate,full-time,total,total,275
central school of speech and drama,all,All postgraduate,part-time,total,total,55
central school of speech and drama,all,All postgraduate,all,domicile,total uk,215
central school of speech and drama,all,All postgraduate,all,domicile,total non-uk,115
central school of speech and drama,all,All postgraduate,all,total,total,330
central school of speech and drama,all,All undergraduate,full-time,total,total,580
central school of speech and drama,all,All undergraduate,part-time,total,total,0
central school of speech and drama,all,All undergraduate,all,domicile,total uk,515
central school of speech and drama,all,All undergraduate,all,domicile,total non-uk,65
central school of speech and drama,all,All undergraduate,all,total,total,580
central school of speech and drama,all,all,all,total,total,910
central school of speech and drama,all,all,full-time,total,total,855
central school of speech and drama,all,all,part-time,total,total,55
central school of speech and drama,all,all,all,domicile,total uk,730
central school of speech and drama,all,all,all,domicile,total non-uk,180
university of chester,all,All postgraduate,full-time,total,total,880
university of chester,all,All postgraduate,part-time,total,total,2720
university of chester,all,All postgraduate,all,domicile,total uk,3315
university of chester,all,All postgraduate,all,domicile,total non-uk,285
university of chester,all,All postgraduate,all,total,total,3600
university of chester,all,All undergraduate,full-time,total,total,7565
university of chester,all,All undergraduate,part-time,total,total,4235
university of chester,all,All undergraduate,all,domicile,total uk,11595
university of chester,all,All undergraduate,all,domicile,total non-uk,205
university of chester,all,All undergraduate,all,total,total,11800
university of chester,all,all,all,total,total,15405
university of chester,all,all,full-time,total,total,8445
university of chester,all,all,part-time,total,total,6955
university of chester,all,all,all,domicile,total uk,14910
university of chester,all,all,all,domicile,total non-uk,490
the university of chichester,all,All postgraduate,full-time,total,total,335
the university of chichester,all,All postgraduate,part-time,total,total,980
the university of chichester,all,All postgraduate,all,domicile,total uk,1285
the university of chichester,all,All postgraduate,all,domicile,total non-uk,30
the university of chichester,all,All postgraduate,all,total,total,1315
the university of chichester,all,All undergraduate,full-time,total,total,3680
the university of chichester,all,All undergraduate,part-time,total,total,715
the university of chichester,all,All undergraduate,all,domicile,total uk,4285
the university of chichester,all,All undergraduate,all,domicile,total non-uk,110
the university of chichester,all,All undergraduate,all,total,total,4395
the university of chichester,all,all,all,total,total,5710
the university of chichester,all,all,full-time,total,total,4015
the university of chichester,all,all,part-time,total,total,1695
the university of chichester,all,all,all,domicile,total uk,5570
the university of chichester,all,all,all,domicile,total non-uk,140
the city university,all,All postgraduate,full-time,total,total,4945
the city university,all,All postgraduate,part-time,total,total,2930
the city university,all,All postgraduate,all,domicile,total uk,4280
the city university,all,All postgraduate,all,domicile,total non-uk,3595
the city university,all,All postgraduate,all,total,total,7875
the city university,all,All undergraduate,full-time,total,total,7780
the city university,all,All undergraduate,part-time,total,total,1850
the city university,all,All undergraduate,all,domicile,total uk,7265
the city university,all,All undergraduate,all,domicile,total non-uk,2360
the city university,all,All undergraduate,all,total,total,9625
the city university,all,all,all,total,total,17500
the city university,all,all,full-time,total,total,12725
the city university,all,all,part-time,total,total,4780
the city university,all,all,all,domicile,total uk,11545
the city university,all,all,all,domicile,total non-uk,5955
conservatoire for dance and drama,all,All postgraduate,full-time,total,total,110
conservatoire for dance and drama,all,All postgraduate,part-time,total,total,40
conservatoire for dance and drama,all,All postgraduate,all,domicile,total uk,100
conservatoire for dance and drama,all,All postgraduate,all,domicile,total non-uk,55
conservatoire for dance and drama,all,All postgraduate,all,total,total,155
conservatoire for dance and drama,all,All undergraduate,full-time,total,total,1030
conservatoire for dance and drama,all,All undergraduate,part-time,total,total,0
conservatoire for dance and drama,all,All undergraduate,all,domicile,total uk,785
conservatoire for dance and drama,all,All undergraduate,all,domicile,total non-uk,245
conservatoire for dance and drama,all,All undergraduate,all,total,total,1030
conservatoire for dance and drama,all,all,all,total,total,1185
conservatoire for dance and drama,all,all,full-time,total,total,1140
conservatoire for dance and drama,all,all,part-time,total,total,40
conservatoire for dance and drama,all,all,all,domicile,total uk,885
conservatoire for dance and drama,all,all,all,domicile,total non-uk,300
courtauld institute of art,all,All postgraduate,full-time,total,total,255
courtauld institute of art,all,All postgraduate,part-time,total,total,25
courtauld institute of art,all,All postgraduate,all,domicile,total uk,150
courtauld institute of art,all,All postgraduate,all,domicile,total non-uk,130
courtauld institute of art,all,All postgraduate,all,total,total,280
courtauld institute of art,all,All undergraduate,full-time,total,total,150
courtauld institute of art,all,All undergraduate,part-time,total,total,0
courtauld institute of art,all,All undergraduate,all,domicile,total uk,130
courtauld institute of art,all,All undergraduate,all,domicile,total non-uk,20
courtauld institute of art,all,All undergraduate,all,total,total,150
courtauld institute of art,all,all,all,total,total,430
courtauld institute of art,all,all,full-time,total,total,405
courtauld institute of art,all,all,part-time,total,total,25
courtauld institute of art,all,all,all,domicile,total uk,280
courtauld institute of art,all,all,all,domicile,total non-uk,150
coventry university,all,All postgraduate,full-time,total,total,3015
coventry university,all,All postgraduate,part-time,total,total,2125
coventry university,all,All postgraduate,all,domicile,total uk,2230
coventry university,all,All postgraduate,all,domicile,total non-uk,2915
coventry university,all,All postgraduate,all,total,total,5145
coventry university,all,All undergraduate,full-time,total,total,14620
coventry university,all,All undergraduate,part-time,total,total,8050
coventry university,all,All undergraduate,all,domicile,total uk,19270
coventry university,all,All undergraduate,all,domicile,total non-uk,3400
coventry university,all,All undergraduate,all,total,total,22670
coventry university,all,all,all,total,total,27810
coventry university,all,all,full-time,total,total,17635
coventry university,all,all,part-time,total,total,10175
coventry university,all,all,all,domicile,total uk,21500
coventry university,all,all,all,domicile,total non-uk,6315
cranfield university,all,All postgraduate,full-time,total,total,3620
cranfield university,all,All postgraduate,part-time,total,total,2110
cranfield university,all,All postgraduate,all,domicile,total uk,2720
cranfield university,all,All postgraduate,all,domicile,total non-uk,3015
cranfield university,all,All postgraduate,all,total,total,5735
cranfield university,all,All undergraduate,full-time,total,total,0
cranfield university,all,All undergraduate,part-time,total,total,0
cranfield university,all,All undergraduate,all,domicile,total uk,0
cranfield university,all,All undergraduate,all,domicile,total non-uk,0
cranfield university,all,All undergraduate,all,total,total,0
cranfield university,all,all,all,total,total,5735
cranfield university,all,all,full-time,total,total,3620
cranfield university,all,all,part-time,total,total,2110
cranfield university,all,all,all,domicile,total uk,2720
cranfield university,all,all,all,domicile,total non-uk,3015
university for the creative arts,all,All postgraduate,full-time,total,total,170
university for the creative arts,all,All postgraduate,part-time,total,total,100
university for the creative arts,all,All postgraduate,all,domicile,total uk,150
university for the creative arts,all,All postgraduate,all,domicile,total non-uk,120
university for the creative arts,all,All postgraduate,all,total,total,270
university for the creative arts,all,All undergraduate,full-time,total,total,4995
university for the creative arts,all,All undergraduate,part-time,total,total,200
university for the creative arts,all,All undergraduate,all,domicile,total uk,4680
university for the creative arts,all,All undergraduate,all,domicile,total non-uk,515
university for the creative arts,all,All undergraduate,all,total,total,5195
university for the creative arts,all,all,all,total,total,5460
university for the creative arts,all,all,full-time,total,total,5165
university for the creative arts,all,all,part-time,total,total,300
university for the creative arts,all,all,all,domicile,total uk,4830
university for the creative arts,all,all,all,domicile,total non-uk,635
university of cumbria,all,All postgraduate,full-time,total,total,1065
university of cumbria,all,All postgraduate,part-time,total,total,1820
university of cumbria,all,All postgraduate,all,domicile,total uk,2745
university of cumbria,all,All postgraduate,all,domicile,total non-uk,140
university of cumbria,all,All postgraduate,all,total,total,2885
university of cumbria,all,All undergraduate,full-time,total,total,5700
university of cumbria,all,All undergraduate,part-time,total,total,2595
university of cumbria,all,All undergraduate,all,domicile,total uk,8180
university of cumbria,all,All undergraduate,all,domicile,total non-uk,110
university of cumbria,all,All undergraduate,all,total,total,8290
university of cumbria,all,all,all,total,total,11175
university of cumbria,all,all,full-time,total,total,6765
university of cumbria,all,all,part-time,total,total,4415
university of cumbria,all,all,all,domicile,total uk,10925
university of cumbria,all,all,all,domicile,total non-uk,250
de montfort university,all,All postgraduate,full-time,total,total,1360
de montfort university,all,All postgraduate,part-time,total,total,3295
de montfort university,all,All postgraduate,all,domicile,total uk,3350
de montfort university,all,All postgraduate,all,domicile,total non-uk,1300
de montfort university,all,All postgraduate,all,total,total,4650
de montfort university,all,All undergraduate,full-time,total,total,14545
de montfort university,all,All undergraduate,part-time,total,total,3215
de montfort university,all,All undergraduate,all,domicile,total uk,16570
de montfort university,all,All undergraduate,all,domicile,total non-uk,1190
de montfort university,all,All undergraduate,all,total,total,17760
de montfort university,all,all,all,total,total,22410
de montfort university,all,all,full-time,total,total,15905
de montfort university,all,all,part-time,total,total,6510
de montfort university,all,all,all,domicile,total uk,19920
de montfort university,all,all,all,domicile,total non-uk,2490
university of derby,all,All postgraduate,full-time,total,total,815
university of derby,all,All postgraduate,part-time,total,total,2145
university of derby,all,All postgraduate,all,domicile,total uk,2550
university of derby,all,All postgraduate,all,domicile,total non-uk,410
university of derby,all,All postgraduate,all,total,total,2960
university of derby,all,All undergraduate,full-time,total,total,10490
university of derby,all,All undergraduate,part-time,total,total,4150
university of derby,all,All undergraduate,all,domicile,total uk,13270
university of derby,all,All undergraduate,all,domicile,total non-uk,1370
university of derby,all,All undergraduate,all,total,total,14640
university of derby,all,all,all,total,total,17600
university of derby,all,all,full-time,total,total,11305
university of derby,all,all,part-time,total,total,6295
university of derby,all,all,all,domicile,total uk,15820
university of derby,all,all,all,domicile,total non-uk,1780
university of durham,all,All postgraduate,full-time,total,total,3155
