HE provider,Country of HE provider,Level of study,Mode of study,Category marker,Category,Number
bath spa university,all,all,full-time,total,total,6045
bath spa university,all,all,part-time,total,total,2510
bath spa university,all,all,all,domicile,total uk,8330
bath spa university,all,all,all,domicile,total non-uk,220
the university of bath,all,All postgraduate,full-time,total,total,1955
the university of bath,all,All postgraduate,part-time,total,total,2620
the university of bath,all,All postgraduate,all,domicile,total uk,2405
the university of bath,all,All postgraduate,all,domicile,total non-uk,2170
the university of bath,all,All postgraduate,all,total,total,4575
the university of bath,all,All undergraduate,full-time,total,total,9995
the university of bath,all,All undergraduate,part-time,total,total,570
the university of bath,all,All undergraduate,all,domicile,total uk,8320
the university of bath,all,All undergraduate,all,domicile,total non-uk,2240
the university of bath,all,All undergraduate,all,total,total,10560
the university of bath,all,all,all,total,total,15135
the university of bath,all,all,full-time,total,total,11950
the university of bath,all,all,part-time,total,total,3190
the university of bath,all,all,all,domicile,total uk,10725
the university of bath,all,all,all,domicile,total non-uk,4410
university of bedfordshire,all,All postgraduate,full-time,total,total,4585
university of bedfordshire,all,All postgraduate,part-time,total,total,2280
university of bedfordshire,all,All postgraduate,all,domicile,total uk,2550
university of bedfordshire,all,All postgraduate,all,domicile,total non-uk,4315
university of bedfordshire,all,All postgraduate,all,total,total,6865
university of bedfordshire,all,All undergraduate,full-time,total,total,11910
university of bedfordshire,all,All undergraduate,part-time,total,total,3495
university of bedfordshire,all,All undergraduate,all,domicile,total uk,13175
university of bedfordshire,all,All undergraduate,all,domicile,total non-uk,2235
university of bedfordshire,all,All undergraduate,all,total,total,15410
university of bedfordshire,all,all,all,total,total,22275
university of bedfordshire,all,all,full-time,total,total,16495
university of bedfordshire,all,all,part-time,total,total,5775
university of bedfordshire,all,all,all,domicile,total uk,15725
university of bedfordshire,all,all,all,domicile,total non-uk,6550
birkbeck college,all,All postgraduate,full-time,total,total,1360
birkbeck college,all,All postgraduate,part-time,total,total,4780
birkbeck college,all,All postgraduate,all,domicile,total uk,5165
birkbeck college,all,All postgraduate,all,domicile,total non-uk,975
birkbeck college,all,All postgraduate,all,total,total,6140
birkbeck college,all,All undergraduate,full-time,total,total,320
birkbeck college,all,All undergraduate,part-time,total,total,13120
birkbeck college,all,All undergraduate,all,domicile,total uk,12585
birkbeck college,all,All undergraduate,all,domicile,total non-uk,860
birkbeck college,all,All undergraduate,all,total,total,13445
birkbeck college,all,all,all,total,total,19580
birkbeck college,all,all,full-time,total,total,1680
birkbeck college,all,all,part-time,total,total,17900
birkbeck college,all,all,all,domicile,total uk,17750
birkbeck college,all,all,all,domicile,total non-uk,1835
birmingham city university,all,All postgraduate,full-time,total,total,1895
birmingham city university,all,All postgraduate,part-time,total,total,1750
birmingham city university,all,All postgraduate,all,domicile,total uk,2340
birmingham city university,all,All postgraduate,all,domicile,total non-uk,1305
birmingham city university,all,All postgraduate,all,total,total,3645
birmingham city university,all,All undergraduate,full-time,total,total,15470
birmingham city university,all,All undergraduate,part-time,total,total,4055
birmingham city university,all,All undergraduate,all,domicile,total uk,17930
birmingham city university,all,All undergraduate,all,domicile,total non-uk,1595
birmingham city university,all,All undergraduate,all,total,total,19525
birmingham city university,all,all,all,total,total,23165
birmingham city university,all,all,full-time,total,total,17365
birmingham city university,all,all,part-time,total,total,5805
birmingham city university,all,all,all,domicile,total uk,20270
birmingham city university,all,all,all,domicile,total non-uk,2900
the university of birmingham,all,All postgraduate,full-time,total,total,7095
the university of birmingham,all,All postgraduate,part-time,total,total,4780
the university of birmingham,all,All postgraduate,all,domicile,total uk,7280
the university of birmingham,all,All postgraduate,all,domicile,total non-uk,4595
the university of birmingham,all,All postgraduate,all,total,total,11875
the university of birmingham,all,All undergraduate,full-time,total,total,17855
the university of birmingham,all,All undergraduate,part-time,total,total,1335
the university of birmingham,all,All undergraduate,all,domicile,total uk,17160
the university of birmingham,all,All undergraduate,all,domicile,total non-uk,2035
the university of birmingham,all,All undergraduate,all,total,total,19195
the university of birmingham,all,all,all,total,total,31070
the university of birmingham,all,all,full-time,total,total,24950
the university of birmingham,all,all,part-time,total,total,6115
the university of birmingham,all,all,all,domicile,total uk,24440
the university of birmingham,all,all,all,domicile,total non-uk,6630
university college birmingham,all,All postgraduate,full-time,total,total,430
university college birmingham,all,All postgraduate,part-time,total,total,90
university college birmingham,all,All postgraduate,all,domicile,total uk,135
university college birmingham,all,All postgraduate,all,domicile,total non-uk,385
university college birmingham,all,All postgraduate,all,total,total,520
university college birmingham,all,All undergraduate,full-time,total,total,3215
university college birmingham,all,All undergraduate,part-time,total,total,1255
university college birmingham,all,All undergraduate,all,domicile,total uk,3460
university college birmingham,all,All undergraduate,all,domicile,total non-uk,1005
university college birmingham,all,All undergraduate,all,total,total,4465
university college birmingham,all,all,all,total,total,4985
university college birmingham,all,all,full-time,total,total,3645
university college birmingham,all,all,part-time,total,total,1345
university college birmingham,all,all,all,domicile,total uk,3595
university college birmingham,all,all,all,domicile,total non-uk,1390
bishop grosseteste university college lincoln,all,All postgraduate,full-time,total,total,110
bishop grosseteste university college lincoln,all,All postgraduate,part-time,total,total,245
bishop grosseteste university college lincoln,all,All postgraduate,all,domicile,total uk,330
bishop grosseteste university college lincoln,all,All postgraduate,all,domicile,total non-uk,25
bishop grosseteste university college lincoln,all,All postgraduate,all,total,total,355
bishop grosseteste university college lincoln,all,All undergraduate,full-time,total,total,1845
bishop grosseteste university college lincoln,all,All undergraduate,part-time,total,total,50
bishop grosseteste university college lincoln,all,All undergraduate,all,domicile,total uk,1900
bishop grosseteste university college lincoln,all,All undergraduate,all,domicile,total non-uk,0
bishop grosseteste university college lincoln,all,All undergraduate,all,total,total,1900
bishop grosseteste university college lincoln,all,all,all,total,total,2255
bishop grosseteste university college lincoln,all,all,full-time,total,total,1955
bishop grosseteste university college lincoln,all,all,part-time,total,total,295
bishop grosseteste university college lincoln,all,all,all,domicile,total uk,2230
bishop grosseteste university college lincoln,all,all,all,domicile,total non-uk,25
the university of bolton,all,All postgraduate,full-time,total,total,615
the university of bolton,all,All postgraduate,part-time,total,total,830
the university of bolton,all,All postgraduate,all,domicile,total uk,1145
the university of bolton,all,All postgraduate,all,domicile,total non-uk,300
the university of bolton,all,All postgraduate,all,total,total,1445
the university of bolton,all,All undergraduate,full-time,total,total,4330
the university of bolton,all,All undergraduate,part-time,total,total,2710
the university of bolton,all,All undergraduate,all,domicile,total uk,6490
the university of bolton,all,All undergraduate,all,domicile,total non-uk,545
the university of bolton,all,All undergraduate,all,total,total,7035
the university of bolton,all,all,all,total,total,8485
the university of bolton,all,all,full-time,total,total,4945
the university of bolton,all,all,part-time,total,total,3540
the university of bolton,all,all,all,domicile,total uk,7635
the university of bolton,all,all,all,domicile,total non-uk,845
the arts university college at bournemouth,all,All postgraduate,full-time,total,total,30
the arts university college at bournemouth,all,All postgraduate,part-time,total,total,25
the arts university college at bournemouth,all,All postgraduate,all,domicile,total uk,40
the arts university college at bournemouth,all,All postgraduate,all,domicile,total non-uk,15
the arts university college at bournemouth,all,All postgraduate,all,total,total,55
the arts university college at bournemouth,all,All undergraduate,full-time,total,total,2750
the arts university college at bournemouth,all,All undergraduate,part-time,total,total,60
the arts university college at bournemouth,all,All undergraduate,all,domicile,total uk,2500
the arts university college at bournemouth,all,All undergraduate,all,domicile,total non-uk,310
the arts university college at bournemouth,all,All undergraduate,all,total,total,2810
the arts university college at bournemouth,all,all,all,total,total,2865
the arts university college at bournemouth,all,all,full-time,total,total,2780
the arts university college at bournemouth,all,all,part-time,total,total,85
the arts university college at bournemouth,all,all,all,domicile,total uk,2540
the arts university college at bournemouth,all,all,all,domicile,total non-uk,325
bournemouth university,all,All postgraduate,full-time,total,total,1510
bournemouth university,all,All postgraduate,part-time,total,total,1265
bournemouth university,all,All postgraduate,all,domicile,total uk,1385
bournemouth university,all,All postgraduate,all,domicile,total non-uk,1385
bournemouth university,all,All postgraduate,all,total,total,2770
bournemouth university,all,All undergraduate,full-time,total,total,13160
bournemouth university,all,All undergraduate,part-time,total,total,3815
bournemouth university,all,All undergraduate,all,domicile,total uk,15825
bournemouth university,all,All undergraduate,all,domicile,total non-uk,1155
bournemouth university,all,All undergraduate,all,total,total,16980
bournemouth university,all,all,all,total,total,19750
bournemouth university,all,all,full-time,total,total,14670
bournemouth university,all,all,part-time,total,total,5080
bournemouth university,all,all,all,domicile,total uk,17210
bournemouth university,all,all,all,domicile,total non-uk,2540
the university of bradford,all,All postgraduate,full-time,total,total,1135
the university of bradford,all,All postgraduate,part-time,total,total,1465
the university of bradford,all,All postgraduate,all,domicile,total uk,1705
the university of bradford,all,All postgraduate,all,domicile,total non-uk,900
the university of bradford,all,All postgraduate,all,total,total,2605
the university of bradford,all,All undergraduate,full-time,total,total,9580
the university of bradford,all,All undergraduate,part-time,total,total,2030
the university of bradford,all,All undergraduate,all,domicile,total uk,9740
the university of bradford,all,All undergraduate,all,domicile,total non-uk,1865
the university of bradford,all,All undergraduate,all,total,total,11605
the university of bradford,all,all,all,total,total,14210
the university of bradford,all,all,full-time,total,total,10715
the university of bradford,all,all,part-time,total,total,3495
the university of bradford,all,all,all,domicile,total uk,11445
the university of bradford,all,all,all,domicile,total non-uk,2765
the university of brighton,all,All postgraduate,full-time,total,total,1880
the university of brighton,all,All postgraduate,part-time,total,total,2530
the university of brighton,all,All postgraduate,all,domicile,total uk,3385
the university of brighton,all,All postgraduate,all,domicile,total non-uk,1030
the university of brighton,all,All postgraduate,all,total,total,4415
the university of brighton,all,All undergraduate,full-time,total,total,14530
the university of brighton,all,All undergraduate,part-time,total,total,3130
the university of brighton,all,All undergraduate,all,domicile,total uk,15775
the university of brighton,all,All undergraduate,all,domicile,total non-uk,1890
the university of brighton,all,All undergraduate,all,total,total,17665
the university of brighton,all,all,all,total,total,22075
the university of brighton,all,all,full-time,total,total,16410
the university of brighton,all,all,part-time,total,total,5660
the university of brighton,all,all,all,domicile,total uk,19160
the university of brighton,all,all,all,domicile,total non-uk,2920
the university of bristol,all,All postgraduate,full-time,total,total,4055
the university of bristol,all,All postgraduate,part-time,total,total,1660
the university of bristol,all,All postgraduate,all,domicile,total uk,3380
the university of bristol,all,All postgraduate,all,domicile,total non-uk,2330
the university of bristol,all,All postgraduate,all,total,total,5710
the university of bristol,all,All undergraduate,full-time,total,total,12920
the university of bristol,all,All undergraduate,part-time,total,total,515
the university of bristol,all,All undergraduate,all,domicile,total uk,11520
the university of bristol,all,All undergraduate,all,domicile,total non-uk,1915
the university of bristol,all,All undergraduate,all,total,total,13435
the university of bristol,all,all,all,total,total,19145
the university of bristol,all,all,full-time,total,total,16975
the university of bristol,all,all,part-time,total,total,2175
the university of bristol,all,all,all,domicile,total uk,14900
the university of bristol,all,all,all,domicile,total non-uk,4245
brunel university,all,All postgraduate,full-time,total,total,3890
brunel university,all,All postgraduate,part-time,total,total,1445
brunel university,all,All postgraduate,all,domicile,total uk,2280
brunel university,all,All postgraduate,all,domicile,total non-uk,3060
brunel university,all,All postgraduate,all,total,total,5340
brunel university,all,All undergraduate,full-time,total,total,10135
brunel university,all,All undergraduate,part-time,total,total,410
brunel university,all,All undergraduate,all,domicile,total uk,9020
brunel university,all,All undergraduate,all,domicile,total non-uk,1525
brunel university,all,All undergraduate,all,total,total,10545
brunel university,all,all,all,total,total,15885
brunel university,all,all,full-time,total,total,14025
brunel university,all,all,part-time,total,total,1855
brunel university,all,all,all,domicile,total uk,11300
brunel university,all,all,all,domicile,total non-uk,4585
buckinghamshire new university,all,All postgraduate,full-time,total,total,240
buckinghamshire new university,all,All postgraduate,part-time,total,total,560
buckinghamshire new university,all,All postgraduate,all,domicile,total uk,600
buckinghamshire new university,all,All postgraduate,all,domicile,total non-uk,200
buckinghamshire new university,all,All postgraduate,all,total,total,800
buckinghamshire new university,all,All undergraduate,full-time,total,total,5610
buckinghamshire new university,all,All undergraduate,part-time,total,total,3365
buckinghamshire new university,all,All undergraduate,all,domicile,total uk,8265
buckinghamshire new university,all,All undergraduate,all,domicile,total non-uk,705
buckinghamshire new university,all,All undergraduate,all,total,total,8970
buckinghamshire new university,all,all,all,total,total,9775
buckinghamshire new university,all,all,full-time,total,total,5850
buckinghamshire new university,all,all,part-time,total,total,3925
buckinghamshire new university,all,all,all,domicile,total uk,8865
buckinghamshire new university,all,all,all,domicile,total non-uk,905
the university of buckingham,all,All postgraduate,full-time,total,total,595
the university of buckingham,all,All postgraduate,part-time,total,total,30
the university of buckingham,all,All postgraduate,all,domicile,total uk,385
the university of buckingham,all,All postgraduate,all,domicile,total non-uk,240
the university of buckingham,all,All postgraduate,all,total,total,625
the university of buckingham,all,All undergraduate,full-time,total,total,1225
the university of buckingham,all,All undergraduate,part-time,total,total,35
the university of buckingham,all,All undergraduate,all,domicile,total uk,555
the university of buckingham,all,All undergraduate,all,domicile,total non-uk,705
the university of buckingham,all,All undergraduate,all,total,total,1260
the university of buckingham,all,all,all,total,total,1885
the university of buckingham,all,all,full-time,total,total,1820
the university of buckingham,all,all,part-time,total,total,65
the university of buckingham,all,all,all,domicile,total uk,940
the university of buckingham,all,all,all,domicile,total non-uk,945
the university of cambridge,all,All postgraduate,full-time,total,total,6355
the university of cambridge,all,All postgraduate,part-time,total,total,1370
the university of cambridge,all,All postgraduate,all,domicile,total uk,3790
the university of cambridge,all,All postgraduate,all,domicile,total non-uk,3935
the university of cambridge,all,All postgraduate,all,total,total,7725
the university of cambridge,all,All undergraduate,full-time,total,total,12020
the university of cambridge,all,All undergraduate,part-time,total,total,200
the university of cambridge,all,All undergraduate,all,domicile,total uk,10055
the university of cambridge,all,All undergraduate,all,domicile,total non-uk,2165
the university of cambridge,all,All undergraduate,all,total,total,12220
the university of cambridge,all,all,all,total,total,19945
the university of cambridge,all,all,full-time,total,total,18375
the university of cambridge,all,all,part-time,total,total,1570
the university of cambridge,all,all,all,domicile,total uk,13845
the university of cambridge,all,all,all,domicile,total non-uk,6100
the institute of cancer research,all,All postgraduate,full-time,total,total,95
the institute of cancer research,all,All postgraduate,part-time,total,total,195
the institute of cancer research,all,All postgraduate,all,domicile,total uk,265
the institute of cancer research,all,All postgraduate,all,domicile,total non-uk,25
the institute of cancer research,all,All postgraduate,all,total,total,290
the institute of cancer research,all,All undergraduate,full-time,total,total,0
the institute of cancer research,all,All undergraduate,part-time,total,total,0
the institute of cancer research,all,All undergraduate,all,domicile,total uk,0
the institute of cancer research,all,All undergraduate,all,domicile,total non-uk,0
the institute of cancer research,all,All undergraduate,all,total,total,0
the institute of cancer research,all,all,all,total,total,290
the institute of cancer research,all,all,full-time,total,total,95
the institute of cancer research,all,all,part-time,total,total,195
the institute of cancer research,all,all,all,domicile,total uk,265
the institute of cancer research,all,all,all,domicile,total non-uk,25
canterbury christ church university,all,All postgraduate,full-time,total,total,1195
canterbury christ church university,all,All postgraduate,part-time,total,total,2890
canterbury christ church university,all,All postgraduate,all,domicile,total uk,3865
canterbury christ church university,all,All postgraduate,all,domicile,total non-uk,220
canterbury christ church university,all,All postgraduate,all,total,total,4085
canterbury christ church university,all,All undergraduate,full-time,total,total,10295
canterbury christ church university,all,All undergraduate,part-time,total,total,4730
canterbury christ church university,all,All undergraduate,all,domicile,total uk,13810
canterbury christ church university,all,All undergraduate,all,domicile,total non-uk,1210
canterbury christ church university,all,All undergraduate,all,total,total,15020
canterbury christ church university,all,all,all,total,total,19105
canterbury christ church university,all,all,full-time,total,total,11490
canterbury christ church university,all,all,part-time,total,total,7620
canterbury christ church university,all,all,all,domicile,total uk,17675
canterbury christ church university,all,all,all,domicile,total non-uk,1430
the university of central lancashire,all,All postgraduate,full-time,total,total,1540
the university of central lancashire,all,All postgraduate,part-time,total,total,2980
the university of central lancashire,all,All postgraduate,all,domicile,total uk,3605
the university of central lancashire,all,All postgraduate,all,domicile,total non-uk,915
the university of central lancashire,all,All postgraduate,all,total,total,4520
the university of central lancashire,all,All undergraduate,full-time,total,total,19225
the university of central lancashire,all,All undergraduate,part-time,total,total,7785
the university of central lancashire,all,All undergraduate,all,domicile,total uk,24860
the university of central lancashire,all,All undergraduate,all,domicile,total non-uk,2150
the university of central lancashire,all,All undergraduate,all,total,total,27010
the university of central lancashire,all,all,all,total,total,31530
the university of central lancashire,all,all,full-time,total,total,20765
the university of central lancashire,all,all,part-time,total,total,10765
the university of central lancashire,all,all,all,domicile,total uk,28465
the university of central lancashire,all,all,all,domicile,total non-uk,3065
central school of speech and drama,all,All postgraduate,full-time,total,total,310
central school of speech and drama,all,All postgraduate,part-time,total,total,65
central school of speech and drama,all,All postgraduate,all,domicile,total uk,230
central school of speech and drama,all,All postgraduate,all,domicile,total non-uk,145
central school of speech and drama,all,All postgraduate,all,total,total,375
central school of speech and drama,all,All undergraduate,full-time,total,total,615
central school of speech and drama,all,All undergraduate,part-time,total,total,0
central school of speech and drama,all,All undergraduate,all,domicile,total uk,530
central school of speech and drama,all,All undergraduate,all,domicile,total non-uk,85
central school of speech and drama,all,All undergraduate,all,total,total,615
central school of speech and drama,all,all,all,total,total,990
central school of speech and drama,all,all,full-time,total,total,925
central school of speech and drama,all,all,part-time,total,total,65
central school of speech and drama,all,all,all,domicile,total uk,760
central school of speech and drama,all,all,all,domicile,total non-uk,230
university of chester,all,All postgraduate,full-time,total,total,900
university of chester,all,All postgraduate,part-time,total,total,2410
university of chester,all,All postgraduate,all,domicile,total uk,3065
university of chester,all,All postgraduate,all,domicile,total non-uk,250
university of chester,all,All postgraduate,all,total,total,3315
university of chester,all,All undergraduate,full-time,total,total,8050
university of chester,all,All undergraduate,part-time,total,total,3855
university of chester,all,All undergraduate,all,domicile,total uk,11720
university of chester,all,All undergraduate,all,domicile,total non-uk,180
university of chester,all,All undergraduate,all,total,total,11900
university of chester,all,all,all,total,total,15215
university of chester,all,all,full-time,total,total,8950
university of chester,all,all,part-time,total,total,6265
university of chester,all,all,all,domicile,total uk,14785
university of chester,all,all,all,domicile,total non-uk,430
the university of chichester,all,All postgraduate,full-time,total,total,305
the university of chichester,all,All postgraduate,part-time,total,total,605
the university of chichester,all,All postgraduate,all,domicile,total uk,890
the university of chichester,all,All postgraduate,all,domicile,total non-uk,20
the university of chichester,all,All postgraduate,all,total,total,910
the university of chichester,all,All undergraduate,full-time,total,total,4025
the university of chichester,all,All undergraduate,part-time,total,total,705
the university of chichester,all,All undergraduate,all,domicile,total uk,4610
the university of chichester,all,All undergraduate,all,domicile,total non-uk,120
the university of chichester,all,All undergraduate,all,total,total,4730
the university of chichester,all,all,all,total,total,5640
the university of chichester,all,all,full-time,total,total,4330
the university of chichester,all,all,part-time,total,total,1310
the university of chichester,all,all,all,domicile,total uk,5500
the university of chichester,all,all,all,domicile,total non-uk,140
the city university,all,All postgraduate,full-time,total,total,6220
the city university,all,All postgraduate,part-time,total,total,2990
the city university,all,All postgraduate,all,domicile,total uk,4545
the city university,all,All postgraduate,all,domicile,total non-uk,4665
the city university,all,All postgraduate,all,total,total,9210
the city university,all,All undergraduate,full-time,total,total,8140
the city university,all,All undergraduate,part-time,total,total,1985
the city university,all,All undergraduate,all,domicile,total uk,7280
the city university,all,All undergraduate,all,domicile,total non-uk,2850
the city university,all,All undergraduate,all,total,total,10130
the city university,all,all,all,total,total,19340
the city university,all,all,full-time,total,total,14360
the city university,all,all,part-time,total,total,4975
the city university,all,all,all,domicile,total uk,11825
the city university,all,all,all,domicile,total non-uk,7515
conservatoire for dance and drama,all,All postgraduate,full-time,total,total,155
conservatoire for dance and drama,all,All postgraduate,part-time,total,total,45
conservatoire for dance and drama,all,All postgraduate,all,domicile,total uk,110
conservatoire for dance and drama,all,All postgraduate,all,domicile,total non-uk,90
conservatoire for dance and drama,all,All postgraduate,all,total,total,200
conservatoire for dance and drama,all,All undergraduate,full-time,total,total,1055
conservatoire for dance and drama,all,All undergraduate,part-time,total,total,0
conservatoire for dance and drama,all,All undergraduate,all,domicile,total uk,790
conservatoire for dance and drama,all,All undergraduate,all,domicile,total non-uk,265
conservatoire for dance and drama,all,All undergraduate,all,total,total,1055
conservatoire for dance and drama,all,all,all,total,total,1250
conservatoire for dance and drama,all,all,full-time,total,total,1210
conservatoire for dance and drama,all,all,part-time,total,total,45
conservatoire for dance and drama,all,all,all,domicile,total uk,900
conservatoire for dance and drama,all,all,all,domicile,total non-uk,355
courtauld institute of art,all,All postgraduate,full-time,total,total,265
courtauld institute of art,all,All postgraduate,part-time,total,total,20
courtauld institute of art,all,All postgraduate,all,domicile,total uk,160
courtauld institute of art,all,All postgraduate,all,domicile,total non-uk,125
courtauld institute of art,all,All postgraduate,all,total,total,285
courtauld institute of art,all,All undergraduate,full-time,total,total,155
courtauld institute of art,all,All undergraduate,part-time,total,total,0
courtauld institute of art,all,All undergraduate,all,domicile,total uk,130
courtauld institute of art,all,All undergraduate,all,domicile,total non-uk,25
courtauld institute of art,all,All undergraduate,all,total,total,155
courtauld institute of art,all,all,all,total,total,435
courtauld institute of art,all,all,full-time,total,total,420
courtauld institute of art,all,all,part-time,total,total,20
courtauld institute of art,all,all,all,domicile,total uk,290
courtauld institute of art,all,all,all,domicile,total non-uk,150
coventry university,all,All postgraduate,full-time,total,total,2780
coventry university,all,All postgraduate,part-time,total,total,2170
coventry university,all,All postgraduate,all,domicile,total uk,2360
coventry university,all,All postgraduate,all,domicile,total non-uk,2590
coventry university,all,All postgraduate,all,total,total,4950
coventry university,all,All undergraduate,full-time,total,total,15760
coventry university,all,All undergraduate,part-time,total,total,10335
coventry university,all,All undergraduate,all,domicile,total uk,22270
coventry university,all,All undergraduate,all,domicile,total non-uk,3825
coventry university,all,All undergraduate,all,total,total,26095
coventry university,all,all,all,total,total,31045
coventry university,all,all,full-time,total,total,18540
coventry university,all,all,part-time,total,total,12505
coventry university,all,all,all,domicile,total uk,24630
coventry university,all,all,all,domicile,total non-uk,6415
cranfield university,all,All postgraduate,full-time,total,total,3405
cranfield university,all,All postgraduate,part-time,total,total,1840
cranfield university,all,All postgraduate,all,domicile,total uk,2415
cranfield university,all,All postgraduate,all,domicile,total non-uk,2825
cranfield university,all,All postgraduate,all,total,total,5240
cranfield university,all,All undergraduate,full-time,total,total,0
cranfield university,all,All undergraduate,part-time,total,total,0
cranfield university,all,All undergraduate,all,domicile,total uk,0
cranfield university,all,All undergraduate,all,domicile,total non-uk,0
cranfield university,all,All undergraduate,all,total,total,0
cranfield university,all,all,all,total,total,5240
cranfield university,all,all,full-time,total,total,3405
cranfield university,all,all,part-time,total,total,1840
cranfield university,all,all,all,domicile,total uk,2415
cranfield university,all,all,all,domicile,total non-uk,2825
university for the creative arts,all,All postgraduate,full-time,total,total,165
university for the creative arts,all,All postgraduate,part-time,total,total,130
university for the creative arts,all,All postgraduate,all,domicile,total uk,180
university for the creative arts,all,All postgraduate,all,domicile,total non-uk,115
university for the creative arts,all,All postgraduate,all,total,total,295
university for the creative arts,all,All undergraduate,full-time,total,total,5340
university for the creative arts,all,All undergraduate,part-time,total,total,120
university for the creative arts,all,All undergraduate,all,domicile,total uk,4935
university for the creative arts,all,All undergraduate,all,domicile,total non-uk,525
university for the creative arts,all,All undergraduate,all,total,total,5460
university for the creative arts,all,all,all,total,total,5750
university for the creative arts,all,all,full-time,total,total,5505
university for the creative arts,all,all,part-time,total,total,250
university for the creative arts,all,all,all,domicile,total uk,5115
university for the creative arts,all,all,all,domicile,total non-uk,640
university of cumbria,all,All postgraduate,full-time,total,total,810
university of cumbria,all,All postgraduate,part-time,total,total,960
university of cumbria,all,All postgraduate,all,domicile,total uk,1650
university of cumbria,all,All postgraduate,all,domicile,total non-uk,125
university of cumbria,all,All postgraduate,all,total,total,1775
university of cumbria,all,All undergraduate,full-time,total,total,6285
university of cumbria,all,All undergraduate,part-time,total,total,2650
university of cumbria,all,All undergraduate,all,domicile,total uk,8760
university of cumbria,all,All undergraduate,all,domicile,total non-uk,175
university of cumbria,all,All undergraduate,all,total,total,8935
university of cumbria,all,all,all,total,total,10710
university of cumbria,all,all,full-time,total,total,7095
university of cumbria,all,all,part-time,total,total,3610
university of cumbria,all,all,all,domicile,total uk,10410
university of cumbria,all,all,all,domicile,total non-uk,300
de montfort university,all,All postgraduate,full-time,total,total,1175
de montfort university,all,All postgraduate,part-time,total,total,2665
de montfort university,all,All postgraduate,all,domicile,total uk,2695
de montfort university,all,All postgraduate,all,domicile,total non-uk,1145
de montfort university,all,All postgraduate,all,total,total,3840
de montfort university,all,All undergraduate,full-time,total,total,15330
de montfort university,all,All undergraduate,part-time,total,total,2620
de montfort university,all,All undergraduate,all,domicile,total uk,16525
de montfort university,all,All undergraduate,all,domicile,total non-uk,1425
de montfort university,all,All undergraduate,all,total,total,17950
de montfort university,all,all,all,total,total,21795
de montfort university,all,all,full-time,total,total,16505
de montfort university,all,all,part-time,total,total,5285
de montfort university,all,all,all,domicile,total uk,19220
de montfort university,all,all,all,domicile,total non-uk,2570
university of derby,all,All postgraduate,full-time,total,total,730
university of derby,all,All postgraduate,part-time,total,total,2225
university of derby,all,All postgraduate,all,domicile,total uk,2625
university of derby,all,All postgraduate,all,domicile,total non-uk,330
university of derby,all,All postgraduate,all,total,total,2955
university of derby,all,All undergraduate,full-time,total,total,10550
university of derby,all,All undergraduate,part-time,total,total,4990
university of derby,all,All undergraduate,all,domicile,total uk,14465
university of derby,all,All undergraduate,all,domicile,total non-uk,1075
university of derby,all,All undergraduate,all,total,total,15540
university of derby,all,all,all,total,total,18495
university of derby,all,all,full-time,total,total,11280
university of derby,all,all,part-time,total,total,7215
university of derby,all,all,all,domicile,total uk,17090
university of derby,all,all,all,domicile,total non-uk,1405
university of durham,all,All postgraduate,full-time,total,total,3170
