HE provider,Country of HE provider,Level of study,Mode of study,Category marker,Category,Number
bath spa university,england,All postgraduate,part-time,total,total,1990
bath spa university,england,All postgraduate,all,domicile,total uk,2555
bath spa university,england,All postgraduate,all,domicile,total non-uk,50
bath spa university,england,All undergraduate,all,total,total,4505
bath spa university,england,All undergraduate,full-time,total,total,4105
bath spa university,england,All undergraduate,part-time,total,total,400
bath spa university,england,All undergraduate,all,domicile,total uk,4345
bath spa university,england,All undergraduate,all,domicile,total non-uk,165
bath spa university,england,all,full-time,total,total,4720
bath spa university,england,all,part-time,total,total,2390
bath spa university,england,all,all,domicile,total uk,6900
bath spa university,england,all,all,domicile,total non-uk,215
the university of bath,england,all,all,total,total,14255
the university of bath,england,All postgraduate,all,total,total,5225
the university of bath,england,All postgraduate,full-time,total,total,1550
the university of bath,england,All postgraduate,part-time,total,total,3675
the university of bath,england,All postgraduate,all,domicile,total uk,3140
the university of bath,england,All postgraduate,all,domicile,total non-uk,2085
the university of bath,england,All undergraduate,all,total,total,9030
the university of bath,england,All undergraduate,full-time,total,total,8470
the university of bath,england,All undergraduate,part-time,total,total,560
the university of bath,england,All undergraduate,all,domicile,total uk,7250
the university of bath,england,All undergraduate,all,domicile,total non-uk,1780
the university of bath,england,all,full-time,total,total,10020
the university of bath,england,all,part-time,total,total,4235
the university of bath,england,all,all,domicile,total uk,10390
the university of bath,england,all,all,domicile,total non-uk,3865
university of bedfordshire,england,all,all,total,total,14550
university of bedfordshire,england,All postgraduate,all,total,total,2230
university of bedfordshire,england,All postgraduate,full-time,total,total,1020
university of bedfordshire,england,All postgraduate,part-time,total,total,1210
university of bedfordshire,england,All postgraduate,all,domicile,total uk,1165
university of bedfordshire,england,All postgraduate,all,domicile,total non-uk,1065
university of bedfordshire,england,All undergraduate,all,total,total,12320
university of bedfordshire,england,All undergraduate,full-time,total,total,8270
university of bedfordshire,england,All undergraduate,part-time,total,total,4050
university of bedfordshire,england,All undergraduate,all,domicile,total uk,9725
university of bedfordshire,england,All undergraduate,all,domicile,total non-uk,2595
university of bedfordshire,england,all,full-time,total,total,9290
university of bedfordshire,england,all,part-time,total,total,5260
university of bedfordshire,england,all,all,domicile,total uk,10890
university of bedfordshire,england,all,all,domicile,total non-uk,3660
birkbeck college,england,all,all,total,total,18480
birkbeck college,england,All postgraduate,all,total,total,3425
birkbeck college,england,All postgraduate,full-time,total,total,715
birkbeck college,england,All postgraduate,part-time,total,total,2710
birkbeck college,england,All postgraduate,all,domicile,total uk,2915
birkbeck college,england,All postgraduate,all,domicile,total non-uk,510
birkbeck college,england,All undergraduate,all,total,total,15055
birkbeck college,england,All undergraduate,full-time,total,total,25
birkbeck college,england,All undergraduate,part-time,total,total,15030
birkbeck college,england,All undergraduate,all,domicile,total uk,14580
birkbeck college,england,All undergraduate,all,domicile,total non-uk,475
birkbeck college,england,all,full-time,total,total,740
birkbeck college,england,all,part-time,total,total,17740
birkbeck college,england,all,all,domicile,total uk,17495
birkbeck college,england,all,all,domicile,total non-uk,985
birmingham city university,england,all,all,total,total,23860
birmingham city university,england,All postgraduate,all,total,total,4390
birmingham city university,england,All postgraduate,full-time,total,total,1565
birmingham city university,england,All postgraduate,part-time,total,total,2825
birmingham city university,england,All postgraduate,all,domicile,total uk,3470
birmingham city university,england,All postgraduate,all,domicile,total non-uk,920
birmingham city university,england,All undergraduate,all,total,total,19470
birmingham city university,england,All undergraduate,full-time,total,total,13105
birmingham city university,england,All undergraduate,part-time,total,total,6365
birmingham city university,england,All undergraduate,all,domicile,total uk,18535
birmingham city university,england,All undergraduate,all,domicile,total non-uk,940
birmingham city university,england,all,full-time,total,total,14670
birmingham city university,england,all,part-time,total,total,9190
birmingham city university,england,all,all,domicile,total uk,22005
birmingham city university,england,all,all,domicile,total non-uk,1860
"birmingham college of food, tourism and creative studies",england,all,all,total,total,4060
"birmingham college of food, tourism and creative studies",england,All postgraduate,all,total,total,575
"birmingham college of food, tourism and creative studies",england,All postgraduate,full-time,total,total,230
"birmingham college of food, tourism and creative studies",england,All postgraduate,part-time,total,total,350
"birmingham college of food, tourism and creative studies",england,All postgraduate,all,domicile,total uk,100
"birmingham college of food, tourism and creative studies",england,All postgraduate,all,domicile,total non-uk,480
"birmingham college of food, tourism and creative studies",england,All undergraduate,all,total,total,3480
"birmingham college of food, tourism and creative studies",england,All undergraduate,full-time,total,total,2515
"birmingham college of food, tourism and creative studies",england,All undergraduate,part-time,total,total,965
"birmingham college of food, tourism and creative studies",england,All undergraduate,all,domicile,total uk,2660
"birmingham college of food, tourism and creative studies",england,All undergraduate,all,domicile,total non-uk,820
"birmingham college of food, tourism and creative studies",england,all,full-time,total,total,2745
"birmingham college of food, tourism and creative studies",england,all,part-time,total,total,1315
"birmingham college of food, tourism and creative studies",england,all,all,domicile,total uk,2760
"birmingham college of food, tourism and creative studies",england,all,all,domicile,total non-uk,1300
the university of birmingham,england,all,all,total,total,30415
the university of birmingham,england,All postgraduate,all,total,total,11935
the university of birmingham,england,All postgraduate,full-time,total,total,5340
the university of birmingham,england,All postgraduate,part-time,total,total,6595
the university of birmingham,england,All postgraduate,all,domicile,total uk,8000
the university of birmingham,england,All postgraduate,all,domicile,total non-uk,3935
the university of birmingham,england,All undergraduate,all,total,total,18480
the university of birmingham,england,All undergraduate,full-time,total,total,16285
the university of birmingham,england,All undergraduate,part-time,total,total,2200
the university of birmingham,england,All undergraduate,all,domicile,total uk,16915
the university of birmingham,england,All undergraduate,all,domicile,total non-uk,1565
the university of birmingham,england,all,full-time,total,total,21625
the university of birmingham,england,all,part-time,total,total,8795
the university of birmingham,england,all,all,domicile,total uk,24915
the university of birmingham,england,all,all,domicile,total non-uk,5500
bishop grosseteste university college lincoln,england,all,all,total,total,1805
bishop grosseteste university college lincoln,england,All postgraduate,all,total,total,720
bishop grosseteste university college lincoln,england,All postgraduate,full-time,total,total,290
bishop grosseteste university college lincoln,england,All postgraduate,part-time,total,total,430
bishop grosseteste university college lincoln,england,All postgraduate,all,domicile,total uk,715
bishop grosseteste university college lincoln,england,All postgraduate,all,domicile,total non-uk,0
bishop grosseteste university college lincoln,england,All undergraduate,all,total,total,1090
bishop grosseteste university college lincoln,england,All undergraduate,full-time,total,total,1085
bishop grosseteste university college lincoln,england,All undergraduate,part-time,total,total,5
bishop grosseteste university college lincoln,england,All undergraduate,all,domicile,total uk,1085
bishop grosseteste university college lincoln,england,All undergraduate,all,domicile,total non-uk,0
bishop grosseteste university college lincoln,england,all,full-time,total,total,1375
bishop grosseteste university college lincoln,england,all,part-time,total,total,435
bishop grosseteste university college lincoln,england,all,all,domicile,total uk,1800
bishop grosseteste university college lincoln,england,all,all,domicile,total non-uk,0
the university of bolton,england,all,all,total,total,8115
the university of bolton,england,All postgraduate,all,total,total,1740
the university of bolton,england,All postgraduate,full-time,total,total,790
the university of bolton,england,All postgraduate,part-time,total,total,950
the university of bolton,england,All postgraduate,all,domicile,total uk,1430
the university of bolton,england,All postgraduate,all,domicile,total non-uk,310
the university of bolton,england,All undergraduate,all,total,total,6375
the university of bolton,england,All undergraduate,full-time,total,total,3740
the university of bolton,england,All undergraduate,part-time,total,total,2635
the university of bolton,england,All undergraduate,all,domicile,total uk,5880
the university of bolton,england,All undergraduate,all,domicile,total non-uk,490
the university of bolton,england,all,full-time,total,total,4530
the university of bolton,england,all,part-time,total,total,3585
the university of bolton,england,all,all,domicile,total uk,7310
the university of bolton,england,all,all,domicile,total non-uk,800
the arts institute at bournemouth,england,all,all,total,total,1845
the arts institute at bournemouth,england,All postgraduate,all,total,total,40
the arts institute at bournemouth,england,All postgraduate,full-time,total,total,10
the arts institute at bournemouth,england,All postgraduate,part-time,total,total,30
the arts institute at bournemouth,england,All postgraduate,all,domicile,total uk,40
the arts institute at bournemouth,england,All postgraduate,all,domicile,total non-uk,0
the arts institute at bournemouth,england,All undergraduate,all,total,total,1805
the arts institute at bournemouth,england,All undergraduate,full-time,total,total,1740
the arts institute at bournemouth,england,All undergraduate,part-time,total,total,65
the arts institute at bournemouth,england,All undergraduate,all,domicile,total uk,1625
the arts institute at bournemouth,england,All undergraduate,all,domicile,total non-uk,180
the arts institute at bournemouth,england,all,full-time,total,total,1750
the arts institute at bournemouth,england,all,part-time,total,total,95
the arts institute at bournemouth,england,all,all,domicile,total uk,1665
the arts institute at bournemouth,england,all,all,domicile,total non-uk,180
bournemouth university,england,all,all,total,total,17870
bournemouth university,england,All postgraduate,all,total,total,2445
bournemouth university,england,All postgraduate,full-time,total,total,1615
bournemouth university,england,All postgraduate,part-time,total,total,835
bournemouth university,england,All postgraduate,all,domicile,total uk,1240
bournemouth university,england,All postgraduate,all,domicile,total non-uk,1205
bournemouth university,england,All undergraduate,all,total,total,15425
bournemouth university,england,All undergraduate,full-time,total,total,10845
bournemouth university,england,All undergraduate,part-time,total,total,4580
bournemouth university,england,All undergraduate,all,domicile,total uk,14550
bournemouth university,england,All undergraduate,all,domicile,total non-uk,875
bournemouth university,england,all,full-time,total,total,12460
bournemouth university,england,all,part-time,total,total,5415
bournemouth university,england,all,all,domicile,total uk,15790
bournemouth university,england,all,all,domicile,total non-uk,2080
the university of bradford,england,all,all,total,total,13600
the university of bradford,england,All postgraduate,all,total,total,4490
the university of bradford,england,All postgraduate,full-time,total,total,1480
the university of bradford,england,All postgraduate,part-time,total,total,3010
the university of bradford,england,All postgraduate,all,domicile,total uk,2035
the university of bradford,england,All postgraduate,all,domicile,total non-uk,2455
the university of bradford,england,All undergraduate,all,total,total,9110
the university of bradford,england,All undergraduate,full-time,total,total,7645
the university of bradford,england,All undergraduate,part-time,total,total,1465
the university of bradford,england,All undergraduate,all,domicile,total uk,7545
the university of bradford,england,All undergraduate,all,domicile,total non-uk,1570
the university of bradford,england,all,full-time,total,total,9125
the university of bradford,england,all,part-time,total,total,4475
the university of bradford,england,all,all,domicile,total uk,9580
the university of bradford,england,all,all,domicile,total non-uk,4025
the university of brighton,england,all,all,total,total,21135
the university of brighton,england,All postgraduate,all,total,total,4050
the university of brighton,england,All postgraduate,full-time,total,total,1440
the university of brighton,england,All postgraduate,part-time,total,total,2610
the university of brighton,england,All postgraduate,all,domicile,total uk,3180
the university of brighton,england,All postgraduate,all,domicile,total non-uk,870
the university of brighton,england,All undergraduate,all,total,total,17085
the university of brighton,england,All undergraduate,full-time,total,total,12795
the university of brighton,england,All undergraduate,part-time,total,total,4290
the university of brighton,england,All undergraduate,all,domicile,total uk,15305
the university of brighton,england,All undergraduate,all,domicile,total non-uk,1780
the university of brighton,england,all,full-time,total,total,14235
the university of brighton,england,all,part-time,total,total,6900
the university of brighton,england,all,all,domicile,total uk,18485
the university of brighton,england,all,all,domicile,total non-uk,2650
the university of bristol,england,all,all,total,total,22780
the university of bristol,england,All postgraduate,all,total,total,7450
the university of bristol,england,All postgraduate,full-time,total,total,2820
the university of bristol,england,All postgraduate,part-time,total,total,4630
the university of bristol,england,All postgraduate,all,domicile,total uk,4830
the university of bristol,england,All postgraduate,all,domicile,total non-uk,2625
the university of bristol,england,All undergraduate,all,total,total,15330
the university of bristol,england,All undergraduate,full-time,total,total,11810
the university of bristol,england,All undergraduate,part-time,total,total,3515
the university of bristol,england,All undergraduate,all,domicile,total uk,14045
the university of bristol,england,All undergraduate,all,domicile,total non-uk,1280
the university of bristol,england,all,full-time,total,total,14630
the university of bristol,england,all,part-time,total,total,8145
the university of bristol,england,all,all,domicile,total uk,18875
the university of bristol,england,all,all,domicile,total non-uk,3905
brunel university,england,all,all,total,total,15510
brunel university,england,All postgraduate,all,total,total,5160
brunel university,england,All postgraduate,full-time,total,total,2230
brunel university,england,All postgraduate,part-time,total,total,2935
brunel university,england,All postgraduate,all,domicile,total uk,2565
brunel university,england,All postgraduate,all,domicile,total non-uk,2595
brunel university,england,All undergraduate,all,total,total,10350
brunel university,england,All undergraduate,full-time,total,total,9485
brunel university,england,All undergraduate,part-time,total,total,870
brunel university,england,All undergraduate,all,domicile,total uk,9250
brunel university,england,All undergraduate,all,domicile,total non-uk,1100
brunel university,england,all,full-time,total,total,11715
brunel university,england,all,part-time,total,total,3805
brunel university,england,all,all,domicile,total uk,11815
brunel university,england,all,all,domicile,total non-uk,3695
buckinghamshire new university,england,all,all,total,total,8915
buckinghamshire new university,england,All postgraduate,all,total,total,620
buckinghamshire new university,england,All postgraduate,full-time,total,total,140
buckinghamshire new university,england,All postgraduate,part-time,total,total,480
buckinghamshire new university,england,All postgraduate,all,domicile,total uk,485
buckinghamshire new university,england,All postgraduate,all,domicile,total non-uk,130
buckinghamshire new university,england,All undergraduate,all,total,total,8295
buckinghamshire new university,england,All undergraduate,full-time,total,total,5290
buckinghamshire new university,england,All undergraduate,part-time,total,total,3010
buckinghamshire new university,england,All undergraduate,all,domicile,total uk,7300
buckinghamshire new university,england,All undergraduate,all,domicile,total non-uk,995
buckinghamshire new university,england,all,full-time,total,total,5430
buckinghamshire new university,england,all,part-time,total,total,3490
buckinghamshire new university,england,all,all,domicile,total uk,7785
buckinghamshire new university,england,all,all,domicile,total non-uk,1125
the university of buckingham,england,all,all,total,total,840
the university of buckingham,england,All postgraduate,all,total,total,230
the university of buckingham,england,All postgraduate,full-time,total,total,200
the university of buckingham,england,All postgraduate,part-time,total,total,25
the university of buckingham,england,All postgraduate,all,domicile,total uk,90
the university of buckingham,england,All postgraduate,all,domicile,total non-uk,140
the university of buckingham,england,All undergraduate,all,total,total,610
the university of buckingham,england,All undergraduate,full-time,total,total,575
the university of buckingham,england,All undergraduate,part-time,total,total,40
the university of buckingham,england,All undergraduate,all,domicile,total uk,195
the university of buckingham,england,All undergraduate,all,domicile,total non-uk,415
the university of buckingham,england,all,full-time,total,total,775
the university of buckingham,england,all,part-time,total,total,65
the university of buckingham,england,all,all,domicile,total uk,285
the university of buckingham,england,all,all,domicile,total non-uk,555
the university of cambridge,england,all,all,total,total,28775
the university of cambridge,england,All postgraduate,all,total,total,10595
the university of cambridge,england,All postgraduate,full-time,total,total,5395
the university of cambridge,england,All postgraduate,part-time,total,total,5195
the university of cambridge,england,All postgraduate,all,domicile,total uk,6190
the university of cambridge,england,All postgraduate,all,domicile,total non-uk,4400
the university of cambridge,england,All undergraduate,all,total,total,18185
the university of cambridge,england,All undergraduate,full-time,total,total,11765
the university of cambridge,england,All undergraduate,part-time,total,total,6415
the university of cambridge,england,All undergraduate,all,domicile,total uk,16245
the university of cambridge,england,All undergraduate,all,domicile,total non-uk,1940
the university of cambridge,england,all,full-time,total,total,17160
the university of cambridge,england,all,part-time,total,total,11610
the university of cambridge,england,all,all,domicile,total uk,22435
the university of cambridge,england,all,all,domicile,total non-uk,6340
the institute of cancer research,england,all,all,total,total,290
the institute of cancer research,england,All postgraduate,all,total,total,290
the institute of cancer research,england,All postgraduate,full-time,total,total,125
the institute of cancer research,england,All postgraduate,part-time,total,total,165
the institute of cancer research,england,All postgraduate,all,domicile,total uk,215
the institute of cancer research,england,All postgraduate,all,domicile,total non-uk,75
the institute of cancer research,england,All undergraduate,all,total,total,0
the institute of cancer research,england,All undergraduate,full-time,total,total,0
the institute of cancer research,england,All undergraduate,part-time,total,total,0
the institute of cancer research,england,All undergraduate,all,domicile,total uk,0
the institute of cancer research,england,All undergraduate,all,domicile,total non-uk,0
the institute of cancer research,england,all,full-time,total,total,125
the institute of cancer research,england,all,part-time,total,total,165
the institute of cancer research,england,all,all,domicile,total uk,215
the institute of cancer research,england,all,all,domicile,total non-uk,75
canterbury christ church university,england,all,all,total,total,14945
canterbury christ church university,england,All postgraduate,all,total,total,3585
canterbury christ church university,england,All postgraduate,full-time,total,total,1075
canterbury christ church university,england,All postgraduate,part-time,total,total,2510
canterbury christ church university,england,All postgraduate,all,domicile,total uk,3295
canterbury christ church university,england,All postgraduate,all,domicile,total non-uk,285
canterbury christ church university,england,All undergraduate,all,total,total,11360
canterbury christ church university,england,All undergraduate,full-time,total,total,6780
canterbury christ church university,england,All undergraduate,part-time,total,total,4580
canterbury christ church university,england,All undergraduate,all,domicile,total uk,10870
canterbury christ church university,england,All undergraduate,all,domicile,total non-uk,490
canterbury christ church university,england,all,full-time,total,total,7855
canterbury christ church university,england,all,part-time,total,total,7090
canterbury christ church university,england,all,all,domicile,total uk,14165
canterbury christ church university,england,all,all,domicile,total non-uk,775
the university of central lancashire,england,all,all,total,total,29845
the university of central lancashire,england,All postgraduate,all,total,total,4430
the university of central lancashire,england,All postgraduate,full-time,total,total,1615
the university of central lancashire,england,All postgraduate,part-time,total,total,2815
the university of central lancashire,england,All postgraduate,all,domicile,total uk,3405
the university of central lancashire,england,All postgraduate,all,domicile,total non-uk,1025
the university of central lancashire,england,All undergraduate,all,total,total,25415
the university of central lancashire,england,All undergraduate,full-time,total,total,15495
the university of central lancashire,england,All undergraduate,part-time,total,total,9920
the university of central lancashire,england,All undergraduate,all,domicile,total uk,24030
the university of central lancashire,england,All undergraduate,all,domicile,total non-uk,1385
the university of central lancashire,england,all,full-time,total,total,17110
the university of central lancashire,england,all,part-time,total,total,12735
the university of central lancashire,england,all,all,domicile,total uk,27435
the university of central lancashire,england,all,all,domicile,total non-uk,2410
central school of speech and drama,england,all,all,total,total,910
central school of speech and drama,england,All postgraduate,all,total,total,330
central school of speech and drama,england,All postgraduate,full-time,total,total,270
central school of speech and drama,england,All postgraduate,part-time,total,total,55
central school of speech and drama,england,All postgraduate,all,domicile,total uk,265
central school of speech and drama,england,All postgraduate,all,domicile,total non-uk,65
central school of speech and drama,england,All undergraduate,all,total,total,580
central school of speech and drama,england,All undergraduate,full-time,total,total,580
central school of speech and drama,england,All undergraduate,part-time,total,total,0
central school of speech and drama,england,All undergraduate,all,domicile,total uk,545
central school of speech and drama,england,All undergraduate,all,domicile,total non-uk,35
central school of speech and drama,england,all,full-time,total,total,850
central school of speech and drama,england,all,part-time,total,total,55
central school of speech and drama,england,all,all,domicile,total uk,810
central school of speech and drama,england,all,all,domicile,total non-uk,100
university of chester,england,all,all,total,total,15095
university of chester,england,All postgraduate,all,total,total,3445
university of chester,england,All postgraduate,full-time,total,total,620
university of chester,england,All postgraduate,part-time,total,total,2825
university of chester,england,All postgraduate,all,domicile,total uk,3290
university of chester,england,All postgraduate,all,domicile,total non-uk,155
university of chester,england,All undergraduate,all,total,total,11655
university of chester,england,All undergraduate,full-time,total,total,7290
university of chester,england,All undergraduate,part-time,total,total,4365
university of chester,england,All undergraduate,all,domicile,total uk,11485
university of chester,england,All undergraduate,all,domicile,total non-uk,175
university of chester,england,all,full-time,total,total,7910
university of chester,england,all,part-time,total,total,7190
university of chester,england,all,all,domicile,total uk,14775
university of chester,england,all,all,domicile,total non-uk,330
the university of chichester,england,all,all,total,total,4930
the university of chichester,england,All postgraduate,all,total,total,1215
the university of chichester,england,All postgraduate,full-time,total,total,340
the university of chichester,england,All postgraduate,part-time,total,total,875
the university of chichester,england,All postgraduate,all,domicile,total uk,1200
the university of chichester,england,All postgraduate,all,domicile,total non-uk,15
the university of chichester,england,All undergraduate,all,total,total,3715
the university of chichester,england,All undergraduate,full-time,total,total,3060
the university of chichester,england,All undergraduate,part-time,total,total,655
the university of chichester,england,All undergraduate,all,domicile,total uk,3545
the university of chichester,england,All undergraduate,all,domicile,total non-uk,170
the university of chichester,england,all,full-time,total,total,3400
the university of chichester,england,all,part-time,total,total,1530
the university of chichester,england,all,all,domicile,total uk,4745
the university of chichester,england,all,all,domicile,total non-uk,185
the city university,england,all,all,total,total,23835
the city university,england,All postgraduate,all,total,total,9180
the city university,england,All postgraduate,full-time,total,total,3815
the city university,england,All postgraduate,part-time,total,total,5365
the city university,england,All postgraduate,all,domicile,total uk,5000
the city university,england,All postgraduate,all,domicile,total non-uk,4180
the city university,england,All undergraduate,all,total,total,14655
the city university,england,All undergraduate,full-time,total,total,7590
the city university,england,All undergraduate,part-time,total,total,7065
the city university,england,All undergraduate,all,domicile,total uk,12450
the city university,england,All undergraduate,all,domicile,total non-uk,2205
the city university,england,all,full-time,total,total,11405
the city university,england,all,part-time,total,total,12430
the city university,england,all,all,domicile,total uk,17450
the city university,england,all,all,domicile,total non-uk,6385
conservatoire for dance and drama,england,all,all,total,total,1155
conservatoire for dance and drama,england,All postgraduate,all,total,total,75
conservatoire for dance and drama,england,All postgraduate,full-time,total,total,50
conservatoire for dance and drama,england,All postgraduate,part-time,total,total,25
conservatoire for dance and drama,england,All postgraduate,all,domicile,total uk,40
conservatoire for dance and drama,england,All postgraduate,all,domicile,total non-uk,30
conservatoire for dance and drama,england,All undergraduate,all,total,total,1085
conservatoire for dance and drama,england,All undergraduate,full-time,total,total,1075
conservatoire for dance and drama,england,All undergraduate,part-time,total,total,10
conservatoire for dance and drama,england,All undergraduate,all,domicile,total uk,785
conservatoire for dance and drama,england,All undergraduate,all,domicile,total non-uk,295
conservatoire for dance and drama,england,all,full-time,total,total,1125
conservatoire for dance and drama,england,all,part-time,total,total,35
conservatoire for dance and drama,england,all,all,domicile,total uk,825
conservatoire for dance and drama,england,all,all,domicile,total non-uk,325
courtauld institute of art,england,all,all,total,total,455
courtauld institute of art,england,All postgraduate,all,total,total,300
courtauld institute of art,england,All postgraduate,full-time,total,total,240
courtauld institute of art,england,All postgraduate,part-time,total,total,60
courtauld institute of art,england,All postgraduate,all,domicile,total uk,160
courtauld institute of art,england,All postgraduate,all,domicile,total non-uk,135
courtauld institute of art,england,All undergraduate,all,total,total,155
courtauld institute of art,england,All undergraduate,full-time,total,total,155
courtauld institute of art,england,All undergraduate,part-time,total,total,0
courtauld institute of art,england,All undergraduate,all,domicile,total uk,130
courtauld institute of art,england,All undergraduate,all,domicile,total non-uk,20
courtauld institute of art,england,all,full-time,total,total,395
courtauld institute of art,england,all,part-time,total,total,60
courtauld institute of art,england,all,all,domicile,total uk,290
courtauld institute of art,england,all,all,domicile,total non-uk,155
coventry university,england,all,all,total,total,19300
coventry university,england,All postgraduate,all,total,total,2875
coventry university,england,All postgraduate,full-time,total,total,1395
coventry university,england,All postgraduate,part-time,total,total,1480
coventry university,england,All postgraduate,all,domicile,total uk,1590
coventry university,england,All postgraduate,all,domicile,total non-uk,1280
coventry university,england,All undergraduate,all,total,total,16430
coventry university,england,All undergraduate,full-time,total,total,10935
coventry university,england,All undergraduate,part-time,total,total,5490
coventry university,england,All undergraduate,all,domicile,total uk,14725
coventry university,england,All undergraduate,all,domicile,total non-uk,1705
coventry university,england,all,full-time,total,total,12330
coventry university,england,all,part-time,total,total,6970
coventry university,england,all,all,domicile,total uk,16315
coventry university,england,all,all,domicile,total non-uk,2985
cranfield university,england,all,all,total,total,4350
cranfield university,england,All postgraduate,all,total,total,4350
cranfield university,england,All postgraduate,full-time,total,total,2600
cranfield university,england,All postgraduate,part-time,total,total,1755
cranfield university,england,All postgraduate,all,domicile,total uk,2325
cranfield university,england,All postgraduate,all,domicile,total non-uk,2025
cranfield university,england,All undergraduate,all,total,total,0
cranfield university,england,All undergraduate,full-time,total,total,0
cranfield university,england,All undergraduate,part-time,total,total,0
cranfield university,england,All undergraduate,all,domicile,total uk,0
cranfield university,england,All undergraduate,all,domicile,total non-uk,0
cranfield university,england,all,full-time,total,total,2600
cranfield university,england,all,part-time,total,total,1755
cranfield university,england,all,all,domicile,total uk,2325
cranfield university,england,all,all,domicile,total non-uk,2025
the university college for the creative arts,england,all,all,total,total,5275
the university college for the creative arts,england,All postgraduate,all,total,total,240
the university college for the creative arts,england,All postgraduate,full-time,total,total,155
the university college for the creative arts,england,All postgraduate,part-time,total,total,85
the university college for the creative arts,england,All postgraduate,all,domicile,total uk,130
the university college for the creative arts,england,All postgraduate,all,domicile,total non-uk,110
the university college for the creative arts,england,All undergraduate,all,total,total,5035
the university college for the creative arts,england,All undergraduate,full-time,total,total,4785
the university college for the creative arts,england,All undergraduate,part-time,total,total,245
the university college for the creative arts,england,All undergraduate,all,domicile,total uk,4410
the university college for the creative arts,england,All undergraduate,all,domicile,total non-uk,620
the university college for the creative arts,england,all,full-time,total,total,4940
the university college for the creative arts,england,all,part-time,total,total,330
the university college for the creative arts,england,all,all,domicile,total uk,4540
the university college for the creative arts,england,all,all,domicile,total non-uk,730
cumbria institute of the arts,england,all,all,total,total,1035
cumbria institute of the arts,england,All postgraduate,all,total,total,45
cumbria institute of the arts,england,All postgraduate,full-time,total,total,10
cumbria institute of the arts,england,All postgraduate,part-time,total,total,40
cumbria institute of the arts,england,All postgraduate,all,domicile,total uk,45
cumbria institute of the arts,england,All postgraduate,all,domicile,total non-uk,0
cumbria institute of the arts,england,All undergraduate,all,total,total,985
cumbria institute of the arts,england,All undergraduate,full-time,total,total,945
cumbria institute of the arts,england,All undergraduate,part-time,total,total,45
cumbria institute of the arts,england,All undergraduate,all,domicile,total uk,905
cumbria institute of the arts,england,All undergraduate,all,domicile,total non-uk,80
