HE provider,Country of HE provider,Level of study,Mode of study,Category marker,Category,Number
The University of Surrey,England,Postgraduate (research),Part-time,Total,Total,265
The University of Surrey,England,Postgraduate (research),All,Total,Total,1145
The University of Sussex,England,Postgraduate (research),Full-time,Total,Total,785
The University of Sussex,England,Postgraduate (research),Part-time,Total,Total,235
The University of Sussex,England,Postgraduate (research),All,Total,Total,1020
Swansea University,Wales,Postgraduate (research),Full-time,Total,Total,580
Swansea University,Wales,Postgraduate (research),Part-time,Total,Total,145
Swansea University,Wales,Postgraduate (research),All,Total,Total,725
Teesside University,England,Postgraduate (research),Full-time,Total,Total,75
Teesside University,England,Postgraduate (research),Part-time,Total,Total,85
Teesside University,England,Postgraduate (research),All,Total,Total,160
Trinity Laban Conservatoire of Music and Dance,England,Postgraduate (research),Full-time,Total,Total,5
Trinity Laban Conservatoire of Music and Dance,England,Postgraduate (research),Part-time,Total,Total,5
Trinity Laban Conservatoire of Music and Dance,England,Postgraduate (research),All,Total,Total,15
University of Wales Trinity Saint David,Wales,Postgraduate (research),Full-time,Total,Total,55
University of Wales Trinity Saint David,Wales,Postgraduate (research),Part-time,Total,Total,60
University of Wales Trinity Saint David,Wales,Postgraduate (research),All,Total,Total,115
University of the Highlands and Islands,Scotland,Postgraduate (research),Full-time,Total,Total,30
University of the Highlands and Islands,Scotland,Postgraduate (research),Part-time,Total,Total,20
University of the Highlands and Islands,Scotland,Postgraduate (research),All,Total,Total,50
Ulster University,Northern Ireland,Postgraduate (research),Full-time,Total,Total,400
Ulster University,Northern Ireland,Postgraduate (research),Part-time,Total,Total,160
Ulster University,Northern Ireland,Postgraduate (research),All,Total,Total,560
University College London,England,Postgraduate (research),Full-time,Total,Total,3995
University College London,England,Postgraduate (research),Part-time,Total,Total,1000
University College London,England,Postgraduate (research),All,Total,Total,4995
University of South Wales,Wales,Postgraduate (research),Full-time,Total,Total,120
University of South Wales,Wales,Postgraduate (research),Part-time,Total,Total,240
University of South Wales,Wales,Postgraduate (research),All,Total,Total,360
The University of Wales (central functions),Wales,Postgraduate (research),Full-time,Total,Total,0
The University of Wales (central functions),Wales,Postgraduate (research),Part-time,Total,Total,0
The University of Wales (central functions),Wales,Postgraduate (research),All,Total,Total,5
The University of Warwick,England,Postgraduate (research),Full-time,Total,Total,1575
The University of Warwick,England,Postgraduate (research),Part-time,Total,Total,230
The University of Warwick,England,Postgraduate (research),All,Total,Total,1810
"University of the West of England, Bristol",England,Postgraduate (research),Full-time,Total,Total,165
"University of the West of England, Bristol",England,Postgraduate (research),Part-time,Total,Total,245
"University of the West of England, Bristol",England,Postgraduate (research),All,Total,Total,410
The University of the West of Scotland,Scotland,Postgraduate (research),Full-time,Total,Total,265
The University of the West of Scotland,Scotland,Postgraduate (research),Part-time,Total,Total,155
The University of the West of Scotland,Scotland,Postgraduate (research),All,Total,Total,420
The University of West London,England,Postgraduate (research),Full-time,Total,Total,50
The University of West London,England,Postgraduate (research),Part-time,Total,Total,55
The University of West London,England,Postgraduate (research),All,Total,Total,105
The University of Westminster,England,Postgraduate (research),Full-time,Total,Total,155
The University of Westminster,England,Postgraduate (research),Part-time,Total,Total,115
The University of Westminster,England,Postgraduate (research),All,Total,Total,270
The University of Winchester,England,Postgraduate (research),Full-time,Total,Total,15
The University of Winchester,England,Postgraduate (research),Part-time,Total,Total,145
The University of Winchester,England,Postgraduate (research),All,Total,Total,160
The University of Wolverhampton,England,Postgraduate (research),Full-time,Total,Total,170
The University of Wolverhampton,England,Postgraduate (research),Part-time,Total,Total,120
The University of Wolverhampton,England,Postgraduate (research),All,Total,Total,290
University of Worcester,England,Postgraduate (research),Full-time,Total,Total,35
University of Worcester,England,Postgraduate (research),Part-time,Total,Total,75
University of Worcester,England,Postgraduate (research),All,Total,Total,110
York St John University,England,Postgraduate (research),Full-time,Total,Total,25
York St John University,England,Postgraduate (research),Part-time,Total,Total,35
York St John University,England,Postgraduate (research),All,Total,Total,60
The University of York,England,Postgraduate (research),Full-time,Total,Total,1245
The University of York,England,Postgraduate (research),Part-time,Total,Total,205
The University of York,England,Postgraduate (research),All,Total,Total,1445
Total,England,Postgraduate (research),All,Total,Total,93825
Total,England,Postgraduate (research),Full-time,Total,Total,68900
Total,England,Postgraduate (research),Part-time,Total,Total,24925
Total,Northern Ireland,Postgraduate (research),All,Total,Total,2255
Total,Northern Ireland,Postgraduate (research),Full-time,Total,Total,1665
Total,Northern Ireland,Postgraduate (research),Part-time,Total,Total,590
Total,Scotland,Postgraduate (research),All,Total,Total,12525
Total,Scotland,Postgraduate (research),Full-time,Total,Total,9985
Total,Scotland,Postgraduate (research),Part-time,Total,Total,2535
Total,Wales,Postgraduate (research),All,Total,Total,4305
Total,Wales,Postgraduate (research),Full-time,Total,Total,3140
Total,Wales,Postgraduate (research),Part-time,Total,Total,1165
The University of Aberdeen,Scotland,Postgraduate (taught),Full-time,Total,Total,1505
The University of Aberdeen,Scotland,Postgraduate (taught),Part-time,Total,Total,1380
The University of Aberdeen,Scotland,Postgraduate (taught),All,Total,Total,2885
Abertay University,Scotland,Postgraduate (taught),Full-time,Total,Total,120
Abertay University,Scotland,Postgraduate (taught),Part-time,Total,Total,125
Abertay University,Scotland,Postgraduate (taught),All,Total,Total,245
Aberystwyth University,Wales,Postgraduate (taught),Full-time,Total,Total,505
Aberystwyth University,Wales,Postgraduate (taught),Part-time,Total,Total,495
Aberystwyth University,Wales,Postgraduate (taught),All,Total,Total,1000
Anglia Ruskin University,England,Postgraduate (taught),Full-time,Total,Total,1400
Anglia Ruskin University,England,Postgraduate (taught),Part-time,Total,Total,1355
Anglia Ruskin University,England,Postgraduate (taught),All,Total,Total,2755
Aston University,England,Postgraduate (taught),Full-time,Total,Total,1115
Aston University,England,Postgraduate (taught),Part-time,Total,Total,950
Aston University,England,Postgraduate (taught),All,Total,Total,2065
Bangor University,Wales,Postgraduate (taught),Full-time,Total,Total,1255
Bangor University,Wales,Postgraduate (taught),Part-time,Total,Total,865
Bangor University,Wales,Postgraduate (taught),All,Total,Total,2120
Bath Spa University,England,Postgraduate (taught),Full-time,Total,Total,1070
Bath Spa University,England,Postgraduate (taught),Part-time,Total,Total,900
Bath Spa University,England,Postgraduate (taught),All,Total,Total,1970
The University of Bath,England,Postgraduate (taught),Full-time,Total,Total,1350
The University of Bath,England,Postgraduate (taught),Part-time,Total,Total,1665
The University of Bath,England,Postgraduate (taught),All,Total,Total,3010
University of Bedfordshire,England,Postgraduate (taught),Full-time,Total,Total,1295
University of Bedfordshire,England,Postgraduate (taught),Part-time,Total,Total,2385
University of Bedfordshire,England,Postgraduate (taught),All,Total,Total,3680
Queen's University Belfast,Northern Ireland,Postgraduate (taught),Full-time,Total,Total,1520
Queen's University Belfast,Northern Ireland,Postgraduate (taught),Part-time,Total,Total,1780
Queen's University Belfast,Northern Ireland,Postgraduate (taught),All,Total,Total,3300
Birkbeck College,England,Postgraduate (taught),Full-time,Total,Total,700
Birkbeck College,England,Postgraduate (taught),Part-time,Total,Total,2765
Birkbeck College,England,Postgraduate (taught),All,Total,Total,3465
Birmingham City University,England,Postgraduate (taught),Full-time,Total,Total,1830
Birmingham City University,England,Postgraduate (taught),Part-time,Total,Total,1985
Birmingham City University,England,Postgraduate (taught),All,Total,Total,3815
The University of Birmingham,England,Postgraduate (taught),Full-time,Total,Total,6180
The University of Birmingham,England,Postgraduate (taught),Part-time,Total,Total,5070
The University of Birmingham,England,Postgraduate (taught),All,Total,Total,11250
University College Birmingham,England,Postgraduate (taught),Full-time,Total,Total,355
University College Birmingham,England,Postgraduate (taught),Part-time,Total,Total,120
University College Birmingham,England,Postgraduate (taught),All,Total,Total,475
Bishop Grosseteste University,England,Postgraduate (taught),Full-time,Total,Total,355
Bishop Grosseteste University,England,Postgraduate (taught),Part-time,Total,Total,180
Bishop Grosseteste University,England,Postgraduate (taught),All,Total,Total,535
The University of Bolton,England,Postgraduate (taught),Full-time,Total,Total,360
The University of Bolton,England,Postgraduate (taught),Part-time,Total,Total,570
The University of Bolton,England,Postgraduate (taught),All,Total,Total,935
The Arts University Bournemouth,England,Postgraduate (taught),Full-time,Total,Total,60
The Arts University Bournemouth,England,Postgraduate (taught),Part-time,Total,Total,10
The Arts University Bournemouth,England,Postgraduate (taught),All,Total,Total,70
Bournemouth University,England,Postgraduate (taught),Full-time,Total,Total,1430
Bournemouth University,England,Postgraduate (taught),Part-time,Total,Total,1485
Bournemouth University,England,Postgraduate (taught),All,Total,Total,2915
The University of Bradford,England,Postgraduate (taught),Full-time,Total,Total,615
The University of Bradford,England,Postgraduate (taught),Part-time,Total,Total,1745
The University of Bradford,England,Postgraduate (taught),All,Total,Total,2360
The University of Brighton,England,Postgraduate (taught),Full-time,Total,Total,1435
The University of Brighton,England,Postgraduate (taught),Part-time,Total,Total,1960
The University of Brighton,England,Postgraduate (taught),All,Total,Total,3395
The University of Bristol,England,Postgraduate (taught),Full-time,Total,Total,2525
The University of Bristol,England,Postgraduate (taught),Part-time,Total,Total,900
The University of Bristol,England,Postgraduate (taught),All,Total,Total,3425
Brunel University London,England,Postgraduate (taught),Full-time,Total,Total,2355
Brunel University London,England,Postgraduate (taught),Part-time,Total,Total,780
Brunel University London,England,Postgraduate (taught),All,Total,Total,3135
Buckinghamshire New University,England,Postgraduate (taught),Full-time,Total,Total,410
Buckinghamshire New University,England,Postgraduate (taught),Part-time,Total,Total,605
Buckinghamshire New University,England,Postgraduate (taught),All,Total,Total,1015
The University of Buckingham,England,Postgraduate (taught),Full-time,Total,Total,905
The University of Buckingham,England,Postgraduate (taught),Part-time,Total,Total,25
The University of Buckingham,England,Postgraduate (taught),All,Total,Total,925
The University of Cambridge,England,Postgraduate (taught),Full-time,Total,Total,1630
The University of Cambridge,England,Postgraduate (taught),Part-time,Total,Total,290
The University of Cambridge,England,Postgraduate (taught),All,Total,Total,1915
The Institute of Cancer Research,England,Postgraduate (taught),Part-time,Total,Total,165
The Institute of Cancer Research,England,Postgraduate (taught),All,Total,Total,165
Canterbury Christ Church University,England,Postgraduate (taught),Full-time,Total,Total,775
Canterbury Christ Church University,England,Postgraduate (taught),Part-time,Total,Total,1755
Canterbury Christ Church University,England,Postgraduate (taught),All,Total,Total,2530
Cardiff University,Wales,Postgraduate (taught),Full-time,Total,Total,3055
Cardiff University,Wales,Postgraduate (taught),Part-time,Total,Total,4095
Cardiff University,Wales,Postgraduate (taught),All,Total,Total,7150
Cardiff Metropolitan University,Wales,Postgraduate (taught),Full-time,Total,Total,3365
Cardiff Metropolitan University,Wales,Postgraduate (taught),Part-time,Total,Total,960
Cardiff Metropolitan University,Wales,Postgraduate (taught),All,Total,Total,4325
The University of Central Lancashire,England,Postgraduate (taught),Full-time,Total,Total,710
The University of Central Lancashire,England,Postgraduate (taught),Part-time,Total,Total,2975
The University of Central Lancashire,England,Postgraduate (taught),All,Total,Total,3685
University of Chester,England,Postgraduate (taught),Full-time,Total,Total,1515
University of Chester,England,Postgraduate (taught),Part-time,Total,Total,2340
University of Chester,England,Postgraduate (taught),All,Total,Total,3855
The University of Chichester,England,Postgraduate (taught),Full-time,Total,Total,340
The University of Chichester,England,Postgraduate (taught),Part-time,Total,Total,390
The University of Chichester,England,Postgraduate (taught),All,Total,Total,730
"City, University of London",England,Postgraduate (taught),Full-time,Total,Total,5820
"City, University of London",England,Postgraduate (taught),Part-time,Total,Total,2175
"City, University of London",England,Postgraduate (taught),All,Total,Total,8000
Conservatoire for Dance and Drama,England,Postgraduate (taught),Full-time,Total,Total,175
Conservatoire for Dance and Drama,England,Postgraduate (taught),Part-time,Total,Total,15
Conservatoire for Dance and Drama,England,Postgraduate (taught),All,Total,Total,190
Courtauld Institute of Art,England,Postgraduate (taught),Full-time,Total,Total,230
Courtauld Institute of Art,England,Postgraduate (taught),All,Total,Total,230
Coventry University,England,Postgraduate (taught),Full-time,Total,Total,3605
Coventry University,England,Postgraduate (taught),Part-time,Total,Total,2140
Coventry University,England,Postgraduate (taught),All,Total,Total,5745
Cranfield University,England,Postgraduate (taught),Full-time,Total,Total,1850
Cranfield University,England,Postgraduate (taught),Part-time,Total,Total,1420
Cranfield University,England,Postgraduate (taught),All,Total,Total,3270
University for the Creative Arts,England,Postgraduate (taught),Full-time,Total,Total,150
University for the Creative Arts,England,Postgraduate (taught),Part-time,Total,Total,140
University for the Creative Arts,England,Postgraduate (taught),All,Total,Total,290
University of Cumbria,England,Postgraduate (taught),Full-time,Total,Total,1045
University of Cumbria,England,Postgraduate (taught),Part-time,Total,Total,1000
University of Cumbria,England,Postgraduate (taught),All,Total,Total,2050
De Montfort University,England,Postgraduate (taught),Full-time,Total,Total,855
De Montfort University,England,Postgraduate (taught),Part-time,Total,Total,2395
De Montfort University,England,Postgraduate (taught),All,Total,Total,3250
University of Derby,England,Postgraduate (taught),Full-time,Total,Total,795
University of Derby,England,Postgraduate (taught),Part-time,Total,Total,1795
University of Derby,England,Postgraduate (taught),All,Total,Total,2585
The University of Dundee,Scotland,Postgraduate (taught),Full-time,Total,Total,1170
The University of Dundee,Scotland,Postgraduate (taught),Part-time,Total,Total,3165
The University of Dundee,Scotland,Postgraduate (taught),All,Total,Total,4335
University of Durham,England,Postgraduate (taught),Full-time,Total,Total,2215
University of Durham,England,Postgraduate (taught),Part-time,Total,Total,965
University of Durham,England,Postgraduate (taught),All,Total,Total,3180
The University of East Anglia,England,Postgraduate (taught),Full-time,Total,Total,2080
The University of East Anglia,England,Postgraduate (taught),Part-time,Total,Total,1735
The University of East Anglia,England,Postgraduate (taught),All,Total,Total,3820
The University of East London,England,Postgraduate (taught),Full-time,Total,Total,1605
The University of East London,England,Postgraduate (taught),Part-time,Total,Total,2035
The University of East London,England,Postgraduate (taught),All,Total,Total,3645
Edge Hill University,England,Postgraduate (taught),Full-time,Total,Total,1175
Edge Hill University,England,Postgraduate (taught),Part-time,Total,Total,2770
Edge Hill University,England,Postgraduate (taught),All,Total,Total,3945
Edinburgh Napier University,Scotland,Postgraduate (taught),Full-time,Total,Total,1035
Edinburgh Napier University,Scotland,Postgraduate (taught),Part-time,Total,Total,1065
Edinburgh Napier University,Scotland,Postgraduate (taught),All,Total,Total,2095
The University of Edinburgh,Scotland,Postgraduate (taught),Full-time,Total,Total,4055
The University of Edinburgh,Scotland,Postgraduate (taught),Part-time,Total,Total,1620
The University of Edinburgh,Scotland,Postgraduate (taught),All,Total,Total,5670
The University of Essex,England,Postgraduate (taught),Full-time,Total,Total,1760
The University of Essex,England,Postgraduate (taught),Part-time,Total,Total,740
The University of Essex,England,Postgraduate (taught),All,Total,Total,2500
The University of Exeter,England,Postgraduate (taught),Full-time,Total,Total,2195
The University of Exeter,England,Postgraduate (taught),Part-time,Total,Total,670
The University of Exeter,England,Postgraduate (taught),All,Total,Total,2865
Falmouth University,England,Postgraduate (taught),Full-time,Total,Total,110
Falmouth University,England,Postgraduate (taught),Part-time,Total,Total,110
Falmouth University,England,Postgraduate (taught),All,Total,Total,220
The National Film and Television School,England,Postgraduate (taught),Full-time,Total,Total,225
The National Film and Television School,England,Postgraduate (taught),All,Total,Total,225
Glasgow Caledonian University,Scotland,Postgraduate (taught),Full-time,Total,Total,1380
Glasgow Caledonian University,Scotland,Postgraduate (taught),Part-time,Total,Total,960
Glasgow Caledonian University,Scotland,Postgraduate (taught),All,Total,Total,2340
Glasgow School of Art,Scotland,Postgraduate (taught),Full-time,Total,Total,360
Glasgow School of Art,Scotland,Postgraduate (taught),Part-time,Total,Total,65
Glasgow School of Art,Scotland,Postgraduate (taught),All,Total,Total,425
The University of Glasgow,Scotland,Postgraduate (taught),Full-time,Total,Total,3960
The University of Glasgow,Scotland,Postgraduate (taught),Part-time,Total,Total,1560
The University of Glasgow,Scotland,Postgraduate (taught),All,Total,Total,5520
University of Gloucestershire,England,Postgraduate (taught),Full-time,Total,Total,420
University of Gloucestershire,England,Postgraduate (taught),Part-time,Total,Total,655
University of Gloucestershire,England,Postgraduate (taught),All,Total,Total,1075
Glyndŵr University,Wales,Postgraduate (taught),Full-time,Total,Total,365
Glyndŵr University,Wales,Postgraduate (taught),Part-time,Total,Total,480
Glyndŵr University,Wales,Postgraduate (taught),All,Total,Total,845
Goldsmiths College,England,Postgraduate (taught),Full-time,Total,Total,1695
Goldsmiths College,England,Postgraduate (taught),Part-time,Total,Total,805
Goldsmiths College,England,Postgraduate (taught),All,Total,Total,2500
The University of Greenwich,England,Postgraduate (taught),Full-time,Total,Total,2165
The University of Greenwich,England,Postgraduate (taught),Part-time,Total,Total,2540
The University of Greenwich,England,Postgraduate (taught),All,Total,Total,4710
Guildhall School of Music and Drama,England,Postgraduate (taught),Full-time,Total,Total,270
Guildhall School of Music and Drama,England,Postgraduate (taught),Part-time,Total,Total,65
Guildhall School of Music and Drama,England,Postgraduate (taught),All,Total,Total,330
Harper Adams University,England,Postgraduate (taught),Full-time,Total,Total,65
Harper Adams University,England,Postgraduate (taught),Part-time,Total,Total,535
Harper Adams University,England,Postgraduate (taught),All,Total,Total,600
Heriot-Watt University,Scotland,Postgraduate (taught),Full-time,Total,Total,1370
Heriot-Watt University,Scotland,Postgraduate (taught),Part-time,Total,Total,1460
Heriot-Watt University,Scotland,Postgraduate (taught),All,Total,Total,2830
University of Hertfordshire,England,Postgraduate (taught),Full-time,Total,Total,1720
University of Hertfordshire,England,Postgraduate (taught),Part-time,Total,Total,3430
University of Hertfordshire,England,Postgraduate (taught),All,Total,Total,5150
Heythrop College,England,Postgraduate (taught),Full-time,Total,Total,60
Heythrop College,England,Postgraduate (taught),Part-time,Total,Total,255
Heythrop College,England,Postgraduate (taught),All,Total,Total,315
The University of Huddersfield,England,Postgraduate (taught),Full-time,Total,Total,1330
The University of Huddersfield,England,Postgraduate (taught),Part-time,Total,Total,2150
The University of Huddersfield,England,Postgraduate (taught),All,Total,Total,3480
The University of Hull,England,Postgraduate (taught),Full-time,Total,Total,1485
The University of Hull,England,Postgraduate (taught),Part-time,Total,Total,1255
The University of Hull,England,Postgraduate (taught),All,Total,Total,2745
"Imperial College of Science, Technology and Medicine",England,Postgraduate (taught),Full-time,Total,Total,3090
"Imperial College of Science, Technology and Medicine",England,Postgraduate (taught),Part-time,Total,Total,700
"Imperial College of Science, Technology and Medicine",England,Postgraduate (taught),All,Total,Total,3790
Institute of Education,England,Postgraduate (taught),Full-time,Total,Total,1680
Institute of Education,England,Postgraduate (taught),Part-time,Total,Total,2465
Institute of Education,England,Postgraduate (taught),All,Total,Total,4145
Keele University,England,Postgraduate (taught),Full-time,Total,Total,470
Keele University,England,Postgraduate (taught),Part-time,Total,Total,1395
Keele University,England,Postgraduate (taught),All,Total,Total,1865
The University of Kent,England,Postgraduate (taught),Full-time,Total,Total,1755
The University of Kent,England,Postgraduate (taught),Part-time,Total,Total,1045
The University of Kent,England,Postgraduate (taught),All,Total,Total,2800
King's College London,England,Postgraduate (taught),Full-time,Total,Total,4635
King's College London,England,Postgraduate (taught),Part-time,Total,Total,3750
King's College London,England,Postgraduate (taught),All,Total,Total,8385
Kingston University,England,Postgraduate (taught),Full-time,Total,Total,1920
Kingston University,England,Postgraduate (taught),Part-time,Total,Total,2635
Kingston University,England,Postgraduate (taught),All,Total,Total,4560
The University of Lancaster,England,Postgraduate (taught),Full-time,Total,Total,1305
The University of Lancaster,England,Postgraduate (taught),Part-time,Total,Total,785
The University of Lancaster,England,Postgraduate (taught),All,Total,Total,2090
Leeds Arts University,England,Postgraduate (taught),Full-time,Total,Total,0
Leeds Arts University,England,Postgraduate (taught),Part-time,Total,Total,25
Leeds Arts University,England,Postgraduate (taught),All,Total,Total,25
Leeds Beckett University,England,Postgraduate (taught),Full-time,Total,Total,1310
Leeds Beckett University,England,Postgraduate (taught),Part-time,Total,Total,2700
Leeds Beckett University,England,Postgraduate (taught),All,Total,Total,4005
The University of Leeds,England,Postgraduate (taught),Full-time,Total,Total,3400
The University of Leeds,England,Postgraduate (taught),Part-time,Total,Total,2175
The University of Leeds,England,Postgraduate (taught),All,Total,Total,5575
Leeds Trinity University,England,Postgraduate (taught),Full-time,Total,Total,265
Leeds Trinity University,England,Postgraduate (taught),Part-time,Total,Total,430
Leeds Trinity University,England,Postgraduate (taught),All,Total,Total,690
The University of Leicester,England,Postgraduate (taught),Full-time,Total,Total,3970
The University of Leicester,England,Postgraduate (taught),Part-time,Total,Total,1620
The University of Leicester,England,Postgraduate (taught),All,Total,Total,5590
The University of Lincoln,England,Postgraduate (taught),Full-time,Total,Total,800
The University of Lincoln,England,Postgraduate (taught),Part-time,Total,Total,990
The University of Lincoln,England,Postgraduate (taught),All,Total,Total,1790
Liverpool Hope University,England,Postgraduate (taught),Full-time,Total,Total,550
Liverpool Hope University,England,Postgraduate (taught),Part-time,Total,Total,1005
Liverpool Hope University,England,Postgraduate (taught),All,Total,Total,1550
Liverpool John Moores University,England,Postgraduate (taught),Full-time,Total,Total,915
Liverpool John Moores University,England,Postgraduate (taught),Part-time,Total,Total,1435
Liverpool John Moores University,England,Postgraduate (taught),All,Total,Total,2350
The University of Liverpool,England,Postgraduate (taught),Full-time,Total,Total,1505
The University of Liverpool,England,Postgraduate (taught),Part-time,Total,Total,1425
The University of Liverpool,England,Postgraduate (taught),All,Total,Total,2935
"University of the Arts, London",England,Postgraduate (taught),Full-time,Total,Total,2390
"University of the Arts, London",England,Postgraduate (taught),Part-time,Total,Total,625
"University of the Arts, London",England,Postgraduate (taught),All,Total,Total,3015
London Business School,England,Postgraduate (taught),Full-time,Total,Total,1245
London Business School,England,Postgraduate (taught),Part-time,Total,Total,470
London Business School,England,Postgraduate (taught),All,Total,Total,1715
University of London (Institutes and activities),England,Postgraduate (taught),Full-time,Total,Total,55
University of London (Institutes and activities),England,Postgraduate (taught),Part-time,Total,Total,50
University of London (Institutes and activities),England,Postgraduate (taught),All,Total,Total,105
London Metropolitan University,England,Postgraduate (taught),Full-time,Total,Total,1390
London Metropolitan University,England,Postgraduate (taught),Part-time,Total,Total,1390
London Metropolitan University,England,Postgraduate (taught),All,Total,Total,2780
London South Bank University,England,Postgraduate (taught),Full-time,Total,Total,1580
London South Bank University,England,Postgraduate (taught),Part-time,Total,Total,2900
London South Bank University,England,Postgraduate (taught),All,Total,Total,4485
London School of Economics and Political Science,England,Postgraduate (taught),Full-time,Total,Total,5265
London School of Economics and Political Science,England,Postgraduate (taught),Part-time,Total,Total,350
London School of Economics and Political Science,England,Postgraduate (taught),All,Total,Total,5615
London School of Hygiene and Tropical Medicine,England,Postgraduate (taught),Full-time,Total,Total,490
London School of Hygiene and Tropical Medicine,England,Postgraduate (taught),Part-time,Total,Total,350
London School of Hygiene and Tropical Medicine,England,Postgraduate (taught),All,Total,Total,840
The London Institute of Banking & Finance,England,Postgraduate (taught),Part-time,Total,Total,20
The London Institute of Banking & Finance,England,Postgraduate (taught),All,Total,Total,20
Loughborough University,England,Postgraduate (taught),Full-time,Total,Total,1170
Loughborough University,England,Postgraduate (taught),Part-time,Total,Total,1185
Loughborough University,England,Postgraduate (taught),All,Total,Total,2355
The Manchester Metropolitan University,England,Postgraduate (taught),Full-time,Total,Total,1980
The Manchester Metropolitan University,England,Postgraduate (taught),Part-time,Total,Total,3010
The Manchester Metropolitan University,England,Postgraduate (taught),All,Total,Total,4990
The University of Manchester,England,Postgraduate (taught),Full-time,Total,Total,5250
The University of Manchester,England,Postgraduate (taught),Part-time,Total,Total,3060
The University of Manchester,England,Postgraduate (taught),All,Total,Total,8310
Middlesex University,England,Postgraduate (taught),Full-time,Total,Total,1545
Middlesex University,England,Postgraduate (taught),Part-time,Total,Total,1245
Middlesex University,England,Postgraduate (taught),All,Total,Total,2790
Newcastle University,England,Postgraduate (taught),Full-time,Total,Total,3045
Newcastle University,England,Postgraduate (taught),Part-time,Total,Total,1230
Newcastle University,England,Postgraduate (taught),All,Total,Total,4275
Newman University,England,Postgraduate (taught),Full-time,Total,Total,255
Newman University,England,Postgraduate (taught),Part-time,Total,Total,240
Newman University,England,Postgraduate (taught),All,Total,Total,495
The University of Northampton,England,Postgraduate (taught),Full-time,Total,Total,545
The University of Northampton,England,Postgraduate (taught),Part-time,Total,Total,1565
The University of Northampton,England,Postgraduate (taught),All,Total,Total,2110
University of Northumbria at Newcastle,England,Postgraduate (taught),Full-time,Total,Total,1820
University of Northumbria at Newcastle,England,Postgraduate (taught),Part-time,Total,Total,1955
University of Northumbria at Newcastle,England,Postgraduate (taught),All,Total,Total,3775
Norwich University of the Arts,England,Postgraduate (taught),Full-time,Total,Total,15
Norwich University of the Arts,England,Postgraduate (taught),Part-time,Total,Total,35
Norwich University of the Arts,England,Postgraduate (taught),All,Total,Total,55
University of Nottingham,England,Postgraduate (taught),Full-time,Total,Total,2805
University of Nottingham,England,Postgraduate (taught),Part-time,Total,Total,2235
University of Nottingham,England,Postgraduate (taught),All,Total,Total,5040
The Nottingham Trent University,England,Postgraduate (taught),Full-time,Total,Total,1885
The Nottingham Trent University,England,Postgraduate (taught),Part-time,Total,Total,2500
The Nottingham Trent University,England,Postgraduate (taught),All,Total,Total,4385
The Open University,England,Postgraduate (taught),Full-time,Total,Total,5
The Open University,England,Postgraduate (taught),Part-time,Total,Total,8140
The Open University,Northern Ireland,Postgraduate (taught),Part-time,Total,Total,175
The Open University,Scotland,Postgraduate (taught),Full-time,Total,Total,5
The Open University,Scotland,Postgraduate (taught),Part-time,Total,Total,465
The Open University,Wales,Postgraduate (taught),Part-time,Total,Total,325
The Open University,England,Postgraduate (taught),All,Total,Total,8145
The Open University,Northern Ireland,Postgraduate (taught),All,Total,Total,175
The Open University,Scotland,Postgraduate (taught),All,Total,Total,470
The Open University,Wales,Postgraduate (taught),All,Total,Total,325
Oxford Brookes University,England,Postgraduate (taught),Full-time,Total,Total,1655
Oxford Brookes University,England,Postgraduate (taught),Part-time,Total,Total,1905
Oxford Brookes University,England,Postgraduate (taught),All,Total,Total,3560
The University of Oxford,England,Postgraduate (taught),Full-time,Total,Total,3045
The University of Oxford,England,Postgraduate (taught),Part-time,Total,Total,1685
The University of Oxford,England,Postgraduate (taught),All,Total,Total,4735
Arts University Plymouth,England,Postgraduate (taught),Full-time,Total,Total,0
Arts University Plymouth,England,Postgraduate (taught),Part-time,Total,Total,10
Arts University Plymouth,England,Postgraduate (taught),All,Total,Total,10
University of Plymouth,England,Postgraduate (taught),Full-time,Total,Total,975
University of Plymouth,England,Postgraduate (taught),Part-time,Total,Total,1440
University of Plymouth,England,Postgraduate (taught),All,Total,Total,2415
The University of Portsmouth,England,Postgraduate (taught),Full-time,Total,Total,1260
The University of Portsmouth,England,Postgraduate (taught),Part-time,Total,Total,1425
The University of Portsmouth,England,Postgraduate (taught),All,Total,Total,2685
"Queen Margaret University, Edinburgh",Scotland,Postgraduate (taught),Full-time,Total,Total,450
"Queen Margaret University, Edinburgh",Scotland,Postgraduate (taught),Part-time,Total,Total,1110
"Queen Margaret University, Edinburgh",Scotland,Postgraduate (taught),All,Total,Total,1560
Queen Mary University of London,England,Postgraduate (taught),Full-time,Total,Total,2515
Queen Mary University of London,England,Postgraduate (taught),Part-time,Total,Total,880
Queen Mary University of London,England,Postgraduate (taught),All,Total,Total,3395
Ravensbourne University London,England,Postgraduate (taught),Full-time,Total,Total,35
Ravensbourne University London,England,Postgraduate (taught),Part-time,Total,Total,35
Ravensbourne University London,England,Postgraduate (taught),All,Total,Total,70
The University of Reading,England,Postgraduate (taught),Full-time,Total,Total,2055
The University of Reading,England,Postgraduate (taught),Part-time,Total,Total,1350
The University of Reading,England,Postgraduate (taught),All,Total,Total,3405
Robert Gordon University,Scotland,Postgraduate (taught),Full-time,Total,Total,1545
Robert Gordon University,Scotland,Postgraduate (taught),Part-time,Total,Total,2385
Robert Gordon University,Scotland,Postgraduate (taught),All,Total,Total,3930
