HE provider,Country of HE provider,Level of study,Mode of study,Category marker,Category,Number
bolton institute of higher education,england,All postgraduate,full-time,total,total,485
bolton institute of higher education,england,All postgraduate,part-time,total,total,805
bolton institute of higher education,england,All postgraduate,all,domicile,total uk,1165
bolton institute of higher education,england,All postgraduate,all,domicile,total non-uk,125
bolton institute of higher education,england,All undergraduate,all,total,total,5380
bolton institute of higher education,england,All undergraduate,full-time,total,total,3195
bolton institute of higher education,england,All undergraduate,part-time,total,total,2185
bolton institute of higher education,england,All undergraduate,all,domicile,total uk,4995
bolton institute of higher education,england,All undergraduate,all,domicile,total non-uk,385
bolton institute of higher education,england,all,full-time,total,total,3680
bolton institute of higher education,england,all,part-time,total,total,2990
bolton institute of higher education,england,all,all,domicile,total uk,6160
bolton institute of higher education,england,all,all,domicile,total non-uk,510
the arts institute at bournemouth,england,all,all,total,total,1100
the arts institute at bournemouth,england,All postgraduate,all,total,total,0
the arts institute at bournemouth,england,All postgraduate,full-time,total,total,0
the arts institute at bournemouth,england,All postgraduate,part-time,total,total,0
the arts institute at bournemouth,england,All postgraduate,all,domicile,total uk,0
the arts institute at bournemouth,england,All postgraduate,all,domicile,total non-uk,0
the arts institute at bournemouth,england,All undergraduate,all,total,total,1100
the arts institute at bournemouth,england,All undergraduate,full-time,total,total,925
the arts institute at bournemouth,england,All undergraduate,part-time,total,total,175
the arts institute at bournemouth,england,All undergraduate,all,domicile,total uk,1020
the arts institute at bournemouth,england,All undergraduate,all,domicile,total non-uk,80
the arts institute at bournemouth,england,all,full-time,total,total,925
the arts institute at bournemouth,england,all,part-time,total,total,175
the arts institute at bournemouth,england,all,all,domicile,total uk,1020
the arts institute at bournemouth,england,all,all,domicile,total non-uk,80
bournemouth university,england,all,all,total,total,14275
bournemouth university,england,All postgraduate,all,total,total,2150
bournemouth university,england,All postgraduate,full-time,total,total,1170
bournemouth university,england,All postgraduate,part-time,total,total,980
bournemouth university,england,All postgraduate,all,domicile,total uk,1350
bournemouth university,england,All postgraduate,all,domicile,total non-uk,800
bournemouth university,england,All undergraduate,all,total,total,12125
bournemouth university,england,All undergraduate,full-time,total,total,8960
bournemouth university,england,All undergraduate,part-time,total,total,3165
bournemouth university,england,All undergraduate,all,domicile,total uk,11545
bournemouth university,england,All undergraduate,all,domicile,total non-uk,580
bournemouth university,england,all,full-time,total,total,10130
bournemouth university,england,all,part-time,total,total,4145
bournemouth university,england,all,all,domicile,total uk,12895
bournemouth university,england,all,all,domicile,total non-uk,1380
the university of bradford,england,all,all,total,total,11755
the university of bradford,england,All postgraduate,all,total,total,3395
the university of bradford,england,All postgraduate,full-time,total,total,890
the university of bradford,england,All postgraduate,part-time,total,total,2510
the university of bradford,england,All postgraduate,all,domicile,total uk,2080
the university of bradford,england,All postgraduate,all,domicile,total non-uk,1320
the university of bradford,england,All undergraduate,all,total,total,8360
the university of bradford,england,All undergraduate,full-time,total,total,6320
the university of bradford,england,All undergraduate,part-time,total,total,2040
the university of bradford,england,All undergraduate,all,domicile,total uk,7470
the university of bradford,england,All undergraduate,all,domicile,total non-uk,890
the university of bradford,england,all,full-time,total,total,7210
the university of bradford,england,all,part-time,total,total,4550
the university of bradford,england,all,all,domicile,total uk,9550
the university of bradford,england,all,all,domicile,total non-uk,2210
the university of brighton,england,all,all,total,total,17830
the university of brighton,england,All postgraduate,all,total,total,3060
the university of brighton,england,All postgraduate,full-time,total,total,1070
the university of brighton,england,All postgraduate,part-time,total,total,1990
the university of brighton,england,All postgraduate,all,domicile,total uk,2505
the university of brighton,england,All postgraduate,all,domicile,total non-uk,555
the university of brighton,england,All undergraduate,all,total,total,14770
the university of brighton,england,All undergraduate,full-time,total,total,10710
the university of brighton,england,All undergraduate,part-time,total,total,4060
the university of brighton,england,All undergraduate,all,domicile,total uk,13065
the university of brighton,england,All undergraduate,all,domicile,total non-uk,1705
the university of brighton,england,all,full-time,total,total,11780
the university of brighton,england,all,part-time,total,total,6050
the university of brighton,england,all,all,domicile,total uk,15570
the university of brighton,england,all,all,domicile,total non-uk,2260
the university of bristol,england,all,all,total,total,21195
the university of bristol,england,All postgraduate,all,total,total,7135
the university of bristol,england,All postgraduate,full-time,total,total,2375
the university of bristol,england,All postgraduate,part-time,total,total,4760
the university of bristol,england,All postgraduate,all,domicile,total uk,5315
the university of bristol,england,All postgraduate,all,domicile,total non-uk,1820
the university of bristol,england,All undergraduate,all,total,total,14065
the university of bristol,england,All undergraduate,full-time,total,total,10040
the university of bristol,england,All undergraduate,part-time,total,total,4025
the university of bristol,england,All undergraduate,all,domicile,total uk,13130
the university of bristol,england,All undergraduate,all,domicile,total non-uk,935
the university of bristol,england,all,full-time,total,total,12415
the university of bristol,england,all,part-time,total,total,8785
the university of bristol,england,all,all,domicile,total uk,18445
the university of bristol,england,all,all,domicile,total non-uk,2755
brunel university,england,all,all,total,total,14410
brunel university,england,All postgraduate,all,total,total,4045
brunel university,england,All postgraduate,full-time,total,total,1475
brunel university,england,All postgraduate,part-time,total,total,2575
brunel university,england,All postgraduate,all,domicile,total uk,2985
brunel university,england,All postgraduate,all,domicile,total non-uk,1065
brunel university,england,All undergraduate,all,total,total,10360
brunel university,england,All undergraduate,full-time,total,total,9465
brunel university,england,All undergraduate,part-time,total,total,895
brunel university,england,All undergraduate,all,domicile,total uk,9685
brunel university,england,All undergraduate,all,domicile,total non-uk,675
brunel university,england,all,full-time,total,total,10940
brunel university,england,all,part-time,total,total,3470
brunel university,england,all,all,domicile,total uk,12670
brunel university,england,all,all,domicile,total non-uk,1740
buckinghamshire chilterns university college,england,all,all,total,total,9645
buckinghamshire chilterns university college,england,All postgraduate,all,total,total,595
buckinghamshire chilterns university college,england,All postgraduate,full-time,total,total,175
buckinghamshire chilterns university college,england,All postgraduate,part-time,total,total,420
buckinghamshire chilterns university college,england,All postgraduate,all,domicile,total uk,460
buckinghamshire chilterns university college,england,All postgraduate,all,domicile,total non-uk,135
buckinghamshire chilterns university college,england,All undergraduate,all,total,total,9050
buckinghamshire chilterns university college,england,All undergraduate,full-time,total,total,5885
buckinghamshire chilterns university college,england,All undergraduate,part-time,total,total,3165
buckinghamshire chilterns university college,england,All undergraduate,all,domicile,total uk,8240
buckinghamshire chilterns university college,england,All undergraduate,all,domicile,total non-uk,815
buckinghamshire chilterns university college,england,all,full-time,total,total,6060
buckinghamshire chilterns university college,england,all,part-time,total,total,3585
buckinghamshire chilterns university college,england,all,all,domicile,total uk,8700
buckinghamshire chilterns university college,england,all,all,domicile,total non-uk,950
the university of cambridge,england,all,all,total,total,24910
the university of cambridge,england,All postgraduate,all,total,total,8540
the university of cambridge,england,All postgraduate,full-time,total,total,4960
the university of cambridge,england,All postgraduate,part-time,total,total,3580
the university of cambridge,england,All postgraduate,all,domicile,total uk,4855
the university of cambridge,england,All postgraduate,all,domicile,total non-uk,3685
the university of cambridge,england,All undergraduate,all,total,total,16370
the university of cambridge,england,All undergraduate,full-time,total,total,11850
the university of cambridge,england,All undergraduate,part-time,total,total,4525
the university of cambridge,england,All undergraduate,all,domicile,total uk,14930
the university of cambridge,england,All undergraduate,all,domicile,total non-uk,1440
the university of cambridge,england,all,full-time,total,total,16810
the university of cambridge,england,all,part-time,total,total,8105
the university of cambridge,england,all,all,domicile,total uk,19785
the university of cambridge,england,all,all,domicile,total non-uk,5125
the institute of cancer research,england,all,all,total,total,540
the institute of cancer research,england,All postgraduate,all,total,total,230
the institute of cancer research,england,All postgraduate,full-time,total,total,95
the institute of cancer research,england,All postgraduate,part-time,total,total,135
the institute of cancer research,england,All postgraduate,all,domicile,total uk,180
the institute of cancer research,england,All postgraduate,all,domicile,total non-uk,50
the institute of cancer research,england,All undergraduate,all,total,total,310
the institute of cancer research,england,All undergraduate,full-time,total,total,0
the institute of cancer research,england,All undergraduate,part-time,total,total,310
the institute of cancer research,england,All undergraduate,all,domicile,total uk,290
the institute of cancer research,england,All undergraduate,all,domicile,total non-uk,20
the institute of cancer research,england,all,full-time,total,total,95
the institute of cancer research,england,all,part-time,total,total,445
the institute of cancer research,england,all,all,domicile,total uk,470
the institute of cancer research,england,all,all,domicile,total non-uk,70
canterbury christ church university college,england,all,all,total,total,13095
canterbury christ church university college,england,All postgraduate,all,total,total,4200
canterbury christ church university college,england,All postgraduate,full-time,total,total,835
canterbury christ church university college,england,All postgraduate,part-time,total,total,3365
canterbury christ church university college,england,All postgraduate,all,domicile,total uk,4070
canterbury christ church university college,england,All postgraduate,all,domicile,total non-uk,130
canterbury christ church university college,england,All undergraduate,all,total,total,8895
canterbury christ church university college,england,All undergraduate,full-time,total,total,5295
canterbury christ church university college,england,All undergraduate,part-time,total,total,3605
canterbury christ church university college,england,All undergraduate,all,domicile,total uk,8615
canterbury christ church university college,england,All undergraduate,all,domicile,total non-uk,280
canterbury christ church university college,england,all,full-time,total,total,6130
canterbury christ church university college,england,all,part-time,total,total,6970
canterbury christ church university college,england,all,all,domicile,total uk,12685
canterbury christ church university college,england,all,all,domicile,total non-uk,410
the university of central england in birmingham,england,all,all,total,total,22010
the university of central england in birmingham,england,All postgraduate,all,total,total,3785
the university of central england in birmingham,england,All postgraduate,full-time,total,total,1350
the university of central england in birmingham,england,All postgraduate,part-time,total,total,2430
the university of central england in birmingham,england,All postgraduate,all,domicile,total uk,3205
the university of central england in birmingham,england,All postgraduate,all,domicile,total non-uk,575
the university of central england in birmingham,england,All undergraduate,all,total,total,18230
the university of central england in birmingham,england,All undergraduate,full-time,total,total,11450
the university of central england in birmingham,england,All undergraduate,part-time,total,total,6780
the university of central england in birmingham,england,All undergraduate,all,domicile,total uk,17235
the university of central england in birmingham,england,All undergraduate,all,domicile,total non-uk,995
the university of central england in birmingham,england,all,full-time,total,total,12800
the university of central england in birmingham,england,all,part-time,total,total,9210
the university of central england in birmingham,england,all,all,domicile,total uk,20440
the university of central england in birmingham,england,all,all,domicile,total non-uk,1570
the university of central lancashire,england,all,all,total,total,26250
the university of central lancashire,england,All postgraduate,all,total,total,2665
the university of central lancashire,england,All postgraduate,full-time,total,total,605
the university of central lancashire,england,All postgraduate,part-time,total,total,2060
the university of central lancashire,england,All postgraduate,all,domicile,total uk,2430
the university of central lancashire,england,All postgraduate,all,domicile,total non-uk,235
the university of central lancashire,england,All undergraduate,all,total,total,23585
the university of central lancashire,england,All undergraduate,full-time,total,total,14295
the university of central lancashire,england,All undergraduate,part-time,total,total,9290
the university of central lancashire,england,All undergraduate,all,domicile,total uk,21545
the university of central lancashire,england,All undergraduate,all,domicile,total non-uk,2040
the university of central lancashire,england,all,full-time,total,total,14900
the university of central lancashire,england,all,part-time,total,total,11350
the university of central lancashire,england,all,all,domicile,total uk,23975
the university of central lancashire,england,all,all,domicile,total non-uk,2275
central school of speech and drama,england,all,all,total,total,735
central school of speech and drama,england,All postgraduate,all,total,total,320
central school of speech and drama,england,All postgraduate,full-time,total,total,255
central school of speech and drama,england,All postgraduate,part-time,total,total,65
central school of speech and drama,england,All postgraduate,all,domicile,total uk,270
central school of speech and drama,england,All postgraduate,all,domicile,total non-uk,50
central school of speech and drama,england,All undergraduate,all,total,total,415
central school of speech and drama,england,All undergraduate,full-time,total,total,415
central school of speech and drama,england,All undergraduate,part-time,total,total,0
central school of speech and drama,england,All undergraduate,all,domicile,total uk,370
central school of speech and drama,england,All undergraduate,all,domicile,total non-uk,45
central school of speech and drama,england,all,full-time,total,total,670
central school of speech and drama,england,all,part-time,total,total,65
central school of speech and drama,england,all,all,domicile,total uk,640
central school of speech and drama,england,all,all,domicile,total non-uk,95
chester college of he,england,all,all,total,total,7340
chester college of he,england,All postgraduate,all,total,total,1025
chester college of he,england,All postgraduate,full-time,total,total,210
chester college of he,england,All postgraduate,part-time,total,total,820
chester college of he,england,All postgraduate,all,domicile,total uk,1015
chester college of he,england,All postgraduate,all,domicile,total non-uk,15
chester college of he,england,All undergraduate,all,total,total,6315
chester college of he,england,All undergraduate,full-time,total,total,4655
chester college of he,england,All undergraduate,part-time,total,total,1660
chester college of he,england,All undergraduate,all,domicile,total uk,6180
chester college of he,england,All undergraduate,all,domicile,total non-uk,135
chester college of he,england,all,full-time,total,total,4865
chester college of he,england,all,part-time,total,total,2480
chester college of he,england,all,all,domicile,total uk,7195
chester college of he,england,all,all,domicile,total non-uk,150
university college chichester,england,all,all,total,total,4550
university college chichester,england,All postgraduate,all,total,total,1550
university college chichester,england,All postgraduate,full-time,total,total,230
university college chichester,england,All postgraduate,part-time,total,total,1320
university college chichester,england,All postgraduate,all,domicile,total uk,1540
university college chichester,england,All postgraduate,all,domicile,total non-uk,5
university college chichester,england,All undergraduate,all,total,total,3000
university college chichester,england,All undergraduate,full-time,total,total,2480
university college chichester,england,All undergraduate,part-time,total,total,520
university college chichester,england,All undergraduate,all,domicile,total uk,2925
university college chichester,england,All undergraduate,all,domicile,total non-uk,75
university college chichester,england,all,full-time,total,total,2710
university college chichester,england,all,part-time,total,total,1840
university college chichester,england,all,all,domicile,total uk,4465
university college chichester,england,all,all,domicile,total non-uk,80
city university,england,all,all,total,total,18720
city university,england,All postgraduate,all,total,total,7070
city university,england,All postgraduate,full-time,total,total,2980
city university,england,All postgraduate,part-time,total,total,4090
city university,england,All postgraduate,all,domicile,total uk,4900
city university,england,All postgraduate,all,domicile,total non-uk,2170
city university,england,All undergraduate,all,total,total,11650
city university,england,All undergraduate,full-time,total,total,5710
city university,england,All undergraduate,part-time,total,total,5940
city university,england,All undergraduate,all,domicile,total uk,10050
city university,england,All undergraduate,all,domicile,total non-uk,1595
city university,england,all,full-time,total,total,8690
city university,england,all,part-time,total,total,10030
city university,england,all,all,domicile,total uk,14950
city university,england,all,all,domicile,total non-uk,3765
conservatoire for dance and drama,england,all,all,total,total,345
conservatoire for dance and drama,england,All postgraduate,all,total,total,20
conservatoire for dance and drama,england,All postgraduate,full-time,total,total,15
conservatoire for dance and drama,england,All postgraduate,part-time,total,total,0
conservatoire for dance and drama,england,All postgraduate,all,domicile,total uk,10
conservatoire for dance and drama,england,All postgraduate,all,domicile,total non-uk,10
conservatoire for dance and drama,england,All undergraduate,all,total,total,330
conservatoire for dance and drama,england,All undergraduate,full-time,total,total,320
conservatoire for dance and drama,england,All undergraduate,part-time,total,total,5
conservatoire for dance and drama,england,All undergraduate,all,domicile,total uk,240
conservatoire for dance and drama,england,All undergraduate,all,domicile,total non-uk,90
conservatoire for dance and drama,england,all,full-time,total,total,335
conservatoire for dance and drama,england,all,part-time,total,total,5
conservatoire for dance and drama,england,all,all,domicile,total uk,250
conservatoire for dance and drama,england,all,all,domicile,total non-uk,100
coventry university,england,all,all,total,total,17535
coventry university,england,All postgraduate,all,total,total,2580
coventry university,england,All postgraduate,full-time,total,total,985
coventry university,england,All postgraduate,part-time,total,total,1590
coventry university,england,All postgraduate,all,domicile,total uk,1740
coventry university,england,All postgraduate,all,domicile,total non-uk,835
coventry university,england,All undergraduate,all,total,total,14955
coventry university,england,All undergraduate,full-time,total,total,11090
coventry university,england,All undergraduate,part-time,total,total,3865
coventry university,england,All undergraduate,all,domicile,total uk,13335
coventry university,england,All undergraduate,all,domicile,total non-uk,1625
coventry university,england,all,full-time,total,total,12075
coventry university,england,all,part-time,total,total,5455
coventry university,england,all,all,domicile,total uk,15075
coventry university,england,all,all,domicile,total non-uk,2460
cranfield university,england,all,all,total,total,4725
cranfield university,england,All postgraduate,all,total,total,4135
cranfield university,england,All postgraduate,full-time,total,total,2650
cranfield university,england,All postgraduate,part-time,total,total,1485
cranfield university,england,All postgraduate,all,domicile,total uk,2705
cranfield university,england,All postgraduate,all,domicile,total non-uk,1430
cranfield university,england,All undergraduate,all,total,total,590
cranfield university,england,All undergraduate,full-time,total,total,590
cranfield university,england,All undergraduate,part-time,total,total,0
cranfield university,england,All undergraduate,all,domicile,total uk,550
cranfield university,england,All undergraduate,all,domicile,total non-uk,40
cranfield university,england,all,full-time,total,total,3240
cranfield university,england,all,part-time,total,total,1485
cranfield university,england,all,all,domicile,total uk,3255
cranfield university,england,all,all,domicile,total non-uk,1470
cumbria institute of the arts,england,all,all,total,total,880
cumbria institute of the arts,england,All postgraduate,all,total,total,15
cumbria institute of the arts,england,All postgraduate,full-time,total,total,0
cumbria institute of the arts,england,All postgraduate,part-time,total,total,15
cumbria institute of the arts,england,All postgraduate,all,domicile,total uk,15
cumbria institute of the arts,england,All postgraduate,all,domicile,total non-uk,0
cumbria institute of the arts,england,All undergraduate,all,total,total,870
cumbria institute of the arts,england,All undergraduate,full-time,total,total,850
cumbria institute of the arts,england,All undergraduate,part-time,total,total,15
cumbria institute of the arts,england,All undergraduate,all,domicile,total uk,805
cumbria institute of the arts,england,All undergraduate,all,domicile,total non-uk,65
cumbria institute of the arts,england,all,full-time,total,total,850
cumbria institute of the arts,england,all,part-time,total,total,30
cumbria institute of the arts,england,all,all,domicile,total uk,820
cumbria institute of the arts,england,all,all,domicile,total non-uk,65
dartington college of arts,england,all,all,total,total,485
dartington college of arts,england,All postgraduate,all,total,total,75
dartington college of arts,england,All postgraduate,full-time,total,total,15
dartington college of arts,england,All postgraduate,part-time,total,total,65
dartington college of arts,england,All postgraduate,all,domicile,total uk,60
dartington college of arts,england,All postgraduate,all,domicile,total non-uk,15
dartington college of arts,england,All undergraduate,all,total,total,405
dartington college of arts,england,All undergraduate,full-time,total,total,405
dartington college of arts,england,All undergraduate,part-time,total,total,0
dartington college of arts,england,All undergraduate,all,domicile,total uk,380
dartington college of arts,england,All undergraduate,all,domicile,total non-uk,25
dartington college of arts,england,all,full-time,total,total,420
dartington college of arts,england,all,part-time,total,total,65
dartington college of arts,england,all,all,domicile,total uk,440
dartington college of arts,england,all,all,domicile,total non-uk,40
de montfort university,england,all,all,total,total,23340
de montfort university,england,All postgraduate,all,total,total,4425
de montfort university,england,All postgraduate,full-time,total,total,1485
de montfort university,england,All postgraduate,part-time,total,total,2940
de montfort university,england,All postgraduate,all,domicile,total uk,3655
de montfort university,england,All postgraduate,all,domicile,total non-uk,770
de montfort university,england,All undergraduate,all,total,total,18915
de montfort university,england,All undergraduate,full-time,total,total,15235
de montfort university,england,All undergraduate,part-time,total,total,3680
de montfort university,england,All undergraduate,all,domicile,total uk,17830
de montfort university,england,All undergraduate,all,domicile,total non-uk,1085
de montfort university,england,all,full-time,total,total,16720
de montfort university,england,all,part-time,total,total,6620
de montfort university,england,all,all,domicile,total uk,21485
de montfort university,england,all,all,domicile,total non-uk,1855
university of derby,england,all,all,total,total,12335
university of derby,england,All postgraduate,all,total,total,2010
university of derby,england,All postgraduate,full-time,total,total,405
university of derby,england,All postgraduate,part-time,total,total,1605
university of derby,england,All postgraduate,all,domicile,total uk,1690
university of derby,england,All postgraduate,all,domicile,total non-uk,320
university of derby,england,All undergraduate,all,total,total,10325
university of derby,england,All undergraduate,full-time,total,total,8205
university of derby,england,All undergraduate,part-time,total,total,2120
university of derby,england,All undergraduate,all,domicile,total uk,9945
university of derby,england,All undergraduate,all,domicile,total non-uk,380
university of derby,england,all,full-time,total,total,8610
university of derby,england,all,part-time,total,total,3725
university of derby,england,all,all,domicile,total uk,11635
university of derby,england,all,all,domicile,total non-uk,700
university of durham,england,all,all,total,total,14230
university of durham,england,All postgraduate,all,total,total,4120
university of durham,england,All postgraduate,full-time,total,total,1955
university of durham,england,All postgraduate,part-time,total,total,2165
university of durham,england,All postgraduate,all,domicile,total uk,2975
university of durham,england,All postgraduate,all,domicile,total non-uk,1140
university of durham,england,All undergraduate,all,total,total,10110
university of durham,england,All undergraduate,full-time,total,total,9565
university of durham,england,All undergraduate,part-time,total,total,545
university of durham,england,All undergraduate,all,domicile,total uk,9615
university of durham,england,All undergraduate,all,domicile,total non-uk,495
university of durham,england,all,full-time,total,total,11520
university of durham,england,all,part-time,total,total,2710
university of durham,england,all,all,domicile,total uk,12590
university of durham,england,all,all,domicile,total non-uk,1635
the university of east anglia,england,all,all,total,total,13210
the university of east anglia,england,All postgraduate,all,total,total,3145
the university of east anglia,england,All postgraduate,full-time,total,total,1830
the university of east anglia,england,All postgraduate,part-time,total,total,1315
the university of east anglia,england,All postgraduate,all,domicile,total uk,2220
the university of east anglia,england,All postgraduate,all,domicile,total non-uk,925
the university of east anglia,england,All undergraduate,all,total,total,10065
the university of east anglia,england,All undergraduate,full-time,total,total,6725
the university of east anglia,england,All undergraduate,part-time,total,total,3340
the university of east anglia,england,All undergraduate,all,domicile,total uk,9495
the university of east anglia,england,All undergraduate,all,domicile,total non-uk,565
the university of east anglia,england,all,full-time,total,total,8555
the university of east anglia,england,all,part-time,total,total,4655
the university of east anglia,england,all,all,domicile,total uk,11715
the university of east anglia,england,all,all,domicile,total non-uk,1490
the university of east london,england,all,all,total,total,13275
the university of east london,england,All postgraduate,all,total,total,3710
the university of east london,england,All postgraduate,full-time,total,total,1075
the university of east london,england,All postgraduate,part-time,total,total,2635
