HE provider,Country of HE provider,Level of study,Mode of study,Category marker,Category,Number
anglia polytechnic university,england,all,full-time,total,total,10140
anglia polytechnic university,england,all,part-time,total,total,9100
anglia polytechnic university,england,all,all,domicile,total uk,16710
anglia polytechnic university,england,all,all,domicile,total non-uk,2540
aston university,england,all,all,total,total,6580
aston university,england,All postgraduate,full-time,total,total,490
aston university,england,All postgraduate,part-time,total,total,1300
aston university,england,All postgraduate,all,domicile,total uk,1230
aston university,england,All postgraduate,all,total,total,1790
aston university,england,All postgraduate,all,domicile,total non-uk,560
aston university,england,All undergraduate,full-time,total,total,4780
aston university,england,All undergraduate,part-time,total,total,10
aston university,england,All undergraduate,all,domicile,total uk,4400
aston university,england,All undergraduate,all,domicile,total non-uk,390
aston university,england,All undergraduate,all,total,total,4790
aston university,england,all,full-time,total,total,5270
aston university,england,all,part-time,total,total,1310
aston university,england,all,all,domicile,total uk,5630
aston university,england,all,all,domicile,total non-uk,950
bath spa university college,england,all,all,total,total,3750
bath spa university college,england,All postgraduate,full-time,total,total,440
bath spa university college,england,All postgraduate,part-time,total,total,800
bath spa university college,england,All postgraduate,all,domicile,total uk,1210
bath spa university college,england,All postgraduate,all,total,total,1240
bath spa university college,england,All postgraduate,all,domicile,total non-uk,30
bath spa university college,england,All undergraduate,full-time,total,total,2370
bath spa university college,england,All undergraduate,part-time,total,total,150
bath spa university college,england,All undergraduate,all,domicile,total uk,2370
bath spa university college,england,All undergraduate,all,domicile,total non-uk,150
bath spa university college,england,All undergraduate,all,total,total,2520
bath spa university college,england,all,full-time,total,total,2810
bath spa university college,england,all,part-time,total,total,950
bath spa university college,england,all,all,domicile,total uk,3580
bath spa university college,england,all,all,domicile,total non-uk,180
the university of bath,england,all,all,total,total,9770
the university of bath,england,All postgraduate,full-time,total,total,1130
the university of bath,england,All postgraduate,part-time,total,total,2830
the university of bath,england,All postgraduate,all,domicile,total uk,2570
the university of bath,england,All postgraduate,all,total,total,3970
the university of bath,england,All postgraduate,all,domicile,total non-uk,1400
the university of bath,england,All undergraduate,full-time,total,total,5800
the university of bath,england,All undergraduate,part-time,total,total,10
the university of bath,england,All undergraduate,all,domicile,total uk,5100
the university of bath,england,All undergraduate,all,domicile,total non-uk,710
the university of bath,england,All undergraduate,all,total,total,5810
the university of bath,england,all,full-time,total,total,6930
the university of bath,england,all,part-time,total,total,2840
the university of bath,england,all,all,domicile,total uk,7670
the university of bath,england,all,all,domicile,total non-uk,2110
birkbeck college,england,all,all,total,total,12670
birkbeck college,england,All postgraduate,full-time,total,total,540
birkbeck college,england,All postgraduate,part-time,total,total,2360
birkbeck college,england,All postgraduate,all,domicile,total uk,2600
birkbeck college,england,All postgraduate,all,total,total,2890
birkbeck college,england,All postgraduate,all,domicile,total non-uk,290
birkbeck college,england,All undergraduate,full-time,total,total,10
birkbeck college,england,All undergraduate,part-time,total,total,9770
birkbeck college,england,All undergraduate,all,domicile,total uk,9750
birkbeck college,england,All undergraduate,all,domicile,total non-uk,30
birkbeck college,england,All undergraduate,all,total,total,9780
birkbeck college,england,all,full-time,total,total,550
birkbeck college,england,all,part-time,total,total,12130
birkbeck college,england,all,all,domicile,total uk,12350
birkbeck college,england,all,all,domicile,total non-uk,320
the university of birmingham,england,all,all,total,total,25550
the university of birmingham,england,All postgraduate,full-time,total,total,2950
the university of birmingham,england,All postgraduate,part-time,total,total,5780
the university of birmingham,england,All postgraduate,all,domicile,total uk,6310
the university of birmingham,england,All postgraduate,all,total,total,8720
the university of birmingham,england,All postgraduate,all,domicile,total non-uk,2410
the university of birmingham,england,All undergraduate,full-time,total,total,13960
the university of birmingham,england,All undergraduate,part-time,total,total,2860
the university of birmingham,england,All undergraduate,all,domicile,total uk,15280
the university of birmingham,england,All undergraduate,all,domicile,total non-uk,1550
the university of birmingham,england,All undergraduate,all,total,total,16830
the university of birmingham,england,all,full-time,total,total,16910
the university of birmingham,england,all,part-time,total,total,8640
the university of birmingham,england,all,all,domicile,total uk,21590
the university of birmingham,england,all,all,domicile,total non-uk,3960
bishop grosseteste college,england,all,all,total,total,1000
bishop grosseteste college,england,All postgraduate,full-time,total,total,20
bishop grosseteste college,england,All postgraduate,part-time,total,total,200
bishop grosseteste college,england,All postgraduate,all,domicile,total uk,200
bishop grosseteste college,england,All postgraduate,all,total,total,220
bishop grosseteste college,england,All postgraduate,all,domicile,total non-uk,20
bishop grosseteste college,england,All undergraduate,full-time,total,total,770
bishop grosseteste college,england,All undergraduate,part-time,total,total,0
bishop grosseteste college,england,All undergraduate,all,domicile,total uk,770
bishop grosseteste college,england,All undergraduate,all,domicile,total non-uk,0
bishop grosseteste college,england,All undergraduate,all,total,total,770
bishop grosseteste college,england,all,full-time,total,total,790
bishop grosseteste college,england,all,part-time,total,total,200
bishop grosseteste college,england,all,all,domicile,total uk,970
bishop grosseteste college,england,all,all,domicile,total non-uk,20
bolton institute of higher education,england,all,all,total,total,6800
bolton institute of higher education,england,All postgraduate,full-time,total,total,440
bolton institute of higher education,england,All postgraduate,part-time,total,total,800
bolton institute of higher education,england,All postgraduate,all,domicile,total uk,1170
bolton institute of higher education,england,All postgraduate,all,total,total,1230
bolton institute of higher education,england,All postgraduate,all,domicile,total non-uk,60
bolton institute of higher education,england,All undergraduate,full-time,total,total,3390
bolton institute of higher education,england,All undergraduate,part-time,total,total,2170
bolton institute of higher education,england,All undergraduate,all,domicile,total uk,5150
bolton institute of higher education,england,All undergraduate,all,domicile,total non-uk,410
bolton institute of higher education,england,All undergraduate,all,total,total,5560
bolton institute of higher education,england,all,full-time,total,total,3830
bolton institute of higher education,england,all,part-time,total,total,2970
bolton institute of higher education,england,all,all,domicile,total uk,6320
bolton institute of higher education,england,all,all,domicile,total non-uk,470
bournemouth university,england,all,all,total,total,11440
bournemouth university,england,All postgraduate,full-time,total,total,810
bournemouth university,england,All postgraduate,part-time,total,total,740
bournemouth university,england,All postgraduate,all,domicile,total uk,1040
bournemouth university,england,All postgraduate,all,total,total,1550
bournemouth university,england,All postgraduate,all,domicile,total non-uk,510
bournemouth university,england,All undergraduate,full-time,total,total,7930
bournemouth university,england,All undergraduate,part-time,total,total,1970
bournemouth university,england,All undergraduate,all,domicile,total uk,9450
bournemouth university,england,All undergraduate,all,domicile,total non-uk,440
bournemouth university,england,All undergraduate,all,total,total,9890
bournemouth university,england,all,full-time,total,total,8740
bournemouth university,england,all,part-time,total,total,2710
bournemouth university,england,all,all,domicile,total uk,10490
bournemouth university,england,all,all,domicile,total non-uk,950
the university of bradford,england,all,all,total,total,11390
the university of bradford,england,All postgraduate,full-time,total,total,710
the university of bradford,england,All postgraduate,part-time,total,total,2300
the university of bradford,england,All postgraduate,all,domicile,total uk,1950
the university of bradford,england,All postgraduate,all,total,total,3010
the university of bradford,england,All postgraduate,all,domicile,total non-uk,1060
the university of bradford,england,All undergraduate,full-time,total,total,6380
the university of bradford,england,All undergraduate,part-time,total,total,2000
the university of bradford,england,All undergraduate,all,domicile,total uk,7620
the university of bradford,england,All undergraduate,all,domicile,total non-uk,760
the university of bradford,england,All undergraduate,all,total,total,8380
the university of bradford,england,all,full-time,total,total,7090
the university of bradford,england,all,part-time,total,total,4300
the university of bradford,england,all,all,domicile,total uk,9570
the university of bradford,england,all,all,domicile,total non-uk,1820
bretton hall college of he,england,all,all,total,total,2650
bretton hall college of he,england,All postgraduate,full-time,total,total,170
bretton hall college of he,england,All postgraduate,part-time,total,total,230
bretton hall college of he,england,All postgraduate,all,domicile,total uk,380
bretton hall college of he,england,All postgraduate,all,total,total,400
bretton hall college of he,england,All postgraduate,all,domicile,total non-uk,20
bretton hall college of he,england,All undergraduate,full-time,total,total,1850
bretton hall college of he,england,All undergraduate,part-time,total,total,400
bretton hall college of he,england,All undergraduate,all,domicile,total uk,2230
bretton hall college of he,england,All undergraduate,all,domicile,total non-uk,20
bretton hall college of he,england,All undergraduate,all,total,total,2250
bretton hall college of he,england,all,full-time,total,total,2020
bretton hall college of he,england,all,part-time,total,total,630
bretton hall college of he,england,all,all,domicile,total uk,2610
bretton hall college of he,england,all,all,domicile,total non-uk,40
the university of brighton,england,all,all,total,total,15640
the university of brighton,england,All postgraduate,full-time,total,total,670
the university of brighton,england,All postgraduate,part-time,total,total,1390
the university of brighton,england,All postgraduate,all,domicile,total uk,1800
the university of brighton,england,All postgraduate,all,total,total,2050
the university of brighton,england,All postgraduate,all,domicile,total non-uk,250
the university of brighton,england,All undergraduate,full-time,total,total,10470
the university of brighton,england,All undergraduate,part-time,total,total,3120
the university of brighton,england,All undergraduate,all,domicile,total uk,11570
the university of brighton,england,All undergraduate,all,domicile,total non-uk,2020
the university of brighton,england,All undergraduate,all,total,total,13590
the university of brighton,england,all,full-time,total,total,11140
the university of brighton,england,all,part-time,total,total,4510
the university of brighton,england,all,all,domicile,total uk,13370
the university of brighton,england,all,all,domicile,total non-uk,2270
the university of bristol,england,all,all,total,total,17920
the university of bristol,england,All postgraduate,full-time,total,total,1820
the university of bristol,england,All postgraduate,part-time,total,total,3540
the university of bristol,england,All postgraduate,all,domicile,total uk,3950
the university of bristol,england,All postgraduate,all,total,total,5370
the university of bristol,england,All postgraduate,all,domicile,total non-uk,1420
the university of bristol,england,All undergraduate,full-time,total,total,9360
the university of bristol,england,All undergraduate,part-time,total,total,3190
the university of bristol,england,All undergraduate,all,domicile,total uk,11350
the university of bristol,england,All undergraduate,all,domicile,total non-uk,1210
the university of bristol,england,All undergraduate,all,total,total,12560
the university of bristol,england,all,full-time,total,total,11180
the university of bristol,england,all,part-time,total,total,6730
the university of bristol,england,all,all,domicile,total uk,15300
the university of bristol,england,all,all,domicile,total non-uk,2630
brunel university,england,all,all,total,total,13770
brunel university,england,All postgraduate,full-time,total,total,1210
brunel university,england,All postgraduate,part-time,total,total,2740
brunel university,england,All postgraduate,all,domicile,total uk,2840
brunel university,england,All postgraduate,all,total,total,3940
brunel university,england,All postgraduate,all,domicile,total non-uk,1100
brunel university,england,All undergraduate,full-time,total,total,8570
brunel university,england,All undergraduate,part-time,total,total,1250
brunel university,england,All undergraduate,all,domicile,total uk,9180
brunel university,england,All undergraduate,all,domicile,total non-uk,650
brunel university,england,All undergraduate,all,total,total,9830
brunel university,england,all,full-time,total,total,9780
brunel university,england,all,part-time,total,total,3990
brunel university,england,all,all,domicile,total uk,12020
brunel university,england,all,all,domicile,total non-uk,1750
buckinghamshire chilterns university college,england,all,all,total,total,8070
buckinghamshire chilterns university college,england,All postgraduate,full-time,total,total,170
buckinghamshire chilterns university college,england,All postgraduate,part-time,total,total,600
buckinghamshire chilterns university college,england,All postgraduate,all,domicile,total uk,640
buckinghamshire chilterns university college,england,All postgraduate,all,total,total,780
buckinghamshire chilterns university college,england,All postgraduate,all,domicile,total non-uk,140
buckinghamshire chilterns university college,england,All undergraduate,full-time,total,total,5790
buckinghamshire chilterns university college,england,All undergraduate,part-time,total,total,1510
buckinghamshire chilterns university college,england,All undergraduate,all,domicile,total uk,6410
buckinghamshire chilterns university college,england,All undergraduate,all,domicile,total non-uk,890
buckinghamshire chilterns university college,england,All undergraduate,all,total,total,7300
buckinghamshire chilterns university college,england,all,full-time,total,total,5960
buckinghamshire chilterns university college,england,all,part-time,total,total,2110
buckinghamshire chilterns university college,england,all,all,domicile,total uk,7050
buckinghamshire chilterns university college,england,all,all,domicile,total non-uk,1030
the university of cambridge,england,all,all,total,total,20300
the university of cambridge,england,All postgraduate,full-time,total,total,4220
the university of cambridge,england,All postgraduate,part-time,total,total,2350
the university of cambridge,england,All postgraduate,all,domicile,total uk,3470
the university of cambridge,england,All postgraduate,all,total,total,6580
the university of cambridge,england,All postgraduate,all,domicile,total non-uk,3110
the university of cambridge,england,All undergraduate,full-time,total,total,11000
the university of cambridge,england,All undergraduate,part-time,total,total,2730
the university of cambridge,england,All undergraduate,all,domicile,total uk,12440
the university of cambridge,england,All undergraduate,all,domicile,total non-uk,1290
the university of cambridge,england,All undergraduate,all,total,total,13730
the university of cambridge,england,all,full-time,total,total,15220
the university of cambridge,england,all,part-time,total,total,5080
the university of cambridge,england,all,all,domicile,total uk,15910
the university of cambridge,england,all,all,domicile,total non-uk,4400
canterbury christ church university college,england,all,all,total,total,10520
canterbury christ church university college,england,All postgraduate,full-time,total,total,680
canterbury christ church university college,england,All postgraduate,part-time,total,total,2940
canterbury christ church university college,england,All postgraduate,all,domicile,total uk,3520
canterbury christ church university college,england,All postgraduate,all,total,total,3620
canterbury christ church university college,england,All postgraduate,all,domicile,total non-uk,100
canterbury christ church university college,england,All undergraduate,full-time,total,total,4400
canterbury christ church university college,england,All undergraduate,part-time,total,total,2500
canterbury christ church university college,england,All undergraduate,all,domicile,total uk,6700
canterbury christ church university college,england,All undergraduate,all,domicile,total non-uk,200
canterbury christ church university college,england,All undergraduate,all,total,total,6900
canterbury christ church university college,england,all,full-time,total,total,5080
canterbury christ church university college,england,all,part-time,total,total,5440
canterbury christ church university college,england,all,all,domicile,total uk,10220
canterbury christ church university college,england,all,all,domicile,total non-uk,300
the university of central england in birmingham,england,all,all,total,total,19350
the university of central england in birmingham,england,All postgraduate,full-time,total,total,1170
the university of central england in birmingham,england,All postgraduate,part-time,total,total,2110
the university of central england in birmingham,england,All postgraduate,all,domicile,total uk,2920
the university of central england in birmingham,england,All postgraduate,all,total,total,3280
the university of central england in birmingham,england,All postgraduate,all,domicile,total non-uk,360
the university of central england in birmingham,england,All undergraduate,full-time,total,total,10540
the university of central england in birmingham,england,All undergraduate,part-time,total,total,5540
the university of central england in birmingham,england,All undergraduate,all,domicile,total uk,14850
the university of central england in birmingham,england,All undergraduate,all,domicile,total non-uk,1220
the university of central england in birmingham,england,All undergraduate,all,total,total,16070
the university of central england in birmingham,england,all,full-time,total,total,11710
the university of central england in birmingham,england,all,part-time,total,total,7650
the university of central england in birmingham,england,all,all,domicile,total uk,17770
the university of central england in birmingham,england,all,all,domicile,total non-uk,1580
the university of central lancashire,england,all,all,total,total,23440
the university of central lancashire,england,All postgraduate,full-time,total,total,430
the university of central lancashire,england,All postgraduate,part-time,total,total,1830
the university of central lancashire,england,All postgraduate,all,domicile,total uk,2080
the university of central lancashire,england,All postgraduate,all,total,total,2260
the university of central lancashire,england,All postgraduate,all,domicile,total non-uk,180
the university of central lancashire,england,All undergraduate,full-time,total,total,13300
the university of central lancashire,england,All undergraduate,part-time,total,total,7880
the university of central lancashire,england,All undergraduate,all,domicile,total uk,19790
the university of central lancashire,england,All undergraduate,all,domicile,total non-uk,1400
the university of central lancashire,england,All undergraduate,all,total,total,21190
the university of central lancashire,england,all,full-time,total,total,13730
the university of central lancashire,england,all,part-time,total,total,9710
the university of central lancashire,england,all,all,domicile,total uk,21870
the university of central lancashire,england,all,all,domicile,total non-uk,1580
central school of speech and drama,england,all,all,total,total,690
central school of speech and drama,england,All postgraduate,full-time,total,total,220
central school of speech and drama,england,All postgraduate,part-time,total,total,60
central school of speech and drama,england,All postgraduate,all,domicile,total uk,230
central school of speech and drama,england,All postgraduate,all,total,total,270
central school of speech and drama,england,All postgraduate,all,domicile,total non-uk,40
central school of speech and drama,england,All undergraduate,full-time,total,total,420
central school of speech and drama,england,All undergraduate,part-time,total,total,0
central school of speech and drama,england,All undergraduate,all,domicile,total uk,380
central school of speech and drama,england,All undergraduate,all,domicile,total non-uk,40
central school of speech and drama,england,All undergraduate,all,total,total,420
central school of speech and drama,england,all,full-time,total,total,640
central school of speech and drama,england,all,part-time,total,total,60
central school of speech and drama,england,all,all,domicile,total uk,610
central school of speech and drama,england,all,all,domicile,total non-uk,80
cheltenham and gloucester college of he,england,all,all,total,total,8040
cheltenham and gloucester college of he,england,All postgraduate,full-time,total,total,390
cheltenham and gloucester college of he,england,All postgraduate,part-time,total,total,540
cheltenham and gloucester college of he,england,All postgraduate,all,domicile,total uk,870
cheltenham and gloucester college of he,england,All postgraduate,all,total,total,930
cheltenham and gloucester college of he,england,All postgraduate,all,domicile,total non-uk,60
cheltenham and gloucester college of he,england,All undergraduate,full-time,total,total,5570
cheltenham and gloucester college of he,england,All undergraduate,part-time,total,total,1540
cheltenham and gloucester college of he,england,All undergraduate,all,domicile,total uk,6910
cheltenham and gloucester college of he,england,All undergraduate,all,domicile,total non-uk,190
cheltenham and gloucester college of he,england,All undergraduate,all,total,total,7100
cheltenham and gloucester college of he,england,all,full-time,total,total,5960
cheltenham and gloucester college of he,england,all,part-time,total,total,2080
cheltenham and gloucester college of he,england,all,all,domicile,total uk,7780
cheltenham and gloucester college of he,england,all,all,domicile,total non-uk,250
chester college of he,england,all,all,total,total,6420
chester college of he,england,All postgraduate,full-time,total,total,180
chester college of he,england,All postgraduate,part-time,total,total,1490
chester college of he,england,All postgraduate,all,domicile,total uk,1630
chester college of he,england,All postgraduate,all,total,total,1670
chester college of he,england,All postgraduate,all,domicile,total non-uk,40
chester college of he,england,All undergraduate,full-time,total,total,3430
chester college of he,england,All undergraduate,part-time,total,total,1320
chester college of he,england,All undergraduate,all,domicile,total uk,4680
chester college of he,england,All undergraduate,all,domicile,total non-uk,80
chester college of he,england,All undergraduate,all,total,total,4760
chester college of he,england,all,full-time,total,total,3610
chester college of he,england,all,part-time,total,total,2810
chester college of he,england,all,all,domicile,total uk,6310
chester college of he,england,all,all,domicile,total non-uk,120
university college chichester,england,all,all,total,total,3490
university college chichester,england,All postgraduate,full-time,total,total,170
university college chichester,england,All postgraduate,part-time,total,total,410
university college chichester,england,All postgraduate,all,domicile,total uk,560
university college chichester,england,All postgraduate,all,total,total,590
university college chichester,england,All postgraduate,all,domicile,total non-uk,30
university college chichester,england,All undergraduate,full-time,total,total,2600
university college chichester,england,All undergraduate,part-time,total,total,300
university college chichester,england,All undergraduate,all,domicile,total uk,2790
university college chichester,england,All undergraduate,all,domicile,total non-uk,120
university college chichester,england,All undergraduate,all,total,total,2910
university college chichester,england,all,full-time,total,total,2770
university college chichester,england,all,part-time,total,total,710
university college chichester,england,all,all,domicile,total uk,3350
university college chichester,england,all,all,domicile,total non-uk,150
city university,england,all,all,total,total,14970
city university,england,All postgraduate,full-time,total,total,1700
city university,england,All postgraduate,part-time,total,total,3680
city university,england,All postgraduate,all,domicile,total uk,3780
city university,england,All postgraduate,all,total,total,5370
city university,england,All postgraduate,all,domicile,total non-uk,1590
city university,england,All undergraduate,full-time,total,total,4950
city university,england,All undergraduate,part-time,total,total,4640
city university,england,All undergraduate,all,domicile,total uk,8430
city university,england,All undergraduate,all,domicile,total non-uk,1160
city university,england,All undergraduate,all,total,total,9590
city university,england,all,full-time,total,total,6650
city university,england,all,part-time,total,total,8320
city university,england,all,all,domicile,total uk,12210
city university,england,all,all,domicile,total non-uk,2750
the college of guidance studies,england,all,all,total,total,130
the college of guidance studies,england,All postgraduate,full-time,total,total,20
the college of guidance studies,england,All postgraduate,part-time,total,total,40
the college of guidance studies,england,All postgraduate,all,domicile,total uk,70
the college of guidance studies,england,All postgraduate,all,total,total,70
the college of guidance studies,england,All postgraduate,all,domicile,total non-uk,0
the college of guidance studies,england,All undergraduate,full-time,total,total,0
the college of guidance studies,england,All undergraduate,part-time,total,total,60
the college of guidance studies,england,All undergraduate,all,domicile,total uk,60
the college of guidance studies,england,All undergraduate,all,domicile,total non-uk,0
the college of guidance studies,england,All undergraduate,all,total,total,60
the college of guidance studies,england,all,full-time,total,total,20
the college of guidance studies,england,all,part-time,total,total,100
the college of guidance studies,england,all,all,domicile,total uk,130
the college of guidance studies,england,all,all,domicile,total non-uk,0
coventry university,england,all,all,total,total,15320
coventry university,england,All postgraduate,full-time,total,total,670
coventry university,england,All postgraduate,part-time,total,total,1140
coventry university,england,All postgraduate,all,domicile,total uk,1320
coventry university,england,All postgraduate,all,total,total,1810
coventry university,england,All postgraduate,all,domicile,total non-uk,490
coventry university,england,All undergraduate,full-time,total,total,10850
coventry university,england,All undergraduate,part-time,total,total,2660
coventry university,england,All undergraduate,all,domicile,total uk,11650
coventry university,england,All undergraduate,all,domicile,total non-uk,1860
coventry university,england,All undergraduate,all,total,total,13510
coventry university,england,all,full-time,total,total,11520
coventry university,england,all,part-time,total,total,3800
coventry university,england,all,all,domicile,total uk,12970
coventry university,england,all,all,domicile,total non-uk,2350
cranfield university,england,all,all,total,total,3410
cranfield university,england,All postgraduate,full-time,total,total,1600
cranfield university,england,All postgraduate,part-time,total,total,1090
cranfield university,england,All postgraduate,all,domicile,total uk,1860
cranfield university,england,All postgraduate,all,total,total,2690
cranfield university,england,All postgraduate,all,domicile,total non-uk,830
cranfield university,england,All undergraduate,full-time,total,total,720
cranfield university,england,All undergraduate,part-time,total,total,0
cranfield university,england,All undergraduate,all,domicile,total uk,650
cranfield university,england,All undergraduate,all,domicile,total non-uk,70
cranfield university,england,All undergraduate,all,total,total,720
cranfield university,england,all,full-time,total,total,2320
cranfield university,england,all,part-time,total,total,1090
cranfield university,england,all,all,domicile,total uk,2510
cranfield university,england,all,all,domicile,total non-uk,900
"cumbria college of art and design, carlisle",england,all,all,total,total,680
"cumbria college of art and design, carlisle",england,All postgraduate,full-time,total,total,0
"cumbria college of art and design, carlisle",england,All postgraduate,part-time,total,total,0
"cumbria college of art and design, carlisle",england,All postgraduate,all,domicile,total uk,0
"cumbria college of art and design, carlisle",england,All postgraduate,all,total,total,0
"cumbria college of art and design, carlisle",england,All postgraduate,all,domicile,total non-uk,0
"cumbria college of art and design, carlisle",england,All undergraduate,full-time,total,total,660
"cumbria college of art and design, carlisle",england,All undergraduate,part-time,total,total,20
"cumbria college of art and design, carlisle",england,All undergraduate,all,domicile,total uk,640
"cumbria college of art and design, carlisle",england,All undergraduate,all,domicile,total non-uk,30
"cumbria college of art and design, carlisle",england,All undergraduate,all,total,total,670
"cumbria college of art and design, carlisle",england,all,full-time,total,total,660
"cumbria college of art and design, carlisle",england,all,part-time,total,total,20
"cumbria college of art and design, carlisle",england,all,all,domicile,total uk,640
"cumbria college of art and design, carlisle",england,all,all,domicile,total non-uk,30
dartington college of arts,england,all,all,total,total,500
dartington college of arts,england,All postgraduate,full-time,total,total,10
dartington college of arts,england,All postgraduate,part-time,total,total,30
dartington college of arts,england,All postgraduate,all,domicile,total uk,40
dartington college of arts,england,All postgraduate,all,total,total,40
dartington college of arts,england,All postgraduate,all,domicile,total non-uk,0
dartington college of arts,england,All undergraduate,full-time,total,total,440
dartington college of arts,england,All undergraduate,part-time,total,total,10
dartington college of arts,england,All undergraduate,all,domicile,total uk,410
dartington college of arts,england,All undergraduate,all,domicile,total non-uk,50
dartington college of arts,england,All undergraduate,all,total,total,460
dartington college of arts,england,all,full-time,total,total,450
dartington college of arts,england,all,part-time,total,total,40
dartington college of arts,england,all,all,domicile,total uk,450
dartington college of arts,england,all,all,domicile,total non-uk,50
de montfort university,england,all,all,total,total,22260
de montfort university,england,All postgraduate,full-time,total,total,1400
de montfort university,england,All postgraduate,part-time,total,total,2460
de montfort university,england,All postgraduate,all,domicile,total uk,3340
de montfort university,england,All postgraduate,all,total,total,3860
de montfort university,england,All postgraduate,all,domicile,total non-uk,520
de montfort university,england,All undergraduate,full-time,total,total,15540
de montfort university,england,All undergraduate,part-time,total,total,2860
de montfort university,england,All undergraduate,all,domicile,total uk,17300
de montfort university,england,All undergraduate,all,domicile,total non-uk,1100
de montfort university,england,All undergraduate,all,total,total,18400
de montfort university,england,all,full-time,total,total,16940
de montfort university,england,all,part-time,total,total,5320
de montfort university,england,all,all,domicile,total uk,20640
de montfort university,england,all,all,domicile,total non-uk,1620
university of derby,england,all,all,total,total,11430
university of derby,england,All postgraduate,full-time,total,total,220
university of derby,england,All postgraduate,part-time,total,total,970
university of derby,england,All postgraduate,all,domicile,total uk,1120
university of derby,england,All postgraduate,all,total,total,1190
university of derby,england,All postgraduate,all,domicile,total non-uk,70
university of derby,england,All undergraduate,full-time,total,total,8400
university of derby,england,All undergraduate,part-time,total,total,1840
university of derby,england,All undergraduate,all,domicile,total uk,9980
university of derby,england,All undergraduate,all,domicile,total non-uk,260
university of derby,england,All undergraduate,all,total,total,10240
university of derby,england,all,full-time,total,total,8620
university of derby,england,all,part-time,total,total,2810
university of derby,england,all,all,domicile,total uk,11100
university of derby,england,all,all,domicile,total non-uk,330
university of durham,england,all,all,total,total,13000
university of durham,england,All postgraduate,full-time,total,total,1430
university of durham,england,All postgraduate,part-time,total,total,1930
university of durham,england,All postgraduate,all,domicile,total uk,2520
university of durham,england,All postgraduate,all,total,total,3360
university of durham,england,All postgraduate,all,domicile,total non-uk,840
university of durham,england,All undergraduate,full-time,total,total,9010
university of durham,england,All undergraduate,part-time,total,total,630
university of durham,england,All undergraduate,all,domicile,total uk,8980
university of durham,england,All undergraduate,all,domicile,total non-uk,660
university of durham,england,All undergraduate,all,total,total,9640
university of durham,england,all,full-time,total,total,10440
university of durham,england,all,part-time,total,total,2560
university of durham,england,all,all,domicile,total uk,11500
university of durham,england,all,all,domicile,total non-uk,1500
the university of east anglia,england,all,all,total,total,12370
the university of east anglia,england,All postgraduate,full-time,total,total,1520
the university of east anglia,england,All postgraduate,part-time,total,total,1460
the university of east anglia,england,All postgraduate,all,domicile,total uk,2220
the university of east anglia,england,All postgraduate,all,total,total,2980
the university of east anglia,england,All postgraduate,all,domicile,total non-uk,760
the university of east anglia,england,All undergraduate,full-time,total,total,6500
the university of east anglia,england,All undergraduate,part-time,total,total,2880
the university of east anglia,england,All undergraduate,all,domicile,total uk,8480
the university of east anglia,england,All undergraduate,all,domicile,total non-uk,900
the university of east anglia,england,All undergraduate,all,total,total,9380
the university of east anglia,england,all,full-time,total,total,8020
the university of east anglia,england,all,part-time,total,total,4340
the university of east anglia,england,all,all,domicile,total uk,10700
the university of east anglia,england,all,all,domicile,total non-uk,1660
the university of east london,england,all,all,total,total,12380
the university of east london,england,All postgraduate,full-time,total,total,880
